"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000143207" "grey" "M0"
"ENSG00000143222" "grey" "M0"
"ENSG00000143224" "turquoise" "M1"
"ENSG00000143228" "grey" "M0"
"ENSG00000143248" "pink" "M6"
"ENSG00000143252" "blue" "M10"
"ENSG00000143256" "purple" "M8"
"ENSG00000143258" "turquoise" "M1"
"ENSG00000143294" "grey" "M0"
"ENSG00000143303" "pink" "M6"
"ENSG00000143314" "brown" "M11"
"ENSG00000143315" "grey" "M0"
"ENSG00000143319" "yellow" "M2"
"ENSG00000143320" "grey" "M0"
"ENSG00000143321" "grey" "M0"
"ENSG00000143322" "magenta" "M7"
"ENSG00000143324" "grey" "M0"
"ENSG00000143333" "pink" "M6"
"ENSG00000143337" "yellow" "M2"
"ENSG00000143341" "red" "M4"
"ENSG00000143344" "yellow" "M2"
"ENSG00000143353" "yellow" "M2"
"ENSG00000143363" "turquoise" "M1"
"ENSG00000143367" "magenta" "M7"
"ENSG00000143368" "purple" "M8"
"ENSG00000143369" "greenyellow" "M9"
"ENSG00000143373" "grey" "M0"
"ENSG00000143374" "grey" "M0"
"ENSG00000143375" "grey" "M0"
"ENSG00000143376" "grey" "M0"
"ENSG00000143379" "grey" "M0"
"ENSG00000143384" "yellow" "M2"
"ENSG00000143387" "red" "M4"
"ENSG00000143390" "turquoise" "M1"
"ENSG00000143393" "grey" "M0"
"ENSG00000143398" "grey" "M0"
"ENSG00000143401" "grey" "M0"
"ENSG00000143409" "turquoise" "M1"
"ENSG00000143412" "turquoise" "M1"
"ENSG00000143416" "black" "M5"
"ENSG00000143418" "grey" "M0"
"ENSG00000143420" "grey" "M0"
"ENSG00000143429" "blue" "M10"
"ENSG00000143434" "turquoise" "M1"
"ENSG00000143436" "grey" "M0"
"ENSG00000143437" "black" "M5"
"ENSG00000143442" "grey" "M0"
"ENSG00000143443" "pink" "M6"
"ENSG00000143457" "turquoise" "M1"
"ENSG00000143458" "black" "M5"
"ENSG00000143466" "red" "M4"
"ENSG00000143476" "magenta" "M7"
"ENSG00000143479" "grey" "M0"
"ENSG00000143486" "grey" "M0"
"ENSG00000143493" "yellow" "M2"
"ENSG00000143494" "red" "M4"
"ENSG00000143498" "yellow" "M2"
"ENSG00000143499" "yellow" "M2"
"ENSG00000143514" "grey" "M0"
"ENSG00000143515" "red" "M4"
"ENSG00000143537" "purple" "M8"
"ENSG00000143543" "grey" "M0"
"ENSG00000143545" "blue" "M10"
"ENSG00000143549" "purple" "M8"
"ENSG00000143553" "grey" "M0"
"ENSG00000143554" "brown" "M11"
"ENSG00000143569" "grey" "M0"
"ENSG00000143570" "grey" "M0"
"ENSG00000143575" "purple" "M8"
"ENSG00000143578" "red" "M4"
"ENSG00000143590" "grey" "M0"
"ENSG00000143612" "grey" "M0"
"ENSG00000143614" "grey" "M0"
"ENSG00000143621" "grey" "M0"
"ENSG00000143622" "grey" "M0"
"ENSG00000143624" "turquoise" "M1"
"ENSG00000143630" "grey" "M0"
"ENSG00000143633" "yellow" "M2"
"ENSG00000143641" "grey" "M0"
"ENSG00000143643" "magenta" "M7"
"ENSG00000143653" "grey" "M0"
"ENSG00000143702" "grey" "M0"
"ENSG00000143727" "grey" "M0"
"ENSG00000143740" "grey" "M0"
"ENSG00000143742" "grey" "M0"
"ENSG00000143748" "yellow" "M2"
"ENSG00000143751" "yellow" "M2"
"ENSG00000143753" "purple" "M8"
"ENSG00000143756" "yellow" "M2"
"ENSG00000143761" "grey" "M0"
"ENSG00000143771" "grey" "M0"
"ENSG00000143772" "yellow" "M2"
"ENSG00000143774" "greenyellow" "M9"
"ENSG00000143776" "grey" "M0"
"ENSG00000143793" "grey" "M0"
"ENSG00000143797" "turquoise" "M1"
"ENSG00000143799" "grey" "M0"
"ENSG00000143801" "yellow" "M2"
"ENSG00000143811" "grey" "M0"
"ENSG00000143815" "grey" "M0"
"ENSG00000143819" "grey" "M0"
"ENSG00000143842" "magenta" "M7"
"ENSG00000143845" "grey" "M0"
"ENSG00000143850" "black" "M5"
"ENSG00000143862" "grey" "M0"
"ENSG00000143867" "grey" "M0"
"ENSG00000143870" "purple" "M8"
"ENSG00000143878" "yellow" "M2"
"ENSG00000143889" "grey" "M0"
"ENSG00000143891" "black" "M5"
"ENSG00000143919" "grey" "M0"
"ENSG00000143924" "grey" "M0"
"ENSG00000143933" "grey" "M0"
"ENSG00000143942" "magenta" "M7"
"ENSG00000143947" "blue" "M10"
"ENSG00000143952" "grey" "M0"
"ENSG00000143970" "grey" "M0"
"ENSG00000143971" "turquoise" "M1"
"ENSG00000143977" "blue" "M10"
"ENSG00000143995" "grey" "M0"
"ENSG00000144021" "grey" "M0"
"ENSG00000144026" "turquoise" "M1"
"ENSG00000144028" "grey" "M0"
"ENSG00000144029" "grey" "M0"
"ENSG00000144034" "yellow" "M2"
"ENSG00000144036" "pink" "M6"
"ENSG00000144040" "grey" "M0"
"ENSG00000144043" "grey" "M0"
"ENSG00000144048" "grey" "M0"
"ENSG00000144057" "black" "M5"
"ENSG00000144061" "pink" "M6"
"ENSG00000144115" "grey" "M0"
"ENSG00000144118" "brown" "M11"
"ENSG00000144120" "grey" "M0"
"ENSG00000144134" "turquoise" "M1"
"ENSG00000144136" "yellow" "M2"
"ENSG00000144152" "pink" "M6"
"ENSG00000144158" "green" "M3"
"ENSG00000144161" "grey" "M0"
"ENSG00000144182" "grey" "M0"
"ENSG00000144199" "black" "M5"
"ENSG00000144214" "grey" "M0"
"ENSG00000144218" "brown" "M11"
"ENSG00000144224" "grey" "M0"
"ENSG00000144227" "yellow" "M2"
"ENSG00000144228" "magenta" "M7"
"ENSG00000144231" "yellow" "M2"
"ENSG00000144233" "grey" "M0"
"ENSG00000144278" "yellow" "M2"
"ENSG00000144283" "grey" "M0"
"ENSG00000144306" "grey" "M0"
"ENSG00000144320" "grey" "M0"
"ENSG00000144339" "grey" "M0"
"ENSG00000144354" "grey" "M0"
"ENSG00000144355" "red" "M4"
"ENSG00000144357" "grey" "M0"
"ENSG00000144362" "turquoise" "M1"
"ENSG00000144366" "magenta" "M7"
"ENSG00000144369" "black" "M5"
"ENSG00000144381" "blue" "M10"
"ENSG00000144395" "turquoise" "M1"
"ENSG00000144401" "grey" "M0"
"ENSG00000144445" "turquoise" "M1"
"ENSG00000144451" "grey" "M0"
"ENSG00000144455" "greenyellow" "M9"
"ENSG00000144468" "grey" "M0"
"ENSG00000144476" "grey" "M0"
"ENSG00000144485" "pink" "M6"
"ENSG00000144524" "grey" "M0"
"ENSG00000144535" "grey" "M0"
"ENSG00000144554" "grey" "M0"
"ENSG00000144559" "grey" "M0"
"ENSG00000144560" "grey" "M0"
"ENSG00000144566" "grey" "M0"
"ENSG00000144567" "grey" "M0"
"ENSG00000144579" "black" "M5"
"ENSG00000144580" "grey" "M0"
"ENSG00000144589" "black" "M5"
"ENSG00000144591" "greenyellow" "M9"
"ENSG00000144597" "yellow" "M2"
"ENSG00000144619" "grey" "M0"
"ENSG00000144635" "grey" "M0"
"ENSG00000144642" "grey" "M0"
"ENSG00000144647" "grey" "M0"
"ENSG00000144655" "yellow" "M2"
"ENSG00000144659" "grey" "M0"
"ENSG00000144668" "grey" "M0"
"ENSG00000144674" "grey" "M0"
"ENSG00000144677" "grey" "M0"
"ENSG00000144711" "grey" "M0"
"ENSG00000144712" "turquoise" "M1"
"ENSG00000144713" "blue" "M10"
"ENSG00000144724" "turquoise" "M1"
"ENSG00000144730" "red" "M4"
"ENSG00000144736" "grey" "M0"
"ENSG00000144741" "grey" "M0"
"ENSG00000144744" "grey" "M0"
"ENSG00000144746" "black" "M5"
"ENSG00000144747" "grey" "M0"
"ENSG00000144749" "magenta" "M7"
"ENSG00000144791" "grey" "M0"
"ENSG00000144792" "grey" "M0"
"ENSG00000144802" "grey" "M0"
"ENSG00000144815" "purple" "M8"
"ENSG00000144824" "brown" "M11"
"ENSG00000144827" "magenta" "M7"
"ENSG00000144834" "grey" "M0"
"ENSG00000144840" "grey" "M0"
"ENSG00000144848" "purple" "M8"
"ENSG00000144857" "black" "M5"
"ENSG00000144867" "yellow" "M2"
"ENSG00000144895" "yellow" "M2"
"ENSG00000144909" "magenta" "M7"
"ENSG00000144935" "pink" "M6"
"ENSG00000145012" "grey" "M0"
"ENSG00000145014" "grey" "M0"
"ENSG00000145016" "grey" "M0"
"ENSG00000145020" "black" "M5"
"ENSG00000145022" "black" "M5"
"ENSG00000145029" "turquoise" "M1"
"ENSG00000145041" "grey" "M0"
"ENSG00000145050" "brown" "M11"
"ENSG00000145075" "turquoise" "M1"
"ENSG00000145147" "turquoise" "M1"
"ENSG00000145191" "grey" "M0"
"ENSG00000145214" "turquoise" "M1"
"ENSG00000145216" "grey" "M0"
"ENSG00000145220" "yellow" "M2"
"ENSG00000145241" "turquoise" "M1"
"ENSG00000145246" "red" "M4"
"ENSG00000145247" "grey" "M0"
"ENSG00000145284" "magenta" "M7"
"ENSG00000145293" "yellow" "M2"
"ENSG00000145331" "grey" "M0"
"ENSG00000145332" "grey" "M0"
"ENSG00000145335" "red" "M4"
"ENSG00000145348" "turquoise" "M1"
"ENSG00000145349" "purple" "M8"
"ENSG00000145354" "yellow" "M2"
"ENSG00000145358" "pink" "M6"
"ENSG00000145362" "grey" "M0"
"ENSG00000145365" "black" "M5"
"ENSG00000145375" "grey" "M0"
"ENSG00000145386" "grey" "M0"
"ENSG00000145388" "grey" "M0"
"ENSG00000145390" "magenta" "M7"
"ENSG00000145391" "purple" "M8"
"ENSG00000145414" "yellow" "M2"
"ENSG00000145416" "grey" "M0"
"ENSG00000145423" "magenta" "M7"
"ENSG00000145425" "blue" "M10"
"ENSG00000145428" "grey" "M0"
"ENSG00000145431" "grey" "M0"
"ENSG00000145439" "magenta" "M7"
"ENSG00000145494" "purple" "M8"
"ENSG00000145495" "grey" "M0"
"ENSG00000145506" "grey" "M0"
"ENSG00000145545" "grey" "M0"
"ENSG00000145555" "grey" "M0"
"ENSG00000145569" "yellow" "M2"
"ENSG00000145592" "grey" "M0"
"ENSG00000145604" "magenta" "M7"
"ENSG00000145632" "greenyellow" "M9"
"ENSG00000145675" "grey" "M0"
"ENSG00000145681" "red" "M4"
"ENSG00000145685" "greenyellow" "M9"
"ENSG00000145687" "grey" "M0"
"ENSG00000145703" "brown" "M11"
"ENSG00000145715" "grey" "M0"
"ENSG00000145721" "pink" "M6"
"ENSG00000145723" "magenta" "M7"
"ENSG00000145725" "grey" "M0"
"ENSG00000145730" "black" "M5"
"ENSG00000145734" "grey" "M0"
"ENSG00000145740" "grey" "M0"
"ENSG00000145741" "grey" "M0"
"ENSG00000145743" "grey" "M0"
"ENSG00000145779" "black" "M5"
"ENSG00000145780" "magenta" "M7"
"ENSG00000145781" "yellow" "M2"
"ENSG00000145782" "grey" "M0"
"ENSG00000145794" "grey" "M0"
"ENSG00000145808" "grey" "M0"
"ENSG00000145817" "grey" "M0"
"ENSG00000145819" "grey" "M0"
"ENSG00000145824" "grey" "M0"
"ENSG00000145833" "grey" "M0"
"ENSG00000145860" "blue" "M10"
"ENSG00000145868" "grey" "M0"
"ENSG00000145882" "grey" "M0"
"ENSG00000145901" "grey" "M0"
"ENSG00000145907" "grey" "M0"
"ENSG00000145908" "grey" "M0"
"ENSG00000145911" "pink" "M6"
"ENSG00000145912" "blue" "M10"
"ENSG00000145916" "grey" "M0"
"ENSG00000145919" "grey" "M0"
"ENSG00000145934" "grey" "M0"
"ENSG00000145945" "black" "M5"
"ENSG00000145979" "grey" "M0"
"ENSG00000145982" "grey" "M0"
"ENSG00000145996" "grey" "M0"
"ENSG00000146007" "grey" "M0"
"ENSG00000146063" "grey" "M0"
"ENSG00000146066" "grey" "M0"
"ENSG00000146067" "turquoise" "M1"
"ENSG00000146072" "greenyellow" "M9"
"ENSG00000146083" "grey" "M0"
"ENSG00000146085" "grey" "M0"
"ENSG00000146094" "magenta" "M7"
"ENSG00000146109" "yellow" "M2"
"ENSG00000146112" "greenyellow" "M9"
"ENSG00000146122" "red" "M4"
"ENSG00000146143" "grey" "M0"
"ENSG00000146197" "grey" "M0"
"ENSG00000146223" "grey" "M0"
"ENSG00000146232" "yellow" "M2"
"ENSG00000146233" "black" "M5"
"ENSG00000146242" "pink" "M6"
"ENSG00000146243" "grey" "M0"
"ENSG00000146247" "turquoise" "M1"
"ENSG00000146250" "pink" "M6"
"ENSG00000146263" "grey" "M0"
"ENSG00000146267" "grey" "M0"
"ENSG00000146278" "turquoise" "M1"
"ENSG00000146281" "magenta" "M7"
"ENSG00000146282" "grey" "M0"
"ENSG00000146350" "black" "M5"
"ENSG00000146373" "grey" "M0"
"ENSG00000146374" "black" "M5"
"ENSG00000146376" "grey" "M0"
"ENSG00000146386" "yellow" "M2"
"ENSG00000146409" "pink" "M6"
"ENSG00000146410" "yellow" "M2"
"ENSG00000146411" "turquoise" "M1"
"ENSG00000146414" "grey" "M0"
"ENSG00000146416" "pink" "M6"
"ENSG00000146425" "grey" "M0"
"ENSG00000146426" "magenta" "M7"
"ENSG00000146433" "grey" "M0"
"ENSG00000146457" "grey" "M0"
"ENSG00000146463" "grey" "M0"
"ENSG00000146476" "grey" "M0"
"ENSG00000146535" "grey" "M0"
"ENSG00000146540" "purple" "M8"
"ENSG00000146555" "grey" "M0"
"ENSG00000146556" "turquoise" "M1"
"ENSG00000146574" "grey" "M0"
"ENSG00000146576" "yellow" "M2"
"ENSG00000146587" "magenta" "M7"
"ENSG00000146592" "yellow" "M2"
"ENSG00000146648" "greenyellow" "M9"
"ENSG00000146670" "grey" "M0"
"ENSG00000146674" "grey" "M0"
"ENSG00000146676" "grey" "M0"
"ENSG00000146677" "green" "M3"
"ENSG00000146700" "pink" "M6"
"ENSG00000146701" "grey" "M0"
"ENSG00000146707" "grey" "M0"
"ENSG00000146729" "grey" "M0"
"ENSG00000146731" "yellow" "M2"
"ENSG00000146733" "grey" "M0"
"ENSG00000146757" "magenta" "M7"
"ENSG00000146776" "turquoise" "M1"
"ENSG00000146802" "grey" "M0"
"ENSG00000146826" "grey" "M0"
"ENSG00000146828" "grey" "M0"
"ENSG00000146830" "turquoise" "M1"
"ENSG00000146833" "grey" "M0"
"ENSG00000146834" "grey" "M0"
"ENSG00000146842" "yellow" "M2"
"ENSG00000146858" "grey" "M0"
"ENSG00000146859" "magenta" "M7"
"ENSG00000146872" "blue" "M10"
"ENSG00000146909" "grey" "M0"
"ENSG00000146910" "grey" "M0"
"ENSG00000146918" "grey" "M0"
"ENSG00000146938" "grey" "M0"
"ENSG00000146950" "grey" "M0"
"ENSG00000146963" "grey" "M0"
"ENSG00000146966" "red" "M4"
"ENSG00000147010" "brown" "M11"
"ENSG00000147027" "magenta" "M7"
"ENSG00000147044" "grey" "M0"
"ENSG00000147050" "grey" "M0"
"ENSG00000147065" "brown" "M11"
"ENSG00000147099" "grey" "M0"
"ENSG00000147100" "black" "M5"
"ENSG00000147118" "grey" "M0"
"ENSG00000147119" "grey" "M0"
"ENSG00000147121" "grey" "M0"
"ENSG00000147123" "grey" "M0"
"ENSG00000147124" "grey" "M0"
"ENSG00000147130" "turquoise" "M1"
"ENSG00000147133" "grey" "M0"
"ENSG00000147140" "grey" "M0"
"ENSG00000147144" "turquoise" "M1"
"ENSG00000147145" "turquoise" "M1"
"ENSG00000147155" "grey" "M0"
"ENSG00000147162" "turquoise" "M1"
"ENSG00000147164" "grey" "M0"
"ENSG00000147166" "grey" "M0"
"ENSG00000147180" "turquoise" "M1"
"ENSG00000147224" "grey" "M0"
"ENSG00000147231" "magenta" "M7"
"ENSG00000147251" "black" "M5"
"ENSG00000147257" "grey" "M0"
"ENSG00000147274" "grey" "M0"
"ENSG00000147316" "grey" "M0"
"ENSG00000147324" "yellow" "M2"
"ENSG00000147364" "grey" "M0"
"ENSG00000147382" "purple" "M8"
"ENSG00000147383" "yellow" "M2"
"ENSG00000147394" "pink" "M6"
"ENSG00000147400" "grey" "M0"
"ENSG00000147403" "blue" "M10"
"ENSG00000147416" "grey" "M0"
"ENSG00000147419" "grey" "M0"
"ENSG00000147421" "turquoise" "M1"
"ENSG00000147437" "grey" "M0"
"ENSG00000147439" "grey" "M0"
"ENSG00000147454" "grey" "M0"
"ENSG00000147457" "grey" "M0"
"ENSG00000147471" "magenta" "M7"
"ENSG00000147475" "grey" "M0"
"ENSG00000147509" "magenta" "M7"
"ENSG00000147526" "magenta" "M7"
"ENSG00000147533" "grey" "M0"
"ENSG00000147535" "red" "M4"
"ENSG00000147536" "grey" "M0"
"ENSG00000147548" "grey" "M0"
"ENSG00000147571" "grey" "M0"
"ENSG00000147586" "yellow" "M2"
"ENSG00000147592" "yellow" "M2"
"ENSG00000147601" "blue" "M10"
"ENSG00000147604" "blue" "M10"
"ENSG00000147649" "grey" "M0"
"ENSG00000147650" "grey" "M0"
"ENSG00000147654" "grey" "M0"
"ENSG00000147669" "yellow" "M2"
"ENSG00000147677" "grey" "M0"
"ENSG00000147679" "yellow" "M2"
"ENSG00000147684" "purple" "M8"
"ENSG00000147687" "blue" "M10"
"ENSG00000147789" "grey" "M0"
"ENSG00000147799" "grey" "M0"
"ENSG00000147813" "grey" "M0"
"ENSG00000147852" "grey" "M0"
"ENSG00000147853" "magenta" "M7"
"ENSG00000147854" "turquoise" "M1"
"ENSG00000147862" "grey" "M0"
"ENSG00000147872" "grey" "M0"
"ENSG00000147874" "grey" "M0"
"ENSG00000147894" "magenta" "M7"
"ENSG00000147905" "grey" "M0"
"ENSG00000147912" "grey" "M0"
"ENSG00000147955" "greenyellow" "M9"
"ENSG00000148019" "grey" "M0"
"ENSG00000148053" "magenta" "M7"
"ENSG00000148082" "magenta" "M7"
"ENSG00000148090" "turquoise" "M1"
"ENSG00000148110" "grey" "M0"
"ENSG00000148120" "grey" "M0"
"ENSG00000148123" "grey" "M0"
"ENSG00000148143" "magenta" "M7"
"ENSG00000148153" "magenta" "M7"
"ENSG00000148154" "yellow" "M2"
"ENSG00000148158" "grey" "M0"
"ENSG00000148175" "greenyellow" "M9"
"ENSG00000148180" "red" "M4"
"ENSG00000148187" "yellow" "M2"
"ENSG00000148200" "grey" "M0"
"ENSG00000148204" "grey" "M0"
"ENSG00000148218" "turquoise" "M1"
"ENSG00000148219" "grey" "M0"
"ENSG00000148229" "yellow" "M2"
"ENSG00000148248" "grey" "M0"
"ENSG00000148290" "grey" "M0"
"ENSG00000148291" "yellow" "M2"
"ENSG00000148296" "purple" "M8"
"ENSG00000148297" "grey" "M0"
"ENSG00000148300" "purple" "M8"
"ENSG00000148303" "blue" "M10"
"ENSG00000148308" "grey" "M0"
"ENSG00000148331" "grey" "M0"
"ENSG00000148334" "brown" "M11"
"ENSG00000148335" "purple" "M8"
"ENSG00000148337" "grey" "M0"
"ENSG00000148339" "yellow" "M2"
"ENSG00000148341" "grey" "M0"
"ENSG00000148343" "turquoise" "M1"
"ENSG00000148356" "turquoise" "M1"
"ENSG00000148358" "grey" "M0"
"ENSG00000148362" "brown" "M11"
"ENSG00000148384" "turquoise" "M1"
"ENSG00000148396" "grey" "M0"
"ENSG00000148399" "grey" "M0"
"ENSG00000148400" "grey" "M0"
"ENSG00000148411" "purple" "M8"
"ENSG00000148426" "grey" "M0"
"ENSG00000148429" "grey" "M0"
"ENSG00000148444" "grey" "M0"
"ENSG00000148450" "grey" "M0"
"ENSG00000148459" "yellow" "M2"
"ENSG00000148468" "grey" "M0"
"ENSG00000148481" "grey" "M0"
"ENSG00000148484" "brown" "M11"
"ENSG00000148498" "grey" "M0"
"ENSG00000148516" "red" "M4"
"ENSG00000148572" "yellow" "M2"
"ENSG00000148606" "grey" "M0"
"ENSG00000148634" "grey" "M0"
"ENSG00000148660" "turquoise" "M1"
"ENSG00000148672" "blue" "M10"
"ENSG00000148677" "purple" "M8"
"ENSG00000148688" "yellow" "M2"
"ENSG00000148690" "turquoise" "M1"
"ENSG00000148700" "red" "M4"
"ENSG00000148719" "grey" "M0"
"ENSG00000148730" "grey" "M0"
"ENSG00000148737" "grey" "M0"
"ENSG00000148773" "turquoise" "M1"
"ENSG00000148798" "grey" "M0"
"ENSG00000148803" "purple" "M8"
"ENSG00000148814" "grey" "M0"
"ENSG00000148824" "grey" "M0"
"ENSG00000148832" "grey" "M0"
"ENSG00000148834" "purple" "M8"
"ENSG00000148835" "grey" "M0"
"ENSG00000148840" "yellow" "M2"
"ENSG00000148841" "yellow" "M2"
"ENSG00000148843" "grey" "M0"
"ENSG00000148848" "grey" "M0"
"ENSG00000148908" "grey" "M0"
"ENSG00000148925" "yellow" "M2"
"ENSG00000148926" "yellow" "M2"
"ENSG00000148935" "red" "M4"
"ENSG00000148943" "yellow" "M2"
"ENSG00000148948" "grey" "M0"
"ENSG00000148950" "grey" "M0"
"ENSG00000148985" "grey" "M0"
"ENSG00000149016" "turquoise" "M1"
"ENSG00000149050" "turquoise" "M1"
"ENSG00000149054" "grey" "M0"
"ENSG00000149084" "yellow" "M2"
"ENSG00000149089" "yellow" "M2"
"ENSG00000149091" "blue" "M10"
"ENSG00000149100" "grey" "M0"
"ENSG00000149115" "grey" "M0"
"ENSG00000149131" "black" "M5"
"ENSG00000149136" "grey" "M0"
"ENSG00000149150" "greenyellow" "M9"
"ENSG00000149177" "grey" "M0"
"ENSG00000149179" "grey" "M0"
"ENSG00000149182" "grey" "M0"
"ENSG00000149187" "grey" "M0"
"ENSG00000149196" "grey" "M0"
"ENSG00000149212" "black" "M5"
"ENSG00000149218" "purple" "M8"
"ENSG00000149231" "grey" "M0"
"ENSG00000149256" "black" "M5"
"ENSG00000149257" "brown" "M11"
"ENSG00000149260" "grey" "M0"
"ENSG00000149262" "grey" "M0"
"ENSG00000149269" "grey" "M0"
"ENSG00000149273" "blue" "M10"
"ENSG00000149289" "magenta" "M7"
"ENSG00000149292" "grey" "M0"
"ENSG00000149294" "grey" "M0"
"ENSG00000149308" "grey" "M0"
"ENSG00000149311" "turquoise" "M1"
"ENSG00000149313" "yellow" "M2"
"ENSG00000149328" "pink" "M6"
"ENSG00000149346" "grey" "M0"
"ENSG00000149357" "grey" "M0"
"ENSG00000149428" "brown" "M11"
"ENSG00000149451" "black" "M5"
"ENSG00000149474" "grey" "M0"
"ENSG00000149476" "black" "M5"
"ENSG00000149480" "grey" "M0"
"ENSG00000149483" "grey" "M0"
"ENSG00000149485" "grey" "M0"
"ENSG00000149499" "black" "M5"
"ENSG00000149503" "turquoise" "M1"
"ENSG00000149531" "grey" "M0"
"ENSG00000149532" "grey" "M0"
"ENSG00000149541" "grey" "M0"
"ENSG00000149547" "grey" "M0"
"ENSG00000149548" "grey" "M0"
"ENSG00000149554" "grey" "M0"
"ENSG00000149557" "grey" "M0"
"ENSG00000149577" "black" "M5"
"ENSG00000149582" "turquoise" "M1"
"ENSG00000149591" "purple" "M8"
"ENSG00000149600" "grey" "M0"
"ENSG00000149634" "turquoise" "M1"
"ENSG00000149636" "grey" "M0"
"ENSG00000149639" "turquoise" "M1"
"ENSG00000149657" "grey" "M0"
"ENSG00000149658" "grey" "M0"
"ENSG00000149679" "grey" "M0"
"ENSG00000149716" "grey" "M0"
"ENSG00000149743" "grey" "M0"
"ENSG00000149761" "brown" "M11"
"ENSG00000149782" "grey" "M0"
"ENSG00000149792" "grey" "M0"
"ENSG00000149798" "greenyellow" "M9"
"ENSG00000149806" "purple" "M8"
"ENSG00000149809" "magenta" "M7"
"ENSG00000149823" "grey" "M0"
"ENSG00000149923" "grey" "M0"
"ENSG00000149925" "purple" "M8"
"ENSG00000149926" "grey" "M0"
"ENSG00000149929" "grey" "M0"
"ENSG00000149930" "grey" "M0"
"ENSG00000149932" "grey" "M0"
"ENSG00000149948" "grey" "M0"
"ENSG00000149970" "magenta" "M7"
"ENSG00000150048" "red" "M4"
"ENSG00000150093" "brown" "M11"
"ENSG00000150275" "magenta" "M7"
"ENSG00000150281" "turquoise" "M1"
"ENSG00000150316" "grey" "M0"
"ENSG00000150347" "grey" "M0"
"ENSG00000150401" "turquoise" "M1"
"ENSG00000150403" "grey" "M0"
"ENSG00000150433" "grey" "M0"
"ENSG00000150455" "grey" "M0"
"ENSG00000150456" "greenyellow" "M9"
"ENSG00000150457" "grey" "M0"
"ENSG00000150459" "grey" "M0"
"ENSG00000150471" "grey" "M0"
"ENSG00000150510" "turquoise" "M1"
"ENSG00000150551" "yellow" "M2"
"ENSG00000150593" "pink" "M6"
"ENSG00000150625" "turquoise" "M1"
"ENSG00000150627" "grey" "M0"
"ENSG00000150630" "greenyellow" "M9"
"ENSG00000150667" "yellow" "M2"
"ENSG00000150687" "purple" "M8"
"ENSG00000150712" "grey" "M0"
"ENSG00000150753" "purple" "M8"
"ENSG00000150756" "grey" "M0"
"ENSG00000150760" "grey" "M0"
"ENSG00000150764" "red" "M4"
"ENSG00000150768" "grey" "M0"
"ENSG00000150773" "pink" "M6"
"ENSG00000150776" "grey" "M0"
"ENSG00000150779" "purple" "M8"
"ENSG00000150787" "yellow" "M2"
"ENSG00000150867" "brown" "M11"
"ENSG00000150893" "pink" "M6"
"ENSG00000150907" "yellow" "M2"
"ENSG00000150938" "purple" "M8"
"ENSG00000150961" "red" "M4"
"ENSG00000150977" "turquoise" "M1"
"ENSG00000150990" "yellow" "M2"
"ENSG00000150991" "grey" "M0"
"ENSG00000150995" "red" "M4"
"ENSG00000151012" "grey" "M0"
"ENSG00000151014" "grey" "M0"
"ENSG00000151065" "black" "M5"
"ENSG00000151067" "red" "M4"
"ENSG00000151079" "black" "M5"
"ENSG00000151092" "grey" "M0"
"ENSG00000151093" "grey" "M0"
"ENSG00000151116" "grey" "M0"
"ENSG00000151131" "yellow" "M2"
"ENSG00000151135" "greenyellow" "M9"
"ENSG00000151136" "brown" "M11"
"ENSG00000151148" "grey" "M0"
"ENSG00000151150" "red" "M4"
"ENSG00000151151" "magenta" "M7"
"ENSG00000151176" "greenyellow" "M9"
"ENSG00000151208" "grey" "M0"
"ENSG00000151229" "turquoise" "M1"
"ENSG00000151233" "black" "M5"
"ENSG00000151239" "blue" "M10"
"ENSG00000151240" "grey" "M0"
"ENSG00000151247" "blue" "M10"
"ENSG00000151276" "magenta" "M7"
"ENSG00000151287" "grey" "M0"
"ENSG00000151292" "grey" "M0"
"ENSG00000151304" "yellow" "M2"
"ENSG00000151322" "grey" "M0"
"ENSG00000151327" "grey" "M0"
"ENSG00000151332" "grey" "M0"
"ENSG00000151348" "grey" "M0"
"ENSG00000151353" "grey" "M0"
"ENSG00000151366" "yellow" "M2"
"ENSG00000151388" "brown" "M11"
"ENSG00000151413" "grey" "M0"
"ENSG00000151414" "grey" "M0"
"ENSG00000151422" "grey" "M0"
"ENSG00000151445" "red" "M4"
"ENSG00000151458" "brown" "M11"
"ENSG00000151461" "grey" "M0"
"ENSG00000151465" "grey" "M0"
"ENSG00000151466" "grey" "M0"
"ENSG00000151468" "blue" "M10"
"ENSG00000151474" "brown" "M11"
"ENSG00000151491" "grey" "M0"
"ENSG00000151498" "turquoise" "M1"
"ENSG00000151500" "grey" "M0"
"ENSG00000151502" "grey" "M0"
"ENSG00000151503" "grey" "M0"
"ENSG00000151532" "grey" "M0"
"ENSG00000151552" "grey" "M0"
"ENSG00000151553" "black" "M5"
"ENSG00000151572" "greenyellow" "M9"
"ENSG00000151575" "pink" "M6"
"ENSG00000151576" "yellow" "M2"
"ENSG00000151611" "grey" "M0"
"ENSG00000151612" "grey" "M0"
"ENSG00000151617" "red" "M4"
"ENSG00000151640" "grey" "M0"
"ENSG00000151657" "grey" "M0"
"ENSG00000151665" "turquoise" "M1"
"ENSG00000151689" "yellow" "M2"
"ENSG00000151692" "grey" "M0"
"ENSG00000151693" "turquoise" "M1"
"ENSG00000151694" "grey" "M0"
"ENSG00000151702" "grey" "M0"
