"Symbol" "moduleLabel"
"ENSG00000152558" "M0"
"ENSG00000152578" "M2"
"ENSG00000152582" "M7"
"ENSG00000152583" "M0"
"ENSG00000152601" "M0"
"ENSG00000152620" "M7"
"ENSG00000152642" "M6"
"ENSG00000152661" "M14"
"ENSG00000152683" "M0"
"ENSG00000152684" "M0"
"ENSG00000152689" "M0"
"ENSG00000152700" "M0"
"ENSG00000152749" "M10"
"ENSG00000152763" "M7"
"ENSG00000152767" "M0"
"ENSG00000152778" "M0"
"ENSG00000152782" "M0"
"ENSG00000152784" "M0"
"ENSG00000152795" "M0"
"ENSG00000152818" "M1"
"ENSG00000152822" "M10"
"ENSG00000152894" "M0"
"ENSG00000152904" "M0"
"ENSG00000152910" "M14"
"ENSG00000152926" "M2"
"ENSG00000152932" "M2"
"ENSG00000152942" "M0"
"ENSG00000152944" "M20"
"ENSG00000152952" "M0"
"ENSG00000152953" "M14"
"ENSG00000152954" "M1"
"ENSG00000152969" "M1"
"ENSG00000152977" "M12"
"ENSG00000152990" "M0"
"ENSG00000153006" "M0"
"ENSG00000153012" "M2"
"ENSG00000153015" "M9"
"ENSG00000153037" "M0"
"ENSG00000153044" "M11"
"ENSG00000153046" "M15"
"ENSG00000153048" "M0"
"ENSG00000153066" "M0"
"ENSG00000153071" "M0"
"ENSG00000153094" "M0"
"ENSG00000153107" "M0"
"ENSG00000153113" "M0"
"ENSG00000153130" "M0"
"ENSG00000153132" "M0"
"ENSG00000153140" "M0"
"ENSG00000153147" "M0"
"ENSG00000153157" "M0"
"ENSG00000153162" "M0"
"ENSG00000153179" "M16"
"ENSG00000153187" "M0"
"ENSG00000153201" "M0"
"ENSG00000153207" "M0"
"ENSG00000153208" "M5"
"ENSG00000153214" "M0"
"ENSG00000153233" "M2"
"ENSG00000153234" "M0"
"ENSG00000153250" "M8"
"ENSG00000153253" "M2"
"ENSG00000153291" "M1"
"ENSG00000153310" "M0"
"ENSG00000153317" "M0"
"ENSG00000153339" "M0"
"ENSG00000153363" "M0"
"ENSG00000153391" "M0"
"ENSG00000153395" "M0"
"ENSG00000153404" "M0"
"ENSG00000153406" "M10"
"ENSG00000153443" "M0"
"ENSG00000153485" "M12"
"ENSG00000153487" "M0"
"ENSG00000153531" "M0"
"ENSG00000153558" "M1"
"ENSG00000153560" "M0"
"ENSG00000153561" "M9"
"ENSG00000153563" "M2"
"ENSG00000153574" "M0"
"ENSG00000153575" "M12"
"ENSG00000153707" "M0"
"ENSG00000153714" "M0"
"ENSG00000153767" "M0"
"ENSG00000153774" "M0"
"ENSG00000153786" "M0"
"ENSG00000153790" "M1"
"ENSG00000153814" "M2"
"ENSG00000153815" "M0"
"ENSG00000153820" "M1"
"ENSG00000153823" "M1"
"ENSG00000153827" "M0"
"ENSG00000153832" "M0"
"ENSG00000153879" "M15"
"ENSG00000153885" "M0"
"ENSG00000153896" "M0"
"ENSG00000153904" "M0"
"ENSG00000153914" "M0"
"ENSG00000153922" "M0"
"ENSG00000153930" "M0"
"ENSG00000153933" "M2"
"ENSG00000153936" "M0"
"ENSG00000153944" "M0"
"ENSG00000153956" "M0"
"ENSG00000153975" "M0"
"ENSG00000153976" "M6"
"ENSG00000153982" "M0"
"ENSG00000153989" "M0"
"ENSG00000153993" "M0"
"ENSG00000154001" "M0"
"ENSG00000154027" "M2"
"ENSG00000154035" "M8"
"ENSG00000154040" "M10"
"ENSG00000154059" "M0"
"ENSG00000154079" "M13"
"ENSG00000154080" "M0"
"ENSG00000154096" "M0"
"ENSG00000154114" "M0"
"ENSG00000154118" "M1"
"ENSG00000154122" "M0"
"ENSG00000154124" "M0"
"ENSG00000154127" "M2"
"ENSG00000154134" "M0"
"ENSG00000154144" "M0"
"ENSG00000154146" "M17"
"ENSG00000154153" "M6"
"ENSG00000154162" "M1"
"ENSG00000154174" "M0"
"ENSG00000154188" "M0"
"ENSG00000154217" "M0"
"ENSG00000154222" "M0"
"ENSG00000154229" "M0"
"ENSG00000154240" "M0"
"ENSG00000154265" "M7"
"ENSG00000154274" "M0"
"ENSG00000154277" "M13"
"ENSG00000154305" "M0"
"ENSG00000154309" "M16"
"ENSG00000154310" "M0"
"ENSG00000154319" "M0"
"ENSG00000154328" "M0"
"ENSG00000154358" "M0"
"ENSG00000154359" "M7"
"ENSG00000154370" "M8"
"ENSG00000154380" "M18"
"ENSG00000154429" "M0"
"ENSG00000154447" "M1"
"ENSG00000154473" "M3"
"ENSG00000154478" "M0"
"ENSG00000154511" "M13"
"ENSG00000154518" "M0"
"ENSG00000154548" "M0"
"ENSG00000154553" "M0"
"ENSG00000154556" "M12"
"ENSG00000154582" "M0"
"ENSG00000154620" "M3"
"ENSG00000154639" "M14"
"ENSG00000154640" "M5"
"ENSG00000154642" "M20"
"ENSG00000154645" "M4"
"ENSG00000154654" "M1"
"ENSG00000154678" "M0"
"ENSG00000154719" "M0"
"ENSG00000154721" "M0"
"ENSG00000154723" "M0"
"ENSG00000154727" "M14"
"ENSG00000154734" "M0"
"ENSG00000154736" "M12"
"ENSG00000154743" "M9"
"ENSG00000154764" "M0"
"ENSG00000154767" "M15"
"ENSG00000154781" "M0"
"ENSG00000154783" "M10"
"ENSG00000154803" "M5"
"ENSG00000154813" "M0"
"ENSG00000154814" "M0"
"ENSG00000154822" "M0"
"ENSG00000154832" "M0"
"ENSG00000154845" "M0"
"ENSG00000154856" "M4"
"ENSG00000154864" "M4"
"ENSG00000154889" "M0"
"ENSG00000154898" "M0"
"ENSG00000154917" "M1"
"ENSG00000154928" "M7"
"ENSG00000154930" "M7"
"ENSG00000154945" "M0"
"ENSG00000154957" "M0"
"ENSG00000154975" "M2"
"ENSG00000154978" "M0"
"ENSG00000155008" "M0"
"ENSG00000155011" "M0"
"ENSG00000155016" "M0"
"ENSG00000155034" "M0"
"ENSG00000155052" "M0"
"ENSG00000155066" "M0"
"ENSG00000155085" "M0"
"ENSG00000155090" "M6"
"ENSG00000155093" "M1"
"ENSG00000155096" "M0"
"ENSG00000155097" "M0"
"ENSG00000155099" "M2"
"ENSG00000155100" "M12"
"ENSG00000155111" "M0"
"ENSG00000155115" "M9"
"ENSG00000155130" "M20"
"ENSG00000155158" "M0"
"ENSG00000155189" "M0"
"ENSG00000155229" "M0"
"ENSG00000155252" "M0"
"ENSG00000155254" "M4"
"ENSG00000155256" "M0"
"ENSG00000155265" "M1"
"ENSG00000155275" "M0"
"ENSG00000155287" "M0"
"ENSG00000155304" "M0"
"ENSG00000155313" "M18"
"ENSG00000155324" "M0"
"ENSG00000155329" "M0"
"ENSG00000155330" "M0"
"ENSG00000155363" "M0"
"ENSG00000155366" "M17"
"ENSG00000155368" "M0"
"ENSG00000155380" "M8"
"ENSG00000155393" "M0"
"ENSG00000155428" "M5"
"ENSG00000155438" "M9"
"ENSG00000155463" "M0"
"ENSG00000155506" "M0"
"ENSG00000155508" "M0"
"ENSG00000155511" "M6"
"ENSG00000155545" "M0"
"ENSG00000155561" "M0"
"ENSG00000155592" "M0"
"ENSG00000155621" "M0"
"ENSG00000155636" "M12"
"ENSG00000155640" "M0"
"ENSG00000155660" "M0"
"ENSG00000155666" "M0"
"ENSG00000155729" "M0"
"ENSG00000155744" "M2"
"ENSG00000155755" "M9"
"ENSG00000155760" "M0"
"ENSG00000155792" "M0"
"ENSG00000155816" "M0"
"ENSG00000155827" "M0"
"ENSG00000155849" "M17"
"ENSG00000155850" "M0"
"ENSG00000155858" "M2"
"ENSG00000155868" "M0"
"ENSG00000155876" "M0"
"ENSG00000155893" "M0"
"ENSG00000155897" "M9"
"ENSG00000155903" "M2"
"ENSG00000155906" "M0"
"ENSG00000155957" "M0"
"ENSG00000155959" "M0"
"ENSG00000155961" "M0"
"ENSG00000155962" "M0"
"ENSG00000155966" "M0"
"ENSG00000155970" "M14"
"ENSG00000155974" "M14"
"ENSG00000155975" "M0"
"ENSG00000155980" "M0"
"ENSG00000155984" "M0"
"ENSG00000156011" "M1"
"ENSG00000156017" "M0"
"ENSG00000156026" "M0"
"ENSG00000156030" "M5"
"ENSG00000156042" "M7"
"ENSG00000156050" "M0"
"ENSG00000156052" "M0"
"ENSG00000156076" "M4"
"ENSG00000156103" "M0"
"ENSG00000156110" "M0"
"ENSG00000156113" "M14"
"ENSG00000156136" "M0"
"ENSG00000156140" "M0"
"ENSG00000156162" "M0"
"ENSG00000156170" "M0"
"ENSG00000156171" "M0"
"ENSG00000156172" "M7"
"ENSG00000156219" "M13"
"ENSG00000156232" "M15"
"ENSG00000156239" "M0"
"ENSG00000156253" "M0"
"ENSG00000156256" "M0"
"ENSG00000156261" "M0"
"ENSG00000156273" "M0"
"ENSG00000156298" "M2"
"ENSG00000156299" "M13"
"ENSG00000156304" "M0"
"ENSG00000156313" "M0"
"ENSG00000156345" "M7"
"ENSG00000156374" "M0"
"ENSG00000156381" "M3"
"ENSG00000156384" "M0"
"ENSG00000156395" "M4"
"ENSG00000156398" "M0"
"ENSG00000156411" "M0"
"ENSG00000156453" "M1"
"ENSG00000156467" "M0"
"ENSG00000156469" "M0"
"ENSG00000156471" "M16"
"ENSG00000156475" "M2"
"ENSG00000156482" "M19"
"ENSG00000156486" "M2"
"ENSG00000156502" "M0"
"ENSG00000156504" "M0"
"ENSG00000156508" "M0"
"ENSG00000156515" "M13"
"ENSG00000156521" "M0"
"ENSG00000156531" "M20"
"ENSG00000156535" "M2"
"ENSG00000156564" "M0"
"ENSG00000156587" "M0"
"ENSG00000156599" "M0"
"ENSG00000156603" "M0"
"ENSG00000156639" "M0"
"ENSG00000156642" "M0"
"ENSG00000156650" "M0"
"ENSG00000156671" "M0"
"ENSG00000156675" "M6"
"ENSG00000156687" "M1"
"ENSG00000156697" "M9"
"ENSG00000156709" "M6"
"ENSG00000156711" "M0"
"ENSG00000156735" "M4"
"ENSG00000156787" "M0"
"ENSG00000156795" "M13"
"ENSG00000156802" "M11"
"ENSG00000156804" "M0"
"ENSG00000156831" "M9"
"ENSG00000156853" "M0"
"ENSG00000156858" "M0"
"ENSG00000156860" "M8"
"ENSG00000156873" "M0"
"ENSG00000156875" "M0"
"ENSG00000156876" "M0"
"ENSG00000156925" "M0"
"ENSG00000156928" "M0"
"ENSG00000156931" "M0"
"ENSG00000156958" "M20"
"ENSG00000156959" "M1"
"ENSG00000156970" "M11"
"ENSG00000156973" "M0"
"ENSG00000156976" "M0"
"ENSG00000156983" "M0"
"ENSG00000156990" "M0"
"ENSG00000157005" "M0"
"ENSG00000157014" "M0"
"ENSG00000157020" "M0"
"ENSG00000157036" "M0"
"ENSG00000157045" "M0"
"ENSG00000157064" "M2"
"ENSG00000157077" "M0"
"ENSG00000157087" "M1"
"ENSG00000157103" "M0"
"ENSG00000157106" "M0"
"ENSG00000157107" "M14"
"ENSG00000157110" "M0"
"ENSG00000157152" "M1"
"ENSG00000157168" "M13"
"ENSG00000157181" "M0"
"ENSG00000157184" "M0"
"ENSG00000157191" "M0"
"ENSG00000157193" "M0"
"ENSG00000157212" "M0"
"ENSG00000157214" "M0"
"ENSG00000157216" "M0"
"ENSG00000157224" "M0"
"ENSG00000157227" "M4"
"ENSG00000157240" "M4"
"ENSG00000157259" "M0"
"ENSG00000157326" "M0"
"ENSG00000157330" "M0"
"ENSG00000157343" "M0"
"ENSG00000157349" "M0"
"ENSG00000157350" "M8"
"ENSG00000157353" "M5"
"ENSG00000157379" "M3"
"ENSG00000157388" "M2"
"ENSG00000157404" "M0"
"ENSG00000157426" "M0"
"ENSG00000157445" "M1"
"ENSG00000157450" "M0"
"ENSG00000157456" "M11"
"ENSG00000157483" "M0"
"ENSG00000157500" "M0"
"ENSG00000157502" "M4"
"ENSG00000157514" "M0"
"ENSG00000157538" "M0"
"ENSG00000157540" "M0"
"ENSG00000157542" "M0"
"ENSG00000157557" "M0"
"ENSG00000157570" "M0"
"ENSG00000157593" "M0"
"ENSG00000157600" "M0"
"ENSG00000157613" "M4"
"ENSG00000157617" "M13"
"ENSG00000157625" "M0"
"ENSG00000157637" "M0"
"ENSG00000157657" "M0"
"ENSG00000157680" "M14"
"ENSG00000157693" "M0"
"ENSG00000157741" "M0"
"ENSG00000157764" "M0"
"ENSG00000157778" "M0"
"ENSG00000157782" "M1"
"ENSG00000157796" "M0"
"ENSG00000157800" "M0"
"ENSG00000157823" "M0"
"ENSG00000157827" "M0"
"ENSG00000157833" "M3"
"ENSG00000157837" "M0"
"ENSG00000157851" "M0"
"ENSG00000157856" "M7"
"ENSG00000157869" "M0"
"ENSG00000157870" "M0"
"ENSG00000157881" "M5"
"ENSG00000157890" "M12"
"ENSG00000157895" "M0"
"ENSG00000157911" "M0"
"ENSG00000157916" "M0"
"ENSG00000157927" "M0"
"ENSG00000157933" "M17"
"ENSG00000157954" "M0"
"ENSG00000157985" "M1"
"ENSG00000157992" "M8"
"ENSG00000157999" "M5"
"ENSG00000158006" "M13"
"ENSG00000158008" "M2"
"ENSG00000158019" "M10"
"ENSG00000158042" "M0"
"ENSG00000158062" "M7"
"ENSG00000158079" "M13"
"ENSG00000158089" "M1"
"ENSG00000158092" "M0"
"ENSG00000158106" "M5"
"ENSG00000158109" "M0"
"ENSG00000158122" "M0"
"ENSG00000158156" "M3"
"ENSG00000158158" "M13"
"ENSG00000158161" "M0"
"ENSG00000158163" "M0"
"ENSG00000158164" "M0"
"ENSG00000158169" "M0"
"ENSG00000158186" "M2"
"ENSG00000158195" "M4"
"ENSG00000158201" "M0"
"ENSG00000158234" "M10"
"ENSG00000158246" "M16"
"ENSG00000158258" "M14"
"ENSG00000158270" "M0"
"ENSG00000158286" "M2"
"ENSG00000158290" "M0"
"ENSG00000158292" "M3"
"ENSG00000158296" "M14"
"ENSG00000158301" "M2"
"ENSG00000158321" "M18"
"ENSG00000158352" "M20"
"ENSG00000158373" "M7"
"ENSG00000158406" "M12"
"ENSG00000158411" "M0"
"ENSG00000158417" "M9"
"ENSG00000158427" "M0"
"ENSG00000158435" "M0"
"ENSG00000158445" "M1"
"ENSG00000158457" "M3"
"ENSG00000158458" "M1"
"ENSG00000158467" "M0"
"ENSG00000158470" "M6"
"ENSG00000158480" "M0"
"ENSG00000158483" "M0"
"ENSG00000158526" "M19"
"ENSG00000158528" "M2"
"ENSG00000158545" "M0"
"ENSG00000158552" "M3"
"ENSG00000158555" "M1"
"ENSG00000158560" "M2"
"ENSG00000158604" "M0"
"ENSG00000158615" "M0"
"ENSG00000158623" "M9"
"ENSG00000158636" "M0"
"ENSG00000158669" "M0"
"ENSG00000158691" "M0"
"ENSG00000158710" "M8"
"ENSG00000158711" "M0"
"ENSG00000158715" "M8"
"ENSG00000158716" "M1"
"ENSG00000158717" "M5"
"ENSG00000158747" "M0"
"ENSG00000158773" "M0"
"ENSG00000158792" "M8"
"ENSG00000158793" "M0"
"ENSG00000158796" "M0"
"ENSG00000158805" "M0"
"ENSG00000158806" "M1"
"ENSG00000158815" "M0"
"ENSG00000158828" "M1"
"ENSG00000158850" "M0"
"ENSG00000158856" "M1"
"ENSG00000158859" "M4"
"ENSG00000158863" "M0"
"ENSG00000158864" "M0"
"ENSG00000158882" "M0"
"ENSG00000158941" "M0"
"ENSG00000158966" "M0"
"ENSG00000158985" "M0"
"ENSG00000158987" "M0"
"ENSG00000159023" "M0"
"ENSG00000159055" "M9"
"ENSG00000159063" "M0"
"ENSG00000159069" "M0"
"ENSG00000159079" "M0"
"ENSG00000159082" "M0"
"ENSG00000159086" "M0"
"ENSG00000159110" "M0"
"ENSG00000159111" "M0"
"ENSG00000159128" "M1"
"ENSG00000159131" "M0"
"ENSG00000159140" "M0"
"ENSG00000159147" "M0"
"ENSG00000159164" "M2"
"ENSG00000159167" "M0"
"ENSG00000159176" "M16"
"ENSG00000159199" "M0"
"ENSG00000159200" "M16"
"ENSG00000159202" "M0"
"ENSG00000159208" "M0"
"ENSG00000159210" "M0"
"ENSG00000159214" "M0"
"ENSG00000159217" "M18"
"ENSG00000159228" "M3"
"ENSG00000159239" "M0"
"ENSG00000159256" "M0"
"ENSG00000159259" "M0"
"ENSG00000159267" "M0"
"ENSG00000159307" "M2"
"ENSG00000159322" "M16"
"ENSG00000159335" "M8"
"ENSG00000159346" "M0"
"ENSG00000159348" "M0"
"ENSG00000159352" "M0"
"ENSG00000159363" "M0"
"ENSG00000159377" "M0"
"ENSG00000159388" "M5"
"ENSG00000159399" "M2"
"ENSG00000159403" "M2"
"ENSG00000159409" "M0"
"ENSG00000159423" "M0"
"ENSG00000159433" "M0"
"ENSG00000159445" "M0"
"ENSG00000159459" "M0"
"ENSG00000159461" "M0"
"ENSG00000159479" "M0"
"ENSG00000159579" "M12"
"ENSG00000159592" "M8"
"ENSG00000159593" "M0"
"ENSG00000159596" "M0"
"ENSG00000159658" "M0"
"ENSG00000159674" "M0"
"ENSG00000159685" "M0"
"ENSG00000159692" "M0"
"ENSG00000159713" "M0"
"ENSG00000159714" "M5"
"ENSG00000159720" "M0"
"ENSG00000159753" "M1"
"ENSG00000159761" "M0"
"ENSG00000159784" "M0"
"ENSG00000159788" "M0"
"ENSG00000159792" "M8"
"ENSG00000159840" "M17"
"ENSG00000159842" "M0"
"ENSG00000159873" "M16"
"ENSG00000159882" "M0"
"ENSG00000159884" "M0"
"ENSG00000159885" "M0"
"ENSG00000159899" "M10"
"ENSG00000159905" "M1"
"ENSG00000159917" "M0"
"ENSG00000159921" "M0"
"ENSG00000160007" "M0"
"ENSG00000160014" "M0"
"ENSG00000160049" "M0"
"ENSG00000160050" "M0"
"ENSG00000160051" "M7"
"ENSG00000160055" "M0"
"ENSG00000160058" "M0"
"ENSG00000160062" "M0"
"ENSG00000160072" "M0"
"ENSG00000160075" "M0"
"ENSG00000160087" "M0"
"ENSG00000160094" "M0"
"ENSG00000160097" "M0"
"ENSG00000160111" "M0"
"ENSG00000160113" "M0"
"ENSG00000160117" "M0"
"ENSG00000160124" "M9"
"ENSG00000160131" "M0"
"ENSG00000160145" "M20"
"ENSG00000160161" "M8"
"ENSG00000160172" "M0"
"ENSG00000160179" "M5"
"ENSG00000160188" "M0"
"ENSG00000160190" "M0"
"ENSG00000160191" "M0"
"ENSG00000160193" "M12"
"ENSG00000160194" "M0"
"ENSG00000160199" "M0"
"ENSG00000160200" "M0"
"ENSG00000160201" "M0"
"ENSG00000160208" "M0"
"ENSG00000160209" "M1"
"ENSG00000160211" "M6"
"ENSG00000160213" "M0"
"ENSG00000160214" "M15"
"ENSG00000160216" "M0"
"ENSG00000160218" "M0"
"ENSG00000160221" "M0"
"ENSG00000160226" "M3"
"ENSG00000160233" "M1"
"ENSG00000160256" "M15"
"ENSG00000160271" "M0"
"ENSG00000160282" "M0"
"ENSG00000160284" "M6"
"ENSG00000160285" "M2"
"ENSG00000160293" "M0"
"ENSG00000160294" "M0"
"ENSG00000160298" "M11"
"ENSG00000160299" "M0"
"ENSG00000160305" "M5"
"ENSG00000160307" "M0"
"ENSG00000160310" "M0"
"ENSG00000160323" "M0"
"ENSG00000160325" "M0"
"ENSG00000160326" "M2"
"ENSG00000160336" "M0"
"ENSG00000160345" "M7"
"ENSG00000160352" "M0"
"ENSG00000160360" "M15"
"ENSG00000160392" "M0"
"ENSG00000160404" "M0"
"ENSG00000160408" "M5"
"ENSG00000160410" "M8"
"ENSG00000160439" "M0"
"ENSG00000160445" "M0"
"ENSG00000160446" "M0"
"ENSG00000160447" "M0"
"ENSG00000160460" "M1"
"ENSG00000160469" "M0"
"ENSG00000160539" "M0"
"ENSG00000160551" "M0"
"ENSG00000160563" "M18"
"ENSG00000160570" "M8"
"ENSG00000160584" "M0"
"ENSG00000160602" "M0"
"ENSG00000160613" "M0"
"ENSG00000160633" "M0"
"ENSG00000160679" "M0"
"ENSG00000160685" "M8"
"ENSG00000160688" "M9"
"ENSG00000160691" "M0"
"ENSG00000160695" "M0"
"ENSG00000160703" "M0"
"ENSG00000160710" "M0"
"ENSG00000160714" "M0"
"ENSG00000160716" "M11"
"ENSG00000160741" "M8"
"ENSG00000160746" "M10"
"ENSG00000160752" "M2"
"ENSG00000160753" "M2"
"ENSG00000160766" "M0"
"ENSG00000160767" "M17"
"ENSG00000160781" "M5"
"ENSG00000160783" "M12"
"ENSG00000160785" "M0"
"ENSG00000160789" "M8"
"ENSG00000160796" "M1"
"ENSG00000160799" "M15"
"ENSG00000160801" "M0"
"ENSG00000160803" "M0"
"ENSG00000160813" "M0"
"ENSG00000160818" "M0"
"ENSG00000160828" "M0"
"ENSG00000160867" "M0"
"ENSG00000160877" "M8"
"ENSG00000160888" "M8"
"ENSG00000160908" "M0"
"ENSG00000160917" "M5"
"ENSG00000160932" "M0"
"ENSG00000160948" "M0"
"ENSG00000160949" "M8"
"ENSG00000160953" "M0"
"ENSG00000160957" "M11"
"ENSG00000160959" "M0"
"ENSG00000160961" "M5"
"ENSG00000160963" "M4"
"ENSG00000160972" "M15"
"ENSG00000160991" "M19"
"ENSG00000160993" "M0"
"ENSG00000160999" "M0"
"ENSG00000161010" "M5"
"ENSG00000161011" "M6"
"ENSG00000161013" "M6"
"ENSG00000161016" "M19"
"ENSG00000161021" "M0"
"ENSG00000161036" "M18"
"ENSG00000161048" "M0"
"ENSG00000161057" "M0"
"ENSG00000161082" "M1"
"ENSG00000161091" "M0"
"ENSG00000161132" "M5"
"ENSG00000161179" "M6"
"ENSG00000161202" "M0"
"ENSG00000161203" "M0"
"ENSG00000161204" "M0"
"ENSG00000161217" "M0"
"ENSG00000161243" "M1"
"ENSG00000161265" "M0"
"ENSG00000161277" "M0"
"ENSG00000161298" "M1"
"ENSG00000161326" "M18"
"ENSG00000161328" "M0"
"ENSG00000161381" "M1"
"ENSG00000161395" "M0"
"ENSG00000161513" "M0"
"ENSG00000161526" "M0"
"ENSG00000161533" "M0"
"ENSG00000161542" "M5"
"ENSG00000161544" "M1"
"ENSG00000161547" "M0"
"ENSG00000161551" "M2"
"ENSG00000161558" "M1"
"ENSG00000161618" "M0"
"ENSG00000161638" "M17"
"ENSG00000161642" "M0"
"ENSG00000161647" "M1"
"ENSG00000161654" "M0"
"ENSG00000161664" "M0"
"ENSG00000161671" "M10"
"ENSG00000161677" "M0"
"ENSG00000161681" "M1"
"ENSG00000161682" "M0"
"ENSG00000161692" "M0"
"ENSG00000161714" "M6"
"ENSG00000161791" "M4"
"ENSG00000161800" "M0"
"ENSG00000161813" "M0"
"ENSG00000161835" "M8"
"ENSG00000161847" "M17"
"ENSG00000161860" "M0"
"ENSG00000161888" "M11"
"ENSG00000161904" "M15"
"ENSG00000161912" "M0"
"ENSG00000161914" "M0"
"ENSG00000161920" "M0"
"ENSG00000161956" "M0"
"ENSG00000161960" "M5"
"ENSG00000161970" "M0"
"ENSG00000161980" "M20"
"ENSG00000161981" "M0"
"ENSG00000161996" "M0"
"ENSG00000161999" "M0"
"ENSG00000162004" "M3"
"ENSG00000162062" "M0"
"ENSG00000162063" "M20"
"ENSG00000162065" "M1"
"ENSG00000162066" "M0"
"ENSG00000162068" "M13"
"ENSG00000162073" "M0"
"ENSG00000162076" "M0"
"ENSG00000162086" "M0"
"ENSG00000162104" "M6"
"ENSG00000162105" "M2"
"ENSG00000162129" "M0"
"ENSG00000162139" "M0"
"ENSG00000162144" "M0"
"ENSG00000162148" "M5"
"ENSG00000162174" "M0"
"ENSG00000162188" "M2"
"ENSG00000162191" "M8"
"ENSG00000162194" "M0"
"ENSG00000162222" "M16"
"ENSG00000162227" "M0"
"ENSG00000162231" "M0"
"ENSG00000162236" "M0"
"ENSG00000162244" "M0"
"ENSG00000162290" "M0"
"ENSG00000162298" "M17"
"ENSG00000162300" "M0"
"ENSG00000162302" "M3"
"ENSG00000162337" "M8"
"ENSG00000162341" "M12"
"ENSG00000162344" "M1"
"ENSG00000162368" "M0"
"ENSG00000162373" "M0"
"ENSG00000162374" "M1"
"ENSG00000162377" "M0"
"ENSG00000162378" "M0"
"ENSG00000162384" "M0"
"ENSG00000162385" "M0"
"ENSG00000162396" "M0"
"ENSG00000162402" "M0"
"ENSG00000162407" "M0"
"ENSG00000162408" "M0"
"ENSG00000162409" "M2"
"ENSG00000162413" "M0"
"ENSG00000162415" "M2"
"ENSG00000162419" "M0"
"ENSG00000162426" "M13"
"ENSG00000162430" "M6"
"ENSG00000162433" "M13"
"ENSG00000162434" "M1"
"ENSG00000162437" "M0"
"ENSG00000162441" "M0"
"ENSG00000162458" "M0"
"ENSG00000162461" "M0"
"ENSG00000162490" "M0"
"ENSG00000162493" "M0"
"ENSG00000162496" "M0"
"ENSG00000162512" "M0"
"ENSG00000162517" "M0"
"ENSG00000162521" "M0"
"ENSG00000162522" "M6"
"ENSG00000162545" "M1"
"ENSG00000162552" "M0"
"ENSG00000162572" "M5"
"ENSG00000162576" "M0"
"ENSG00000162585" "M0"
"ENSG00000162591" "M0"
"ENSG00000162595" "M0"
"ENSG00000162599" "M8"
"ENSG00000162600" "M0"
"ENSG00000162601" "M0"
"ENSG00000162604" "M0"
"ENSG00000162607" "M0"
"ENSG00000162613" "M0"
"ENSG00000162614" "M16"
"ENSG00000162616" "M0"
"ENSG00000162623" "M9"
"ENSG00000162627" "M0"
"ENSG00000162630" "M14"
"ENSG00000162631" "M1"
"ENSG00000162636" "M1"
"ENSG00000162642" "M0"
"ENSG00000162650" "M5"
"ENSG00000162664" "M0"
"ENSG00000162669" "M0"
"ENSG00000162670" "M10"
"ENSG00000162687" "M0"
"ENSG00000162688" "M12"
"ENSG00000162692" "M0"
"ENSG00000162694" "M14"
"ENSG00000162695" "M14"
"ENSG00000162702" "M0"
"ENSG00000162704" "M0"
"ENSG00000162706" "M1"
"ENSG00000162714" "M0"
"ENSG00000162728" "M0"
"ENSG00000162729" "M3"
"ENSG00000162733" "M4"
"ENSG00000162734" "M0"
"ENSG00000162735" "M0"
"ENSG00000162736" "M0"
"ENSG00000162738" "M0"
"ENSG00000162745" "M0"
"ENSG00000162755" "M0"
"ENSG00000162757" "M3"
"ENSG00000162769" "M0"
"ENSG00000162772" "M6"
"ENSG00000162775" "M0"
"ENSG00000162783" "M18"
"ENSG00000162813" "M9"
"ENSG00000162819" "M0"
"ENSG00000162825" "M9"
"ENSG00000162836" "M15"
"ENSG00000162849" "M0"
"ENSG00000162851" "M15"
"ENSG00000162852" "M0"
"ENSG00000162869" "M13"
"ENSG00000162873" "M8"
"ENSG00000162878" "M4"
"ENSG00000162885" "M16"
"ENSG00000162889" "M8"
"ENSG00000162909" "M6"
"ENSG00000162910" "M0"
"ENSG00000162913" "M0"
"ENSG00000162923" "M0"
"ENSG00000162928" "M0"
"ENSG00000162929" "M2"
"ENSG00000162944" "M0"
"ENSG00000162951" "M0"
"ENSG00000162959" "M0"
"ENSG00000162961" "M0"
"ENSG00000162971" "M0"
"ENSG00000162972" "M0"
"ENSG00000162975" "M0"
"ENSG00000162976" "M0"
"ENSG00000162980" "M14"
"ENSG00000162981" "M0"
"ENSG00000162989" "M14"
"ENSG00000162992" "M0"
"ENSG00000162994" "M9"
"ENSG00000162998" "M3"
"ENSG00000162999" "M0"
"ENSG00000163001" "M0"
"ENSG00000163002" "M12"
"ENSG00000163006" "M9"
"ENSG00000163013" "M1"
"ENSG00000163016" "M0"
"ENSG00000163017" "M16"
"ENSG00000163026" "M0"
"ENSG00000163029" "M0"
"ENSG00000163032" "M2"
"ENSG00000163040" "M0"
"ENSG00000163041" "M0"
"ENSG00000163050" "M17"
"ENSG00000163053" "M2"
"ENSG00000163064" "M6"
"ENSG00000163067" "M16"
"ENSG00000163069" "M20"
"ENSG00000163071" "M0"
"ENSG00000163082" "M0"
"ENSG00000163083" "M0"
"ENSG00000163093" "M7"
"ENSG00000163104" "M0"
"ENSG00000163110" "M0"
"ENSG00000163113" "M18"
"ENSG00000163125" "M0"
"ENSG00000163132" "M0"
"ENSG00000163138" "M7"
