Ensembl,Module
ENSG00000036672,M0_Parikshak2013
ENSG00000037042,M0_Parikshak2013
ENSG00000037241,M14_Parikshak2013
ENSG00000037280,M18_Parikshak2013
ENSG00000037474,M0_Parikshak2013
ENSG00000037637,M0_Parikshak2013
ENSG00000037749,M0_Parikshak2013
ENSG00000037757,M12_Parikshak2013
ENSG00000037897,M0_Parikshak2013
ENSG00000038002,M1_Parikshak2013
ENSG00000038210,M1_Parikshak2013
ENSG00000038219,M6_Parikshak2013
ENSG00000038274,M1_Parikshak2013
ENSG00000038295,M0_Parikshak2013
ENSG00000038358,M5_Parikshak2013
ENSG00000038382,M2_Parikshak2013
ENSG00000038427,M0_Parikshak2013
ENSG00000038532,M2_Parikshak2013
ENSG00000038945,M18_Parikshak2013
ENSG00000039068,M0_Parikshak2013
ENSG00000039123,M14_Parikshak2013
ENSG00000039139,M0_Parikshak2013
ENSG00000039319,M1_Parikshak2013
ENSG00000039523,M0_Parikshak2013
ENSG00000039560,M3_Parikshak2013
ENSG00000039650,M0_Parikshak2013
ENSG00000040199,M0_Parikshak2013
ENSG00000040275,M11_Parikshak2013
ENSG00000040341,M0_Parikshak2013
ENSG00000040487,M2_Parikshak2013
ENSG00000040531,M0_Parikshak2013
ENSG00000040608,M16_Parikshak2013
ENSG00000040633,M3_Parikshak2013
ENSG00000040731,M17_Parikshak2013
ENSG00000040933,M16_Parikshak2013
ENSG00000041353,M13_Parikshak2013
ENSG00000041357,M0_Parikshak2013
ENSG00000041515,M16_Parikshak2013
ENSG00000041802,M0_Parikshak2013
ENSG00000041880,M0_Parikshak2013
ENSG00000041982,M1_Parikshak2013
ENSG00000041988,M14_Parikshak2013
ENSG00000042062,M1_Parikshak2013
ENSG00000042088,M0_Parikshak2013
ENSG00000042286,M17_Parikshak2013
ENSG00000042304,M0_Parikshak2013
ENSG00000042317,M0_Parikshak2013
ENSG00000042429,M14_Parikshak2013
ENSG00000042445,M0_Parikshak2013
ENSG00000042493,M8_Parikshak2013
ENSG00000042753,M4_Parikshak2013
ENSG00000042980,M18_Parikshak2013
ENSG00000043039,M0_Parikshak2013
ENSG00000043093,M0_Parikshak2013
ENSG00000043143,M0_Parikshak2013
ENSG00000043355,M18_Parikshak2013
ENSG00000043462,M18_Parikshak2013
ENSG00000043514,M12_Parikshak2013
ENSG00000043591,M0_Parikshak2013
ENSG00000044090,M3_Parikshak2013
ENSG00000044115,M0_Parikshak2013
ENSG00000044446,M14_Parikshak2013
ENSG00000044459,M11_Parikshak2013
ENSG00000044524,M0_Parikshak2013
ENSG00000044574,M0_Parikshak2013
ENSG00000046604,M11_Parikshak2013
ENSG00000046647,M0_Parikshak2013
ENSG00000046651,M6_Parikshak2013
ENSG00000046653,M13_Parikshak2013
ENSG00000046889,M11_Parikshak2013
ENSG00000047056,M0_Parikshak2013
ENSG00000047188,M0_Parikshak2013
ENSG00000047230,M0_Parikshak2013
ENSG00000047249,M16_Parikshak2013
ENSG00000047315,M5_Parikshak2013
ENSG00000047346,M0_Parikshak2013
ENSG00000047365,M17_Parikshak2013
ENSG00000047410,M6_Parikshak2013
ENSG00000047457,M0_Parikshak2013
ENSG00000047578,M6_Parikshak2013
ENSG00000047579,M0_Parikshak2013
ENSG00000047597,M13_Parikshak2013
ENSG00000047617,M18_Parikshak2013
ENSG00000047621,M0_Parikshak2013
ENSG00000047634,M0_Parikshak2013
ENSG00000047644,M0_Parikshak2013
ENSG00000047648,M18_Parikshak2013
ENSG00000047662,M2_Parikshak2013
ENSG00000047849,M4_Parikshak2013
ENSG00000047932,M0_Parikshak2013
ENSG00000047936,M13_Parikshak2013
ENSG00000048028,M0_Parikshak2013
ENSG00000048052,M0_Parikshak2013
ENSG00000048140,M0_Parikshak2013
ENSG00000048162,M0_Parikshak2013
ENSG00000048342,M0_Parikshak2013
ENSG00000048392,M0_Parikshak2013
ENSG00000048405,M0_Parikshak2013
ENSG00000048471,M5_Parikshak2013
ENSG00000048540,M5_Parikshak2013
ENSG00000048544,M0_Parikshak2013
ENSG00000048545,M0_Parikshak2013
ENSG00000048649,M3_Parikshak2013
ENSG00000048707,M0_Parikshak2013
ENSG00000048740,M0_Parikshak2013
ENSG00000048828,M1_Parikshak2013
ENSG00000048991,M17_Parikshak2013
ENSG00000049089,M0_Parikshak2013
ENSG00000049130,M17_Parikshak2013
ENSG00000049167,M3_Parikshak2013
ENSG00000049192,M0_Parikshak2013
ENSG00000049239,M0_Parikshak2013
ENSG00000049245,M1_Parikshak2013
ENSG00000049246,M0_Parikshak2013
ENSG00000049247,M0_Parikshak2013
ENSG00000049283,M0_Parikshak2013
ENSG00000049319,M0_Parikshak2013
ENSG00000049323,M8_Parikshak2013
ENSG00000049449,M1_Parikshak2013
ENSG00000049540,M18_Parikshak2013
ENSG00000049541,M14_Parikshak2013
ENSG00000049618,M3_Parikshak2013
ENSG00000049656,M0_Parikshak2013
ENSG00000049759,M0_Parikshak2013
ENSG00000049768,M0_Parikshak2013
ENSG00000049769,M0_Parikshak2013
ENSG00000049860,M0_Parikshak2013
ENSG00000049883,M0_Parikshak2013
ENSG00000050030,M5_Parikshak2013
ENSG00000050130,M0_Parikshak2013
ENSG00000050165,M13_Parikshak2013
ENSG00000050344,M0_Parikshak2013
ENSG00000050393,M0_Parikshak2013
ENSG00000050405,M8_Parikshak2013
ENSG00000050426,M0_Parikshak2013
ENSG00000050438,M0_Parikshak2013
ENSG00000050555,M18_Parikshak2013
ENSG00000050628,M13_Parikshak2013
ENSG00000050730,M0_Parikshak2013
ENSG00000050748,M13_Parikshak2013
ENSG00000050767,M17_Parikshak2013
ENSG00000050820,M0_Parikshak2013
ENSG00000051009,M0_Parikshak2013
ENSG00000051108,M0_Parikshak2013
ENSG00000051128,M0_Parikshak2013
ENSG00000051180,M11_Parikshak2013
ENSG00000051341,M11_Parikshak2013
ENSG00000051382,M16_Parikshak2013
ENSG00000051523,M18_Parikshak2013
ENSG00000051596,M0_Parikshak2013
ENSG00000051620,M0_Parikshak2013
ENSG00000051825,M0_Parikshak2013
ENSG00000052126,M0_Parikshak2013
ENSG00000052344,M0_Parikshak2013
ENSG00000052723,M0_Parikshak2013
ENSG00000052749,M0_Parikshak2013
ENSG00000052795,M0_Parikshak2013
ENSG00000052802,M0_Parikshak2013
ENSG00000052841,M0_Parikshak2013
ENSG00000052850,M18_Parikshak2013
ENSG00000053108,M13_Parikshak2013
ENSG00000053254,M3_Parikshak2013
ENSG00000053328,M18_Parikshak2013
ENSG00000053371,M11_Parikshak2013
ENSG00000053372,M0_Parikshak2013
ENSG00000053438,M0_Parikshak2013
ENSG00000053501,M4_Parikshak2013
ENSG00000053524,M13_Parikshak2013
ENSG00000053702,M0_Parikshak2013
ENSG00000053747,M1_Parikshak2013
ENSG00000053770,M0_Parikshak2013
ENSG00000053900,M0_Parikshak2013
ENSG00000054116,M0_Parikshak2013
ENSG00000054118,M2_Parikshak2013
ENSG00000054148,M9_Parikshak2013
ENSG00000054179,M1_Parikshak2013
ENSG00000054219,M18_Parikshak2013
ENSG00000054267,M14_Parikshak2013
ENSG00000054277,M0_Parikshak2013
ENSG00000054282,M5_Parikshak2013
ENSG00000054356,M13_Parikshak2013
ENSG00000054392,M1_Parikshak2013
ENSG00000054523,M5_Parikshak2013
ENSG00000054598,M18_Parikshak2013
ENSG00000054611,M0_Parikshak2013
ENSG00000054654,M3_Parikshak2013
ENSG00000054690,M0_Parikshak2013
ENSG00000054793,M0_Parikshak2013
