Ensembl,Module
ENSG00000159461,M0_Lombardo
ENSG00000104899,M13_Lombardo
ENSG00000181754,M13_Lombardo
ENSG00000101935,M9_Lombardo
ENSG00000126016,M1_Lombardo
ENSG00000114019,M1_Lombardo
ENSG00000078053,M3_Lombardo
ENSG00000145020,M1_Lombardo
ENSG00000240038,M0_Lombardo
ENSG00000196704,M0_Lombardo
ENSG00000153107,M9_Lombardo
ENSG00000141552,M25_Lombardo
ENSG00000129055,M26_Lombardo
ENSG00000176248,M0_Lombardo
ENSG00000053900,M0_Lombardo
ENSG00000089053,M0_Lombardo
ENSG00000196510,M3_Lombardo
ENSG00000013523,M1_Lombardo
ENSG00000174606,M9_Lombardo
ENSG00000136859,M0_Lombardo
ENSG00000167772,M1_Lombardo
ENSG00000029534,M0_Lombardo
ENSG00000145362,M3_Lombardo
ENSG00000151150,M9_Lombardo
ENSG00000166839,M1_Lombardo
ENSG00000185722,M1_Lombardo
ENSG00000154122,M1_Lombardo
ENSG00000144504,M0_Lombardo
ENSG00000106524,M3_Lombardo
ENSG00000164331,M14_Lombardo
ENSG00000088448,M9_Lombardo
ENSG00000167522,M9_Lombardo
ENSG00000101745,M0_Lombardo
ENSG00000198720,M1_Lombardo
ENSG00000118454,M14_Lombardo
ENSG00000134461,M13_Lombardo
ENSG00000132466,M0_Lombardo
ENSG00000089847,M13_Lombardo
ENSG00000107890,M9_Lombardo
ENSG00000105186,M3_Lombardo
ENSG00000206560,M14_Lombardo
ENSG00000154065,M3_Lombardo
NA,M0_Lombardo
ENSG00000198483,M1_Lombardo
ENSG00000135976,M3_Lombardo
ENSG00000186352,M9_Lombardo
ENSG00000213337,M26_Lombardo
ENSG00000154945,M1_Lombardo
ENSG00000186106,M3_Lombardo
ENSG00000168876,M0_Lombardo
ENSG00000151458,M3_Lombardo
ENSG00000135299,M0_Lombardo
ENSG00000156381,M0_Lombardo
ENSG00000064999,M0_Lombardo
ENSG00000185046,M0_Lombardo
ENSG00000168096,M13_Lombardo
ENSG00000163516,M1_Lombardo
ENSG00000011426,M0_Lombardo
ENSG00000140350,M0_Lombardo
ENSG00000136938,M1_Lombardo
ENSG00000169604,M1_Lombardo
ENSG00000135046,M24_Lombardo
ENSG00000122359,M13_Lombardo
ENSG00000182718,M24_Lombardo
ENSG00000164111,M24_Lombardo
ENSG00000197043,M3_Lombardo
ENSG00000138279,M0_Lombardo
ENSG00000136250,M12_Lombardo
ENSG00000100280,M26_Lombardo
ENSG00000166747,M3_Lombardo
ENSG00000213983,M0_Lombardo
ENSG00000072958,M13_Lombardo
ENSG00000106367,M3_Lombardo
ENSG00000182287,M26_Lombardo
ENSG00000196961,M13_Lombardo
ENSG00000280759,M9_Lombardo
ENSG00000281385,M9_Lombardo
ENSG00000183020,M9_Lombardo
ENSG00000006125,M3_Lombardo
ENSG00000161203,M3_Lombardo
ENSG00000042753,M9_Lombardo
ENSG00000132842,M1_Lombardo
ENSG00000103723,M9_Lombardo
ENSG00000065000,M3_Lombardo
ENSG00000185009,M12_Lombardo
ENSG00000070718,M9_Lombardo
ENSG00000177879,M26_Lombardo
ENSG00000157823,M9_Lombardo
ENSG00000134262,M0_Lombardo
ENSG00000081014,M0_Lombardo
ENSG00000120868,M12_Lombardo
ENSG00000276495,M3_Lombardo
ENSG00000034053,M3_Lombardo
ENSG00000011132,M1_Lombardo
ENSG00000166313,M0_Lombardo
ENSG00000077420,M12_Lombardo
ENSG00000113108,M14_Lombardo
ENSG00000134982,M0_Lombardo
ENSG00000115266,M13_Lombardo
ENSG00000154856,M1_Lombardo
ENSG00000164062,M26_Lombardo
ENSG00000100823,M26_Lombardo
ENSG00000169188,M12_Lombardo
ENSG00000117362,M1_Lombardo
ENSG00000138613,M12_Lombardo
ENSG00000166181,M9_Lombardo
ENSG00000149089,M0_Lombardo
NA,M26_Lombardo
ENSG00000171388,M27_Lombardo
ENSG00000105290,M0_Lombardo
ENSG00000084234,M3_Lombardo
NA,M26_Lombardo
ENSG00000130208,M27_Lombardo
ENSG00000189058,M0_Lombardo
ENSG00000130203,M1_Lombardo
ENSG00000100342,M3_Lombardo
ENSG00000128335,M9_Lombardo
ENSG00000128284,M27_Lombardo
ENSG00000178878,M1_Lombardo
ENSG00000142192,M3_Lombardo
ENSG00000062725,M9_Lombardo
ENSG00000198931,M26_Lombardo
ENSG00000137074,M0_Lombardo
ENSG00000240583,M1_Lombardo
ENSG00000178301,M3_Lombardo
ENSG00000171885,M1_Lombardo
ENSG00000021776,M3_Lombardo
ENSG00000169083,M1_Lombardo
ENSG00000078061,M1_Lombardo
ENSG00000198576,M0_Lombardo
ENSG00000095139,M3_Lombardo
ENSG00000143761,M9_Lombardo
ENSG00000134287,M3_Lombardo
ENSG00000168374,M26_Lombardo
ENSG00000004059,M14_Lombardo
ENSG00000165527,M1_Lombardo
ENSG00000101199,M13_Lombardo
ENSG00000066777,M3_Lombardo
ENSG00000164144,M0_Lombardo
ENSG00000132254,M1_Lombardo
ENSG00000101246,M0_Lombardo
ENSG00000081181,M3_Lombardo
ENSG00000175220,M0_Lombardo
ENSG00000071205,M0_Lombardo
ENSG00000165322,M0_Lombardo
ENSG00000140750,M1_Lombardo
ENSG00000213390,M1_Lombardo
ENSG00000137727,M3_Lombardo
ENSG00000107863,M1_Lombardo
ENSG00000128805,M0_Lombardo
ENSG00000138639,M1_Lombardo
ENSG00000163219,M12_Lombardo
ENSG00000145819,M9_Lombardo
ENSG00000186517,M12_Lombardo
ENSG00000089820,M12_Lombardo
ENSG00000100852,M1_Lombardo
ENSG00000123329,M12_Lombardo
ENSG00000141522,M0_Lombardo
ENSG00000111348,M12_Lombardo
ENSG00000242173,M3_Lombardo
ENSG00000076928,M1_Lombardo
ENSG00000274726,M1_Lombardo
ENSG00000104728,M1_Lombardo
ENSG00000074964,M1_Lombardo
ENSG00000132694,M13_Lombardo
ENSG00000196914,M9_Lombardo
ENSG00000110237,M9_Lombardo
ENSG00000104880,M0_Lombardo
ENSG00000116584,M0_Lombardo
ENSG00000163947,M3_Lombardo
ENSG00000136002,M14_Lombardo
ENSG00000129675,M1_Lombardo
ENSG00000102606,M0_Lombardo
ENSG00000131089,M3_Lombardo
ENSG00000117713,M0_Lombardo
ENSG00000189079,M9_Lombardo
ENSG00000116017,M1_Lombardo
ENSG00000032219,M3_Lombardo
ENSG00000054267,M0_Lombardo
ENSG00000150347,M9_Lombardo
ENSG00000166233,M3_Lombardo
ENSG00000177479,M0_Lombardo
ENSG00000120805,M3_Lombardo
ENSG00000185305,M9_Lombardo
ENSG00000214087,M1_Lombardo
ENSG00000213465,M9_Lombardo
ENSG00000102931,M9_Lombardo
ENSG00000138175,M3_Lombardo
ENSG00000122644,M9_Lombardo
ENSG00000188042,M26_Lombardo
ENSG00000175906,M14_Lombardo
ENSG00000162980,M26_Lombardo
ENSG00000113966,M3_Lombardo
ENSG00000170540,M0_Lombardo
ENSG00000182196,M0_Lombardo
ENSG00000144746,M9_Lombardo
ENSG00000143862,M1_Lombardo
ENSG00000134108,M3_Lombardo
ENSG00000196503,M3_Lombardo
ENSG00000104442,M1_Lombardo
ENSG00000282813,M26_Lombardo
ENSG00000170632,M26_Lombardo
ENSG00000140691,M13_Lombardo
ENSG00000105676,M0_Lombardo
ENSG00000125449,M3_Lombardo
ENSG00000114098,M3_Lombardo
ENSG00000135931,M1_Lombardo
ENSG00000126947,M3_Lombardo
ENSG00000184867,M3_Lombardo
ENSG00000102401,M26_Lombardo
ENSG00000125962,M3_Lombardo
ENSG00000198960,M1_Lombardo
ENSG00000143437,M0_Lombardo
ENSG00000172379,M9_Lombardo
ENSG00000133794,M3_Lombardo
ENSG00000241685,M3_Lombardo
ENSG00000163466,M26_Lombardo
ENSG00000111229,M26_Lombardo
ENSG00000241553,M14_Lombardo
ENSG00000162704,M0_Lombardo
ENSG00000136950,M14_Lombardo
ENSG00000137486,M1_Lombardo
