Ensembl,Module
ENSG00000065413,4_Voineagu
ENSG00000186106,17_Voineagu
ENSG00000168876,1_Voineagu
ENSG00000151458,1_Voineagu
ENSG00000135299,7_Voineagu
ENSG00000156381,7_Voineagu
ENSG00000064999,2_Voineagu
ENSG00000185046,7_Voineagu
ENSG00000185046,1_Voineagu
ENSG00000163516,6_Voineagu
ENSG00000011426,14_Voineagu
ENSG00000136938,5_Voineagu
ENSG00000169604,10_Voineagu
ENSG00000169604,7_Voineagu
ENSG00000135046,16_Voineagu
ENSG00000122359,18_Voineagu
ENSG00000122359,8_Voineagu
ENSG00000182718,16_Voineagu
ENSG00000164111,16_Voineagu
ENSG00000197043,17_Voineagu
ENSG00000197043,17_Voineagu
ENSG00000138279,7_Voineagu
ENSG00000131471,3_Voineagu
ENSG00000100280,2_Voineagu
ENSG00000166747,1_Voineagu
ENSG00000213983,6_Voineagu
ENSG00000072958,18_Voineagu
ENSG00000106367,17_Voineagu
ENSG00000106367,2_Voineagu
ENSG00000182287,17_Voineagu
ENSG00000196961,18_Voineagu
ENSG00000196961,17_Voineagu
ENSG00000280759,15_Voineagu
ENSG00000281385,15_Voineagu
ENSG00000183020,15_Voineagu
ENSG00000006125,12_Voineagu
ENSG00000006125,17_Voineagu
ENSG00000161203,17_Voineagu
ENSG00000161203,17_Voineagu
ENSG00000042753,17_Voineagu
ENSG00000042753,12_Voineagu
ENSG00000132842,13_Voineagu
ENSG00000103723,12_Voineagu
ENSG00000065000,17_Voineagu
ENSG00000065000,17_Voineagu
ENSG00000185009,11_Voineagu
ENSG00000185009,11_Voineagu
ENSG00000070718,15_Voineagu
ENSG00000177879,2_Voineagu
ENSG00000157823,1_Voineagu
ENSG00000134262,7_Voineagu
ENSG00000081014,1_Voineagu
ENSG00000120868,11_Voineagu
ENSG00000034053,12_Voineagu
ENSG00000276495,12_Voineagu
ENSG00000011132,6_Voineagu
ENSG00000077420,11_Voineagu
ENSG00000113108,12_Voineagu
ENSG00000113108,12_Voineagu
ENSG00000134982,7_Voineagu
ENSG00000115266,18_Voineagu
ENSG00000154856,10_Voineagu
ENSG00000164062,2_Voineagu
ENSG00000100823,2_Voineagu
ENSG00000100823,2_Voineagu
ENSG00000169188,1_Voineagu
ENSG00000117362,5_Voineagu
ENSG00000117362,10_Voineagu
ENSG00000166181,1_Voineagu
ENSG00000149089,14_Voineagu
ENSG00000105290,14_Voineagu
ENSG00000105290,7_Voineagu
ENSG00000084234,8_Voineagu
ENSG00000130208,16_Voineagu
ENSG00000189058,14_Voineagu
ENSG00000130203,10_Voineagu
ENSG00000100342,17_Voineagu
ENSG00000128335,7_Voineagu
ENSG00000128335,1_Voineagu
ENSG00000128284,16_Voineagu
ENSG00000178878,10_Voineagu
ENSG00000142192,17_Voineagu
ENSG00000142192,17_Voineagu
ENSG00000062725,1_Voineagu
ENSG00000198931,2_Voineagu
ENSG00000198931,2_Voineagu
ENSG00000137074,7_Voineagu
ENSG00000137074,7_Voineagu
ENSG00000178301,17_Voineagu
ENSG00000165272,3_Voineagu
ENSG00000171885,10_Voineagu
ENSG00000078061,13_Voineagu
ENSG00000198576,7_Voineagu
ENSG00000095139,17_Voineagu
ENSG00000143761,8_Voineagu
ENSG00000143761,8_Voineagu
ENSG00000134287,17_Voineagu
ENSG00000168374,2_Voineagu
ENSG00000168374,2_Voineagu
ENSG00000004059,8_Voineagu
ENSG00000101199,12_Voineagu
ENSG00000066777,17_Voineagu
ENSG00000164144,14_Voineagu
ENSG00000132254,3_Voineagu
ENSG00000175220,14_Voineagu
ENSG00000071205,7_Voineagu
ENSG00000140750,13_Voineagu
ENSG00000213390,13_Voineagu
ENSG00000137727,17_Voineagu
ENSG00000107863,5_Voineagu
ENSG00000128805,14_Voineagu
ENSG00000145819,15_Voineagu
ENSG00000186517,11_Voineagu
ENSG00000123329,7_Voineagu
ENSG00000141522,7_Voineagu
ENSG00000111348,11_Voineagu
ENSG00000242173,17_Voineagu
ENSG00000274726,13_Voineagu
ENSG00000104728,13_Voineagu
ENSG00000074964,3_Voineagu
ENSG00000132694,12_Voineagu
ENSG00000132694,18_Voineagu
ENSG00000196914,15_Voineagu
ENSG00000110237,7_Voineagu
ENSG00000104880,7_Voineagu
ENSG00000116584,5_Voineagu
ENSG00000163947,1_Voineagu
ENSG00000136002,12_Voineagu
ENSG00000136002,3_Voineagu
ENSG00000129675,13_Voineagu
ENSG00000102606,7_Voineagu
ENSG00000102606,17_Voineagu
ENSG00000131089,1_Voineagu
ENSG00000117713,7_Voineagu
ENSG00000189079,15_Voineagu
ENSG00000116017,4_Voineagu
ENSG00000032219,7_Voineagu
ENSG00000032219,17_Voineagu
ENSG00000054267,7_Voineagu
ENSG00000054267,6_Voineagu
ENSG00000150347,1_Voineagu
ENSG00000166233,2_Voineagu
ENSG00000177479,6_Voineagu
ENSG00000120805,17_Voineagu
ENSG00000214087,4_Voineagu
ENSG00000213465,15_Voineagu
ENSG00000102931,1_Voineagu
ENSG00000138175,8_Voineagu
ENSG00000188042,2_Voineagu
ENSG00000162980,2_Voineagu
ENSG00000170540,7_Voineagu
ENSG00000182196,3_Voineagu
ENSG00000182196,3_Voineagu
ENSG00000144746,1_Voineagu
ENSG00000134108,17_Voineagu
ENSG00000104442,6_Voineagu
ENSG00000282813,2_Voineagu
ENSG00000170632,2_Voineagu
ENSG00000140691,7_Voineagu
ENSG00000105676,7_Voineagu
ENSG00000125449,7_Voineagu
ENSG00000114098,17_Voineagu
ENSG00000126947,17_Voineagu
ENSG00000184867,17_Voineagu
ENSG00000102401,2_Voineagu
ENSG00000125962,17_Voineagu
ENSG00000198960,2_Voineagu
ENSG00000198960,13_Voineagu
ENSG00000143437,3_Voineagu
ENSG00000172379,15_Voineagu
ENSG00000133794,17_Voineagu
ENSG00000241685,17_Voineagu
ENSG00000163466,2_Voineagu
ENSG00000111229,2_Voineagu
ENSG00000241553,17_Voineagu
ENSG00000241553,2_Voineagu
ENSG00000162704,7_Voineagu
ENSG00000136950,17_Voineagu
ENSG00000137486,10_Voineagu
ENSG00000137486,13_Voineagu
ENSG00000105643,5_Voineagu
ENSG00000140450,7_Voineagu
ENSG00000100299,3_Voineagu
ENSG00000113273,7_Voineagu
ENSG00000006756,10_Voineagu
ENSG00000156219,17_Voineagu
ENSG00000173409,17_Voineagu
ENSG00000104763,2_Voineagu
ENSG00000065802,7_Voineagu
ENSG00000196372,17_Voineagu
ENSG00000115239,10_Voineagu
ENSG00000148331,4_Voineagu
ENSG00000148331,7_Voineagu
ENSG00000177981,2_Voineagu
ENSG00000138303,13_Voineagu
ENSG00000100325,13_Voineagu
ENSG00000139352,10_Voineagu
ENSG00000111875,13_Voineagu
