Ensembl,Module
ENSG00000206428,grey_Tylee
ENSG00000204472,grey_Tylee
ENSG00000126878,grey_Tylee
ENSG00000042286,grey_Tylee
ENSG00000183773,grey_Tylee
ENSG00000146416,grey_Tylee
ENSG00000163568,greenyellow_Tylee
ENSG00000164022,brown_Tylee
ENSG00000110711,black_Tylee
ENSG00000129221,turquoise_Tylee
ENSG00000196581,grey_Tylee
ENSG00000004455,purple_Tylee
ENSG00000147853,turquoise_Tylee
ENSG00000162433,grey_Tylee
ENSG00000154027,darkgrey_Tylee
ENSG00000140057,grey_Tylee
ENSG00000165695,turquoise_Tylee
ENSG00000155085,turquoise_Tylee
ENSG00000121057,green_Tylee
ENSG00000108599,grey_Tylee
ENSG00000023516,turquoise_Tylee
ENSG00000131016,grey_Tylee
ENSG00000170776,lightcyan_Tylee
ENSG00000111254,grey_Tylee
ENSG00000147081,grey_Tylee
ENSG00000179841,grey_Tylee
ENSG00000151320,grey_Tylee
ENSG00000118507,turquoise_Tylee
ENSG00000105127,green_Tylee
ENSG00000011243,yellow_Tylee
ENSG00000166452,grey_Tylee
ENSG00000174574,turquoise_Tylee
ENSG00000135334,red_Tylee
ENSG00000117448,black_Tylee
ENSG00000085662,darkgreen_Tylee
ENSG00000198074,grey_Tylee
ENSG00000151632,grey_Tylee
ENSG00000196139,skyblue_Tylee
ENSG00000198610,grey_Tylee
ENSG00000151631,grey_Tylee
ENSG00000122787,turquoise_Tylee
ENSG00000165568,grey_Tylee
ENSG00000053371,cyan_Tylee
ENSG00000142208,blue_Tylee
ENSG00000204673,grey_Tylee
ENSG00000105221,grey_Tylee
ENSG00000275199,grey_Tylee
ENSG00000117020,grey_Tylee
ENSG00000166971,turquoise_Tylee
ENSG00000148218,grey_Tylee
ENSG00000023330,grey_Tylee
ENSG00000158578,darkorange_Tylee
ENSG00000163631,grey_Tylee
ENSG00000170017,magenta_Tylee
ENSG00000161618,lightgreen_Tylee
ENSG00000059573,purple_Tylee
ENSG00000165092,grey60_Tylee
ENSG00000128918,grey_Tylee
ENSG00000184254,grey_Tylee
ENSG00000137124,grey_Tylee
ENSG00000111275,darkred_Tylee
ENSG00000072210,grey_Tylee
ENSG00000006534,blue_Tylee
ENSG00000132746,grey_Tylee
ENSG00000159423,turquoise_Tylee
ENSG00000112294,turquoise_Tylee
ENSG00000119711,grey_Tylee
ENSG00000164904,grey_Tylee
ENSG00000118514,grey_Tylee
ENSG00000143149,grey_Tylee
ENSG00000136872,grey_Tylee
ENSG00000109107,salmon_Tylee
ENSG00000139133,brown_Tylee
ENSG00000182858,grey_Tylee
ENSG00000101901,turquoise_Tylee
ENSG00000172339,tan_Tylee
ENSG00000119523,turquoise_Tylee
ENSG00000214160,darkgreen_Tylee
ENSG00000120697,brown_Tylee
ENSG00000088035,turquoise_Tylee
ENSG00000159063,darkgreen_Tylee
ENSG00000086848,purple_Tylee
ENSG00000171094,grey_Tylee
ENSG00000100601,turquoise_Tylee
ENSG00000189046,midnightblue_Tylee
ENSG00000166199,turquoise_Tylee
ENSG00000160993,magenta_Tylee
ENSG00000091542,green_Tylee
ENSG00000239382,salmon_Tylee
ENSG00000125652,cyan_Tylee
ENSG00000137760,turquoise_Tylee
ENSG00000108839,darkturquoise_Tylee
ENSG00000262943,grey_Tylee
ENSG00000161905,steelblue_Tylee
ENSG00000179593,grey_Tylee
ENSG00000275565,blue_Tylee
ENSG00000012779,blue_Tylee
ENSG00000132965,blue_Tylee
ENSG00000179148,grey_Tylee
ENSG00000163295,grey_Tylee
ENSG00000073331,blue_Tylee
ENSG00000198796,grey_Tylee
ENSG00000136383,grey_Tylee
ENSG00000162551,blue_Tylee
ENSG00000163283,turquoise_Tylee
ENSG00000155749,grey_Tylee
ENSG00000180318,grey_Tylee
ENSG00000052850,grey_Tylee
ENSG00000183684,black_Tylee
ENSG00000242110,grey_Tylee
ENSG00000178522,grey_Tylee
ENSG00000106927,grey_Tylee
ENSG00000110497,grey_Tylee
ENSG00000123505,pink_Tylee
ENSG00000139344,grey_Tylee
ENSG00000184675,grey_Tylee
ENSG00000165566,grey_Tylee
ENSG00000178171,grey_Tylee
ENSG00000159461,grey_Tylee
ENSG00000135409,grey_Tylee
ENSG00000181754,grey_Tylee
ENSG00000101935,turquoise_Tylee
ENSG00000144233,turquoise_Tylee
ENSG00000166126,grey_Tylee
ENSG00000151743,turquoise_Tylee
ENSG00000126016,grey_Tylee
ENSG00000166025,grey_Tylee
ENSG00000114019,grey_Tylee
ENSG00000116748,grey_Tylee
ENSG00000133805,blue_Tylee
ENSG00000145020,magenta_Tylee
ENSG00000174945,grey_Tylee
ENSG00000196704,brown_Tylee
ENSG00000214174,grey_Tylee
ENSG00000164162,brown_Tylee
ENSG00000141552,black_Tylee
ENSG00000129055,lightyellow_Tylee
ENSG00000110200,black_Tylee
ENSG00000166295,midnightblue_Tylee
ENSG00000176248,grey_Tylee
ENSG00000053900,turquoise_Tylee
ENSG00000196510,turquoise_Tylee
ENSG00000013523,grey_Tylee
ENSG00000174606,turquoise_Tylee
ENSG00000154188,grey_Tylee
ENSG00000091879,grey_Tylee
ENSG00000101280,grey_Tylee
ENSG00000116194,grey_Tylee
ENSG00000136859,grey_Tylee
ENSG00000132855,grey_Tylee
ENSG00000167772,grey_Tylee
ENSG00000130812,grey_Tylee
ENSG00000171819,grey_Tylee
ENSG00000029534,darkorange_Tylee
ENSG00000166839,grey_Tylee
ENSG00000132623,grey_Tylee
ENSG00000185722,lightcyan_Tylee
ENSG00000154122,grey_Tylee
ENSG00000160117,grey_Tylee
ENSG00000176915,grey_Tylee
ENSG00000106524,turquoise_Tylee
ENSG00000164331,turquoise_Tylee
ENSG00000148677,grey_Tylee
ENSG00000167522,grey_Tylee
ENSG00000101745,turquoise_Tylee
ENSG00000076513,blue_Tylee
ENSG00000198720,turquoise_Tylee
ENSG00000118454,turquoise_Tylee
ENSG00000172932,blue_Tylee
ENSG00000134461,grey_Tylee
ENSG00000165887,turquoise_Tylee
ENSG00000215559,grey_Tylee
ENSG00000186481,grey_Tylee
ENSG00000229089,grey_Tylee
ENSG00000152766,greenyellow_Tylee
ENSG00000107890,turquoise_Tylee
ENSG00000105186,pink_Tylee
ENSG00000206560,grey_Tylee
ENSG00000154065,grey_Tylee
ENSG00000148513,grey_Tylee
ENSG00000180777,grey_Tylee
ENSG00000145700,grey_Tylee
ENSG00000167612,grey_Tylee
ENSG00000272031,grey_Tylee
ENSG00000235711,grey_Tylee
ENSG00000198483,turquoise_Tylee
ENSG00000135976,grey_Tylee
ENSG00000196912,grey_Tylee
ENSG00000174501,grey_Tylee
ENSG00000186352,grey_Tylee
ENSG00000213337,grey_Tylee
ENSG00000154945,grey_Tylee
ENSG00000186106,turquoise_Tylee
ENSG00000168876,brown_Tylee
ENSG00000151458,grey60_Tylee
ENSG00000144031,grey_Tylee
ENSG00000100124,grey_Tylee
ENSG00000164512,grey_Tylee
ENSG00000135299,grey_Tylee
ENSG00000124227,grey_Tylee
ENSG00000106013,grey_Tylee
ENSG00000156381,darkturquoise_Tylee
ENSG00000064999,blue_Tylee
ENSG00000168096,magenta_Tylee
ENSG00000165138,grey_Tylee
ENSG00000163516,green_Tylee
ENSG00000011426,tan_Tylee
ENSG00000160746,blue_Tylee
ENSG00000047617,grey_Tylee
ENSG00000134343,grey_Tylee
ENSG00000262139,grey_Tylee
ENSG00000151572,grey_Tylee
ENSG00000171714,grey_Tylee
ENSG00000177119,darkturquoise_Tylee
ENSG00000146205,grey_Tylee
ENSG00000074855,grey_Tylee
ENSG00000185101,salmon_Tylee
ENSG00000140350,red_Tylee
ENSG00000136938,brown_Tylee
ENSG00000248546,grey_Tylee
ENSG00000139223,grey_Tylee
ENSG00000143401,turquoise_Tylee
ENSG00000166825,blue_Tylee
ENSG00000169604,grey_Tylee
ENSG00000135046,lightyellow_Tylee
ENSG00000109511,grey_Tylee
ENSG00000122359,blue_Tylee
ENSG00000104537,grey_Tylee
ENSG00000213406,grey_Tylee
ENSG00000216740,grey_Tylee
ENSG00000177721,midnightblue_Tylee
ENSG00000138772,blue_Tylee
ENSG00000196975,grey_Tylee
ENSG00000164111,darkred_Tylee
ENSG00000197043,darkgreen_Tylee
ENSG00000138279,turquoise_Tylee
ENSG00000143412,grey_Tylee
ENSG00000136250,blue_Tylee
ENSG00000002726,grey_Tylee
ENSG00000131480,blue_Tylee
ENSG00000131471,blue_Tylee
ENSG00000138356,grey_Tylee
ENSG00000138660,turquoise_Tylee
ENSG00000100280,yellow_Tylee
ENSG00000166747,pink_Tylee
ENSG00000213983,grey_Tylee
ENSG00000072958,lightgreen_Tylee
ENSG00000129354,grey_Tylee
ENSG00000106367,grey_Tylee
ENSG00000152056,grey_Tylee
ENSG00000196961,white_Tylee
ENSG00000280759,green_Tylee
ENSG00000281385,green_Tylee
ENSG00000183020,green_Tylee
ENSG00000006125,grey_Tylee
ENSG00000161203,white_Tylee
ENSG00000042753,grey_Tylee
ENSG00000132842,pink_Tylee
ENSG00000103723,grey_Tylee
ENSG00000065000,yellow_Tylee
ENSG00000185009,turquoise_Tylee
ENSG00000070718,turquoise_Tylee
ENSG00000177879,lightyellow_Tylee
ENSG00000134262,purple_Tylee
ENSG00000081014,turquoise_Tylee
ENSG00000221838,grey_Tylee
ENSG00000100478,brown_Tylee
ENSG00000053770,turquoise_Tylee
ENSG00000125843,magenta_Tylee
ENSG00000120868,red_Tylee
ENSG00000276497,grey_Tylee
ENSG00000107282,grey_Tylee
ENSG00000034053,darkgrey_Tylee
ENSG00000276495,darkgrey_Tylee
ENSG00000011132,salmon_Tylee
ENSG00000166313,grey_Tylee
ENSG00000163697,grey_Tylee
ENSG00000113108,grey_Tylee
ENSG00000134982,pink_Tylee
ENSG00000115266,grey_Tylee
ENSG00000154856,grey_Tylee
ENSG00000198768,grey_Tylee
ENSG00000132703,grey_Tylee
ENSG00000164062,lightgreen_Tylee
ENSG00000100823,midnightblue_Tylee
ENSG00000169188,darkgreen_Tylee
ENSG00000117362,grey_Tylee
ENSG00000138613,blue_Tylee
ENSG00000166181,turquoise_Tylee
ENSG00000149089,grey_Tylee
ENSG00000169621,grey_Tylee
ENSG00000171388,grey_Tylee
ENSG00000134817,grey_Tylee
ENSG00000105290,grey_Tylee
ENSG00000084234,blue_Tylee
ENSG00000101474,blue_Tylee
ENSG00000158874,grey_Tylee
ENSG00000110244,turquoise_Tylee
ENSG00000110243,grey_Tylee
ENSG00000084674,grey_Tylee
ENSG00000111701,grey_Tylee
ENSG00000124701,grey_Tylee
ENSG00000179750,grey_Tylee
ENSG00000128394,darkgreen_Tylee
ENSG00000239713,skyblue_Tylee
ENSG00000173627,grey_Tylee
ENSG00000184730,blue_Tylee
ENSG00000110245,grey_Tylee
ENSG00000189058,grey_Tylee
ENSG00000130203,grey_Tylee
ENSG00000175336,grey_Tylee
ENSG00000091583,grey_Tylee
ENSG00000100342,greenyellow_Tylee
ENSG00000128335,greenyellow_Tylee
ENSG00000128284,grey_Tylee
ENSG00000100336,grey_Tylee
ENSG00000221963,greenyellow_Tylee
ENSG00000178878,purple_Tylee
ENSG00000235754,magenta_Tylee
ENSG00000227567,magenta_Tylee
ENSG00000231974,magenta_Tylee
ENSG00000204444,magenta_Tylee
ENSG00000224290,magenta_Tylee
ENSG00000226215,magenta_Tylee
ENSG00000206409,magenta_Tylee
ENSG00000184831,brown_Tylee
ENSG00000155008,purple_Tylee
ENSG00000142192,grey_Tylee
ENSG00000062725,pink_Tylee
ENSG00000157500,turquoise_Tylee
ENSG00000136044,pink_Tylee
ENSG00000198931,cyan_Tylee
ENSG00000137074,purple_Tylee
ENSG00000240583,turquoise_Tylee
ENSG00000143595,darkturquoise_Tylee
ENSG00000178301,grey_Tylee
ENSG00000185176,grey_Tylee
ENSG00000167580,turquoise_Tylee
ENSG00000165272,grey_Tylee
ENSG00000161798,turquoise_Tylee
ENSG00000086159,grey_Tylee
ENSG00000186466,grey_Tylee
ENSG00000103375,grey_Tylee
ENSG00000103569,blue_Tylee
ENSG00000021776,turquoise_Tylee
ENSG00000169083,grey_Tylee
ENSG00000186635,blue_Tylee
ENSG00000047365,grey_Tylee
ENSG00000120318,blue_Tylee
ENSG00000198576,grey_Tylee
ENSG00000095139,lightcyan_Tylee
ENSG00000119682,blue_Tylee
ENSG00000134287,blue_Tylee
ENSG00000168374,turquoise_Tylee
ENSG00000004059,orange_Tylee
ENSG00000101199,magenta_Tylee
ENSG00000149182,green_Tylee
ENSG00000242247,magenta_Tylee
ENSG00000066777,pink_Tylee
ENSG00000124198,grey_Tylee
ENSG00000164144,red_Tylee
ENSG00000132254,grey_Tylee
ENSG00000101246,magenta_Tylee
ENSG00000118520,blue_Tylee
ENSG00000081181,grey_Tylee
ENSG00000134884,turquoise_Tylee
ENSG00000175220,yellow_Tylee
ENSG00000071205,grey_Tylee
ENSG00000198826,grey_Tylee
ENSG00000275568,grey_Tylee
ENSG00000282168,grey_Tylee
ENSG00000285077,grey_Tylee
ENSG00000274734,grey_Tylee
ENSG00000165322,turquoise_Tylee
ENSG00000075884,turquoise_Tylee
ENSG00000140750,lightcyan_Tylee
ENSG00000146376,grey_Tylee
ENSG00000213390,pink_Tylee
ENSG00000137727,grey_Tylee
ENSG00000107863,darkturquoise_Tylee
ENSG00000128805,grey_Tylee
ENSG00000273780,turquoise_Tylee
ENSG00000275832,turquoise_Tylee
ENSG00000138639,grey_Tylee
ENSG00000163219,blue_Tylee
ENSG00000145819,blue_Tylee
ENSG00000276836,blue_Tylee
ENSG00000159314,blue_Tylee
ENSG00000276907,blue_Tylee
ENSG00000137962,grey_Tylee
ENSG00000186517,lightcyan_Tylee
ENSG00000031081,grey_Tylee
