"Ensembl","Gene","logFC","rawFC","FoldChange","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSG00000230897","RPS18P12",-10.231955850248,0.000831523207587003,"-1202.61225528738",1.29950806423718,-32.8031023887529,2.72807571051122e-23,1.79618436161093e-22,-9.94217389464525
"ENSG00000266714","MYO15B",9.27190374960006,618.188818569632,"618.188818569632",-1.25015237729491,64.1295521295247,2.7366019895201e-23,1.80107363749357e-22,9.94186310755534
"ENSG00000133302","SLF1",-1.51546931644311,0.349782661711211,"-2.85891814965267",5.15083598032294,-18.8686741173503,2.74782471735362e-23,1.80773291694711e-22,-9.94145549193452
"ENSG00000261213","",-5.58376902511829,0.0208505749274659,"-47.9603082159009",-1.50728687033057,-18.8683981553024,2.74946673237885e-23,1.80808643935625e-22,-9.9413959913267
"ENSG00000082556","OPRK1",8.3383787891107,323.669763682655,"323.669763682655",-1.59974038257256,58.6455657322979,2.78500241274771e-23,1.83071965830741e-22,9.94011685646869
"ENSG00000177855","CACYBPP2",-8.86485084192308,0.00214493427700295,"-466.214751063267",0.467801885706731,-36.5527887435592,2.79387271933989e-23,1.83581327459475e-22,-9.93980008340291
"ENSG00000168959","GRM5",9.42851671370682,689.074764658812,"689.074764658812",-1.16608002187097,58.7006716908727,2.7994955071348e-23,1.83876976166864e-22,9.9395997997986
"ENSG00000164068","RNF123",0.87903533028585,1.83914513073884,"1.83914513073884",5.46044447921713,18.8526409631142,2.84490209004539e-23,1.86784426032342e-22,9.93799686374992
"ENSG00000259570","",5.66724986931994,50.8173721939885,"50.8173721939885",-2.67025855460623,78.8263536843065,2.8621120677266e-23,1.87839014934038e-22,9.937395931511
"ENSG00000175600","SUGCT",-7.35309086185194,0.00611644520976097,"-163.493657787393",-0.435639196694606,-55.7338161547833,2.89062917103509e-23,1.8963454217035e-22,-9.93640801326655
"ENSG00000214872","SMTNL1",7.43072018682192,172.532003538982,"172.532003538982",-1.98040241770163,69.6347770109282,2.89770442856806e-23,1.90022540411867e-22,9.93616439929688
"ENSG00000175414","ARL10",1.47414557023173,2.77819058125093,"2.77819058125093",6.6697963198436,18.8342301332739,2.96069708565644e-23,1.94075650372545e-22,9.93402105487105
"ENSG00000154429","CCSAP",0.992706192621017,1.98991415286022,"1.98991415286022",5.16915165780568,18.8260849876795,3.01344773056127e-23,1.97454413345984e-22,9.93226065458162
"ENSG00000170779","CDCA4",-2.70686768900234,0.15316221250289,"-6.52902555831864",4.93497952571416,-33.7314503760422,3.12876865668418e-23,2.04928712975617e-22,-9.92851609971314
"ENSG00000054523","KIF1B",1.21857366785301,2.32716526442095,"2.32716526442095",8.99266613052625,18.8083924573096,3.13135490075358e-23,2.04972679458938e-22,9.92843369826329
"ENSG00000186530",NA,-8.32834689775831,0.00311112721188952,"-321.426907963901",0.149793287147711,-47.8131527260534,3.13204542196813e-23,2.04972679458938e-22,-9.92841170866367
"ENSG00000229932","YWHAZP3",-9.17486731387443,0.00173017380426843,"-577.976615720887",0.649856187509534,-33.0585615364503,3.13319674979388e-23,2.04972679458938e-22,-9.92837505538187
"ENSG00000163608","NEPRO",-0.552887960721961,0.681654238656048,"-1.46701941144179",6.02258174996696,-18.8078039876362,3.13535640186873e-23,2.05032015924041e-22,-9.9283063373871
"ENSG00000139973","SYT16",7.39951244909594,168.839944400114,"168.839944400114",-1.9775658341622,79.6423944518633,3.21741050485295e-23,2.10313798496139e-22,9.92572958751992
"ENSG00000272894","",7.23933061732629,151.096938331354,"151.096938331354",-2.04310850785761,91.1520497270682,3.24742590881113e-23,2.12191086927827e-22,9.92480323635055
"ENSG00000133256","PDE6B",8.34621424180331,325.432435949456,"325.432435949456",-1.62567867711456,55.6144925614695,3.26221949596319e-23,2.13072660454611e-22,9.92434978322934
"ENSG00000233799","",3.40906284143085,10.6225839593252,"10.6225839593252",-3.55742070224203,18.7864147612226,3.28439235260128e-23,2.14435317221291e-22,9.92367393927313
"ENSG00000107242","PIP5K1B",-9.31870201416536,0.0015659978918781,"-638.570463719272",0.747164015002968,-31.3284524913934,3.37615916285674e-23,2.20338808523282e-22,-9.92092404397764
"ENSG00000229944","EIF4EP2",-9.44302474987152,0.00143670069050171,"-696.039200517674",0.818364070991829,-36.5773204198885,3.38196954514075e-23,2.20630041908585e-22,-9.92075242935473
"ENSG00000163785","RYK",-0.678982801234613,0.624605508876803,"-1.60101053511079",6.42314610031432,-18.771510448103,3.39249314936551e-23,2.21228397883723e-22,-9.92044234755587
"ENSG00000261185",NA,8.21652317804817,297.454084384076,"297.454084384076",-1.69330535418502,67.9059071690148,3.42855542168653e-23,2.23491020080307e-22,9.91938693664813
"ENSG00000163710","PCOLCE2",-7.62694785459923,0.00505894456367631,"-197.669689282641",-0.283586701386634,-52.6166975801155,3.43733404958393e-23,2.23963213133387e-22,-9.91913168192258
"ENSG00000174348","PODN",7.94600622339771,246.596108616036,"246.596108616036",-1.76157106551819,82.2610260625464,3.43853589078813e-23,2.23963213133387e-22,9.91909678642538
"ENSG00000090061","CCNK",-0.657718369816482,0.633879989393128,"-1.57758568929963",6.0406033358984,-18.7624389129752,3.46005704205393e-23,2.25275312905087e-22,-9.91847395508176
"ENSG00000101868","POLA1",-1.87134609056519,0.273318289717045,"-3.6587379535971",5.69425038851921,-32.9440595553024,3.49869086778406e-23,2.27700087967751e-22,-9.91736543818808
"ENSG00000156482","RPL30",-0.898233705981601,0.536543220102572,"-1.86378275324927",7.23024444983149,-18.7437843632627,3.60333611696531e-23,2.34417351202258e-22,-9.9144226645065
"ENSG00000198517","MAFK",7.34140618181315,162.17483736613,"162.17483736613",-2.00917123093761,79.3928747103171,3.61185807255198e-23,2.34878398615538e-22,9.91418675364155
"ENSG00000124302","CHST8",8.35456922285217,327.322558327961,"327.322558327961",-1.59980499203341,63.0524541164491,3.62786278291346e-23,2.35825488604954e-22,9.9137451854768
"ENSG00000215018","COL28A1",7.81212877405049,224.742439661357,"224.742439661357",-1.80498765096602,52.5779247675352,3.67241414954848e-23,2.38626736005596e-22,9.91252610098451
"ENSG00000162434","JAK1",1.25870538707854,2.39280924071355,"2.39280924071355",6.60672197669424,18.7242899564241,3.75953512936578e-23,2.44176527363743e-22,9.91018390553981
"ENSG00000163362","INAVA",-2.58278091831425,0.16691888359691,"-5.99093391023921",4.63105784747863,-24.6143268768046,3.76080782920331e-23,2.44176527363743e-22,-9.91015008950989
"ENSG00000171858","RPS21",-1.11650151353719,0.461210891084346,"-2.16820552014484",7.27097077543811,-18.7216852920361,3.7809212787302e-23,2.45385089176272e-22,-9.90961716817016
"ENSG00000172830","SSH3",8.01749282420442,259.122920660025,"259.122920660025",-1.73390266391949,113.570096877216,3.82523233748406e-23,2.48162516448431e-22,9.90845294867795
"ENSG00000139350","NEDD1",-1.20833487060976,0.432767819363259,"-2.31070785593837",5.51935606490538,-18.7122430389504,3.8594936274303e-23,2.50286020973769e-22,-9.90756189208365
"ENSG00000256463","SALL3",9.60928506198294,781.057560314148,"781.057560314148",-1.09746254333458,35.4166307343279,3.93591682498726e-23,2.55140936995609e-22,9.90560219707023
"ENSG00000267809","NDUFV2P1",-8.93023309753747,0.00204989666729215,"-487.829467677983",0.512889328637393,-38.9432344910494,3.98218344293452e-23,2.58037920007729e-22,-9.90443402372868
"ENSG00000140941","MAP1LC3B",0.937754625940722,1.91554461226413,"1.91554461226413",6.75393961383262,18.6960240864076,3.99836232465737e-23,2.58983753581289e-22,9.90402869636773
"ENSG00000179611","DGKZP1",-9.22262012354304,0.00167384293746458,"-597.427618576167",0.686067895393597,-33.7678715358436,4.08060056061678e-23,2.64205973007023e-22,-9.90199317778683
"ENSG00000173928","SWSAP1",-5.87433063665511,0.0170470907812949,"-58.6610356470478",-1.33423394184631,-70.0201230703218,4.14767043894033e-23,2.68442347744466e-22,-9.9003629463135
"ENSG00000165030","NFIL3",1.16135561854157,2.23667496539547,"2.23667496539547",4.26179096160628,18.6728081725746,4.20605316343991e-23,2.72113352486895e-22,9.89896497848399
"ENSG00000272420","",4.45645737155084,21.9546917180102,"21.9546917180102",-3.14750525484401,63.5749170711635,4.26091925585161e-23,2.75554035479175e-22,9.89766861804502
"ENSG00000148426","PROSER2",-7.06073872375723,0.00749041452612314,"-133.503959829253",-0.617697249498437,-60.84926018856,4.26664345260047e-23,2.7581524499275e-22,-9.897534321674
"ENSG00000113966","ARL6",1.13648058512008,2.198440649432,"2.198440649432",2.88678790589191,18.6615970391543,4.31025249781175e-23,2.78524330375771e-22,9.8965170205251
"ENSG00000248527","MTATP6P1",-4.94700345216436,0.0324192954428123,"-30.8458276572975",-1.89198683920631,-18.661076939041,4.31514980660101e-23,2.78730749938616e-22,-9.89640341437013
"ENSG00000176225","RTTN",-1.00401057461612,0.498611970953894,"-2.00556757208797",5.24458912781325,-18.6602950446317,4.32252287007436e-23,2.79096861291429e-22,-9.89623261701489
"ENSG00000166845","C18orf54",-2.46334792253099,0.181325292022717,"-5.51495044538363",4.51154296508878,-29.7648950965481,4.3363375745377e-23,2.79878444085304e-22,-9.8959133738731
"ENSG00000235238","SUMO2P1",-9.45222472653006,0.00142756808940651,"-700.491981727985",0.829533083849888,-34.1624747703436,4.34495798385487e-23,2.80324289632386e-22,-9.89571467519326
"ENSG00000158169","FANCC",-0.836520400129573,0.559992573565704,"-1.78573796726015",5.00587438521365,-18.6575428596802,4.34857751884288e-23,2.80447268827503e-22,-9.89563136197066
"ENSG00000153714","LURAP1L",7.52645310037537,184.369103606217,"184.369103606217",-1.9267056598673,102.675479082611,4.428257592503e-23,2.85473494580894e-22,9.89381449902313
"ENSG00000236698","EIF1AXP1",-9.41551238410512,0.0014643616539411,"-682.891413680942",0.800623849221906,-33.5854016924445,4.49273605043085e-23,2.89516156194693e-22,-9.89236780176799
"ENSG00000106780","MEGF9",1.16814591760663,2.24722708445975,"2.24722708445975",6.34329347329543,18.6291858668928,4.62653308193516e-23,2.98020832290888e-22,9.88943028292547
"ENSG00000134186","PRPF38B",-0.802556550421651,0.573332294269699,"-1.74418920754112",6.79681124867659,-18.6214537183247,4.70541928607428e-23,3.02983095493563e-22,-9.88773749860434
"ENSG00000004838","ZMYND10",7.88981828928141,237.176669022181,"237.176669022181",-1.75405490055056,59.5519124980333,4.73490814106787e-23,3.04761999421938e-22,9.88711191562651
"ENSG00000162599","NFIA",3.64154645848722,12.4800037145127,"12.4800037145127",5.31080668042094,18.5998653551737,4.93300632586955e-23,3.17387765494626e-22,9.88300682236808
"ENSG00000249565","SERBP1P5",-9.52598698866773,0.0013564137328966,"-737.238186069169",0.869909785756477,-33.1356944331483,4.94190598875636e-23,3.17835431135419e-22,-9.88282625166672
"ENSG00000138138","ATAD1",0.835740761748143,1.78477320776257,"1.78477320776257",6.33746361218545,18.5971670313151,4.96223033885916e-23,3.19017227755093e-22,9.8824150827509
"ENSG00000167528","ZNF641",1.26013303913609,2.39517827210018,"2.39517827210018",4.65728103786152,18.5912321493291,5.02712998220732e-23,3.23062675888376e-22,9.88111321383715
"ENSG00000111087","GLI1",7.87568508969625,234.864538235176,"234.864538235176",-1.79420016159063,55.4257227071487,5.05250612584517e-23,3.24566013610023e-22,9.88060869530364
"ENSG00000166451","CENPN",-2.92265159265223,0.131884635607114,"-7.58238437249819",4.34439907665136,-26.1539979777621,5.32686716111999e-23,3.4205634246062e-22,-9.87530873019368
"ENSG00000119508","NR4A3",8.83381845587837,456.293551767802,"456.293551767802",-1.40095319815337,63.6995499106017,5.37903932677783e-23,3.45191579794113e-22,9.87433154989352
"ENSG00000265112","MIR3153",-3.43483023167081,0.0924726003491742,"-10.8140140563153",-2.80557049199821,-18.5602784300093,5.37991031314016e-23,3.45191579794113e-22,-9.87431531614752
"ENSG00000250486","FAM218A",6.9241842020305,121.447097606425,"121.447097606425",-2.15847580013854,55.1822104500533,5.40674438287948e-23,3.46777398350201e-22,9.87381644425495
"ENSG00000198785","GRIN3A",10.8790181769195,1883.26222211818,"1883.26222211818",-0.621298146638869,54.1735020797364,5.52028606441377e-23,3.5392104309567e-22,9.87173237153573
"ENSG00000271524","BNIP3P17",-6.77061771174056,0.00915885070053271,"-109.184004925622",-0.791693705125525,-87.7618698877993,5.6040022212504e-23,3.59147644312555e-22,-9.87022275439057
"ENSG00000144118","RALB",-1.20564123527844,0.43357658877148,"-2.30639759133088",5.40367669303262,-18.5380981515849,5.64812892847229e-23,3.61833950298374e-22,-9.86943599838387
"ENSG00000234782","TPT1P9",-9.4101877113259,0.00146977627941861,"-680.375655807674",0.814024323403057,-33.2628381384367,5.7512453473883e-23,3.68295711447777e-22,-9.86762095969332
"ENSG00000166340","TPP1",1.12306606792987,2.1780937737556,"2.1780937737556",5.99532483228075,18.5138963963854,5.95637574126418e-23,3.81282589491639e-22,9.86410415640001
"ENSG00000166394","CYB5R2",-8.23645093357922,0.00331574567016069,"-301.591285785058",0.105080575256112,-49.4527429449364,6.00127501753708e-23,3.84006526532631e-22,-9.8633504018326
"ENSG00000147224","PRPS1",-1.00401168993814,0.498611585485946,"-2.00556912255739",6.12629122325984,-18.5079825085793,6.03427052580155e-23,3.85966940079405e-22,-9.86280003441028
"ENSG00000179083","FAM133A",6.88338040413752,118.06032466981,"118.06032466981",-2.17276834690545,78.6875814272479,6.36232174635585e-23,4.06790946657627e-22,9.85748470764991
"ENSG00000163032","VSNL1",10.6003723763599,1552.49442925461,"1552.49442925461",-0.703294665436956,53.9230641862601,6.43019752988831e-23,4.1097021932531e-22,9.85641887291358
"ENSG00000168517","HEXIM2",6.04398260926619,65.9811770386559,"65.9811770386559",-2.51233468238291,108.062383821119,6.4662818963526e-23,4.13115152535126e-22,9.85585677596363
"ENSG00000222489","SNORA79B",-3.37666041065755,0.0962773063843529,"-10.3866636651409",-2.84080131854645,-18.4731826516021,6.51413698302849e-23,4.16010121491262e-22,-9.85511609413802
"ENSG00000246308","",6.41747200859979,85.4774526170524,"85.4774526170524",-2.35516148640387,72.1624229704197,6.70929914044969e-23,4.28263275903808e-22,9.85215021657256
"ENSG00000183048","SLC25A10",-7.2499747693203,0.00656961813642119,"-152.215848658862",-0.504070458304764,-104.387080320771,6.71123718654244e-23,4.28263275903808e-22,-9.85212119443898
"ENSG00000142632","ARHGEF19",-7.80150681124301,0.00448241887713349,"-223.093831123498",-0.169477583722312,-49.1982267494763,6.74418264197567e-23,4.30197901340054e-22,-9.85162910335637
"ENSG00000188730","VWC2",8.58807071215601,384.828199865597,"384.828199865597",-1.49998421762755,62.5057157018999,6.81038742335623e-23,4.34251738782605e-22,9.85064738869849
"ENSG00000178982","EIF3K",-0.746735728696007,0.595950442841316,"-1.67799187333815",6.35742674414462,-18.4320568728928,7.13168198298983e-23,4.54561412373744e-22,-9.84601342512333
"ENSG00000189423","USP32P3",1.90866043265538,3.75460316375224,"3.75460316375224",1.98916639071918,18.4233471632443,7.26994424423746e-23,4.63193644957878e-22,9.84408258204684
"ENSG00000147883","CDKN2B",7.58057839998685,191.417430815663,"191.417430815663",-1.9107286636695,46.3891283783764,7.31137298749023e-23,4.6565195742895e-22,9.84351110104618
"ENSG00000155542","SETD9",-7.94950173298258,0.00404540053711589,"-247.194311372919",-0.0790732752497632,-54.1103853075112,7.32300085486584e-23,4.66211116267771e-22,-9.84335127871587
"ENSG00000121905","HPCA",8.62761285386509,395.521649238802,"395.521649238802",-1.47854467025708,67.2590447977978,7.38210125495936e-23,4.69790953892592e-22,9.84254282139404
"ENSG00000154478","GPR26",8.64725235437742,400.942725940478,"400.942725940478",-1.49092241399283,58.1096515840136,7.44864594239301e-23,4.73841573202832e-22,9.84164016458047
"ENSG00000272636","DOC2B",8.20437340852628,294.959570082867,"294.959570082867",-1.68784943346616,52.4651409774688,7.54054671117554e-23,4.79501431890137e-22,9.84040659984563
"ENSG00000207445","SNORD15B",-3.20027887284625,0.108797787774831,"-9.19136335813748",-2.94724997207327,-18.3891507276541,7.83974101897912e-23,4.98286457340325e-22,-9.83649124928865
"ENSG00000125319","C17orf53",-2.6779228784164,0.156266141057764,"-6.39933893056429",3.24367823146598,-32.4739898900116,7.84204492979398e-23,4.98286457340325e-22,-9.83646167716561
"ENSG00000235001","EIF4A1P2",-8.5637482439158,0.00264274283028205,"-378.394745240222",0.293285513810448,-38.0395804830749,8.04652060549723e-23,5.11080517154748e-22,-9.83387078096769
"ENSG00000157778","PSMG3",-0.849335433128268,0.555040352416198,"-1.80167080762112",4.77791009293133,-18.3728238466373,8.12763758755554e-23,5.16032474915086e-22,-9.83286096844101
"ENSG00000084444","FAM234B",1.05461010999973,2.07715677671839,"2.07715677671839",5.48493260873821,18.3687379037099,8.20135671422582e-23,5.20511076767926e-22,9.83195186719766
"ENSG00000185985","SLITRK2",10.9328204094517,1954.82048051502,"1954.82048051502",-0.597181995577034,34.9841111433495,8.27100121162304e-23,5.24727704774596e-22,9.83110041494177
"ENSG00000184515","BEX5",8.04198223674897,263.559016256253,"263.559016256253",-1.74412254936489,49.5517344980276,8.28771431290862e-23,5.25557235286797e-22,9.83089714177205
"ENSG00000203288","TDRKH-AS1",5.74986266995201,53.8122479480152,"53.8122479480152",-2.63901332090634,56.3513012818413,8.29049842076313e-23,5.25557235286797e-22,9.83086331948298
"ENSG00000003147","ICA1",7.81408600388916,225.047543032233,"225.047543032233",-1.8203756833809,71.0716375682483,8.42662551663828e-23,5.33979893365604e-22,9.82922316970116
"ENSG00000115504","EHBP1",0.843709068525418,1.79465815707193,"1.79465815707193",5.90194557575275,18.3529129937052,8.49335994344665e-23,5.38000447191698e-22,9.82842866619051
"ENSG00000260837",NA,6.1875753940402,72.8862815012159,"72.8862815012159",-2.46028555566809,76.0451848382421,8.53080102054794e-23,5.40163060364908e-22,9.82798561517131
"ENSG00000269952","",-3.62283707385036,0.0811740792879963,"-12.3192034793781",-2.69210360766939,-18.348568061058,8.57537152924182e-23,5.4277525595758e-22,-9.82746070243161
"ENSG00000170113","NIPA1",1.54437851618589,2.9167839263451,"2.9167839263451",5.23891598997105,18.3378648903562,8.78085553768389e-23,5.5552208887535e-22,9.82507510349691
"ENSG00000272198",NA,6.79038206127755,110.690075191945,"110.690075191945",-2.20609295773823,66.886063041082,8.78354817943185e-23,5.5552208887535e-22,9.82504421107532
"ENSG00000221866","PLXNA4",3.58969813207133,12.0394545934412,"12.0394545934412",5.3096654569762,18.3326580962296,8.88262477952312e-23,5.61571272272052e-22,9.82391398554688
"ENSG00000117407","ARTN",6.56597941919856,94.7450994738256,"94.7450994738256",-2.31805960340471,76.7313929774805,9.12950738019279e-23,5.76956667177589e-22,9.82115106205049
"ENSG00000226121","",-9.10981556468962,0.00180997368210116,"-552.49422126355",0.615015838328594,-34.6137547495123,9.35764175798013e-23,5.9114581356472e-22,-9.81866293273804
"ENSG00000050628","PTGER3",8.43956078026504,347.184993374687,"347.184993374687",-1.58233459267691,49.0526096812094,9.41407820998287e-23,5.94481605482251e-22,9.81805667940844
"ENSG00000135093","USP30",0.846500528042514,1.79813398890598,"1.79813398890598",4.95607474737559,18.2814382369823,9.95013668152004e-23,6.28090386437023e-22,9.81247127410852
"ENSG00000171100","MTM1",0.953930726453304,1.93714336086529,"1.93714336086529",3.75662890203366,18.2705876150062,1.01925745663627e-22,6.43145954133482e-22,9.8100423787065
"ENSG00000135063","FAM189A2",8.95829624521444,497.411566485979,"497.411566485979",-1.37429548185728,55.4491804093482,1.02480845519932e-22,6.46399414054047e-22,9.80949429466459
"ENSG00000223804","",7.08928084152381,136.171487306344,"136.171487306344",-2.09786921355543,130.189700599419,1.03970528320067e-22,6.55542992119746e-22,9.80803784013442
"ENSG00000202379","",-3.24578499437944,0.105419598350269,"-9.48590220081642",-2.91985532041862,-18.2602878669724,1.0428272081095e-22,6.57258211102669e-22,-9.80773523065191
"ENSG00000267796","LIN37",6.34854398886533,81.4895968871339,"81.4895968871339",-2.39315101327138,118.042267373495,1.04430907382462e-22,6.57938834501976e-22,9.80759190651545
"ENSG00000129007","CALML4",-0.990933879711708,0.503151971224451,"-1.98747109658825",4.18139119203731,-18.2547140666867,1.05581300767892e-22,6.64930639079975e-22,-9.80648606088122
"ENSG00000149929","HIRIP3",-0.822206540614429,0.565576256008002,"-1.76810817175792",4.72062138900224,-18.2513212739655,1.06379805931098e-22,6.69701793646234e-22,-9.80572546767003
