"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143368",1339.13897816158,-0.684384642215686,0.0529038119180154,-12.9363956471846,2.80482895044513e-38,6.531432673337e-38
"ENSG00000143369",148.58228841175,1.8037012510264,0.221965858848559,8.12603010383241,4.43578910672114e-16,7.35240466823408e-16
"ENSG00000143373",859.751488931986,0.192812473675918,0.0485742562152697,3.96943749012683,7.20425028098227e-05,9.1445652267637e-05
"ENSG00000143374",531.039666164049,0.204556336446866,0.0479919455623379,4.26230556086048,2.02328524388617e-05,2.60970314199597e-05
"ENSG00000143375",128.314793284761,-0.144305295361353,0.12699680578246,-1.13629074741093,0.255834901856108,0.27283722136961
"ENSG00000143376",1237.64672384383,0.834086945511372,0.0576847446885118,14.4594025684833,2.18687743734167e-47,5.79860843907476e-47
"ENSG00000143379",878.922282052849,-0.0472623969656514,0.0382174689250545,-1.23666999136793,0.216209623797939,0.231832238606267
"ENSG00000143384",4971.04408678158,-0.221385241051735,0.0838358681043828,-2.64069837955386,0.00827353396748234,0.00968331812511626
"ENSG00000143387",172.109708612825,-0.799500479173407,0.147289970753829,-5.4280714096253,5.6966248823059e-08,7.90524426227919e-08
"ENSG00000143390",844.786356545957,-0.449089937824075,0.0680327428621863,-6.60108528526911,4.08158649767321e-11,6.12574800971164e-11
"ENSG00000143393",1170.77112088101,0.507677843979209,0.0295716005948808,17.1677499278512,4.6302402889658e-66,1.61044991606018e-65
"ENSG00000143398",1624.62690613179,-0.456238977040623,0.0479542078618038,-9.51405512432672,1.83371694615543e-21,3.31722800338993e-21
"ENSG00000143401",4053.82789441371,-1.96266862111069,0.0578932523399752,-33.9015091013546,6.32914196625643e-252,2.65629219753039e-250
"ENSG00000143409",321.222701268365,1.45019191826073,0.111098273708783,13.0532353910562,6.09049211865116e-39,1.43149303558418e-38
"ENSG00000143412",82.9058831018998,1.44694651382338,0.107393762480756,13.4732826227469,2.24651834291307e-41,5.47024877072318e-41
"ENSG00000143416",432.30483431729,-1.20354807488314,0.128375264670043,-9.37523344529467,6.90228571325633e-21,1.23918627349544e-20
"ENSG00000143418",814.307844005374,-0.636192123761705,0.038487654994347,-16.529771009825,2.23992966192429e-61,7.27732606319509e-61
"ENSG00000143420",2182.35576958947,-0.420100689334553,0.0396667185229415,-10.5907598353916,3.28911062757844e-26,6.39460301130822e-26
"ENSG00000143429",321.020265461731,0.15918259513163,0.131166554326956,1.21359134535805,0.224903813581626,0.240949444999611
"ENSG00000143434",1421.15483185459,1.6622785969986,0.115962270677269,14.3346502900486,1.32914381438013e-46,3.48142518063274e-46
"ENSG00000143436",392.668359657347,-1.24646606365624,0.0514981327056895,-24.2041021327853,2.01412278213723e-129,1.71436098273646e-128
"ENSG00000143437",810.770956571906,-0.184521027610208,0.0687211061841055,-2.68507068433781,0.00725144685575691,0.00850958432284407
"ENSG00000143442",3366.56441158502,0.381195181885371,0.0469703097968589,8.11566250114157,4.83141714774637e-16,8.00087372261357e-16
