Ensembl	Gene.x	F2613.cl1_npcFile_P_NPC	F2613.cl2_npcFile_P_NPC	F2613.cl3_npcFile_P_NPC	F2688.cl4_npcFile_P_NPC	F2688.cl5_npcFile_P_NPC	F2688.cl6_npcFile_P_NPC	F2735.cl1_npcFile_P_NPC	F2735.cl2_npcFile_P_NPC	F2735.cl3_npcFile_P_NPC	F6136.cl1_npcFile_P_NPC	F7511.cl1_npcFile_P_NPC	F7511.cl2_npcFile_P_NPC	F7511.cl3_npcFile_P_NPC	F6281.cl1_npcFile_P_NPC	F6281.cl2_npcFile_P_NPC	F6281.cl4_npcFile_P_NPC	F5541.cl1_npcFile_C_NPC	F5541.cl2_npcFile_C_NPC	F5541.cl5_npcFile_C_NPC	F5618.cl3_npcFile_C_NPC	F5618.cl6_npcFile_C_NPC	F6119.cl1_npcFile_C_NPC	F6119.cl7_npcFile_C_NPC	F7315.cl4_npcFile_C_NPC	F7315.cl5_npcFile_C_NPC	F7647.cl1_npcFile_C_NPC	F7647.cl2_npcFile_C_NPC	F7647.cl3_npcFile_C_NPC	F7672.cl4_npcFile_C_NPC	F2613.cl1_NeurFile_P_Neur	F2613.GFP.cl1_NeurFile_P_Neur	F2735.cl2_NeurFile_P_Neur	F2735.cl3_NeurFile_P_Neur	F2735.GFP.cl2_NeurFile_P_Neur	F6281.cl1_NeurFile_P_Neur	F6281.cl4_NeurFile_P_Neur	F6281.GFP.cl1_NeurFile_P_Neur	F7511.cl2_NeurFile_P_Neur	F5541.cl2_NeurFile_C_Neur	F5541.GFP.cl2_NeurFile_C_Neur	F5618.cl3_NeurFile_C_Neur	F5618.GFP.cl6_NeurFile_C_Neur	F7647.cl1_NeurFile_C_Neur	F7647.cl3_NeurFile_C_Neur	F7672.cl5_NeurFile_C_Neur	F7672.cl6_NeurFile_C_Neur	F7672.GFP.cl5_NeurFile_C_Neur	F7672.GFP.cl6_NeurFile_C_Neur
ENSG00000114757	PEX5L	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.746069463	8.068965712	7.667424323	7.793104651	7.230572125	7.930386268	7.610219925	7.807242081	7.871619923	7.3652131	7.832932756	7.55976786	7.05493397	7.365035142	7.247244103	7.39455581	7.518007972	7.239225584	7.279638085
ENSG00000132470	ITGB4	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	10.68340618	10.97472065	9.441834697	8.276902016	10.28250097	10.07755216	10.87603934	9.648232939	9.806189099	10.12007676	10.15641092	10.29566383	10.14544696	9.852264844	9.670177295	10.39598991	10.3729129	9.869236692	10.72611378
ENSG00000147488	ST18	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.546051001	9.710438008	9.770671284	8.875687969	11.24742422	9.501837916	10.24741623	9.276728526	9.658674649	9.369398575	10.23314209	9.635195062	10.43558433	10.54231994	10.15021802	9.914411048	10.12776448	10.11279706	9.552767237
ENSG00000149599	DUSP15	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.571220082	7.576690982	7.350642179	7.482214703	7.584966654	7.477079506	7.382448487	7.267122055	7.456044122	7.190474958	7.353945685	7.314131575	7.456525511	7.391819078	7.48213912	7.250335305	7.348587821	7.21477304	7.315529901
ENSG00000067606	PRKCZ	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	8.614258378	8.655266131	8.471858135	8.878289736	8.647310232	8.490083101	8.643521181	8.469961799	8.54392629	8.177488918	8.311294697	8.319719617	8.336963941	8.46144879	8.175073247	8.332719974	8.454538482	8.144160503	8.280099267
ENSG00000205116	TMEM88B	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	6.7191775	6.668803849	6.491333243	6.457134654	6.424205839	6.623919843	6.431706758	6.512833237	6.603295939	6.686266923	6.668418347	6.827918291	6.720907512	6.633773079	6.494582488	6.62773816	6.540856081	6.642346122	6.574888818
ENSG00000123104	ITPR2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	8.637639663	8.805099022	9.645497918	10.07006906	9.569493875	9.314689069	9.398650922	8.50496096	9.631071307	8.199886344	8.974847319	8.34383899	8.990556928	8.656901679	9.759343835	8.927714339	8.9731415	8.911913485	9.317491685
ENSG00000100146	SOX10	6.739500865	7.142509553	7.582480099	6.381209484	6.299210704	8.190170649	6.711104609	7.137486827	6.141881582	6.752237857	7.190468256	6.987984483	8.270966707	6.537931565	7.390365345	7.567327625	6.551995119	8.298904974	6.808245439	9.161994134	6.985826943	8.352028719	7.261146203	6.658735122	6.750408482	7.162586625	8.119354217	7.283503487	7.004064085	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842
ENSG00000177468	OLIG3	6.842714549	7.347154834	7.722143945	7.559489258	7.543345122	7.632906433	6.66789817	7.884901876	6.979129697	6.93477931	7.840630583	7.116619816	7.59604506	10.51170319	8.672003202	7.096860837	6.643969866	8.047360105	7.821819921	11.51168994	7.540023269	9.212813889	7.974165431	7.612571894	8.386906963	6.988413573	8.819518494	7.95581957	7.542126051	6.77951186	7.142064653	6.672237637	6.457134654	7.61844848	6.919303291	6.946002838	6.772778607	7.092435163	6.810668439	7.141448963	6.912468748	6.890699086	6.55802822	7.092363293	6.759793646	6.925193422	6.624985674	6.865874875
ENSG00000102934	PLLP	6.842714549	7.005154102	6.4848153	7.242679816	7.053455647	6.716987547	6.761863267	6.864896446	6.79678086	6.504927807	6.454444425	6.459485843	6.703961754	6.629478558	6.76536381	6.958865224	7.012372262	6.796429943	7.075544904	6.321972577	6.661909199	6.80216343	6.506788484	6.934655382	6.426257487	6.775433789	6.508519615	6.55592285	6.807491759	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842
ENSG00000185668	POU3F1	7.06291655	7.680379056	6.825048315	8.563723891	8.612224689	8.370231931	6.867190595	7.402568864	8.024424605	7.107020654	6.980911556	6.839600494	7.576224605	8.305421452	7.555109925	7.869597463	7.736694746	7.168867281	8.097076555	7.179663564	6.850740039	7.267010101	8.49996752	7.644777544	6.971246933	6.739099026	7.038134231	7.010670884	6.883949793	7.977046868	8.100046241	7.809496439	7.680562603	8.58789455	8.053808431	7.974870604	7.722684702	7.466470246	7.797613473	8.1781336	7.688257484	7.701580674	7.763846369	8.037268104	7.802615691	7.645678729	7.251277716	8.076849411
ENSG00000170775	GPR37	7.16174751	7.368778682	7.240618419	7.23113982	7.181426719	7.313913488	6.993844155	7.211970867	6.963262924	7.339975628	7.101796915	7.265285738	7.988048649	7.092161975	7.16588436	7.766001626	7.177026819	7.338954783	7.06154956	7.156543725	7.520517568	7.225016403	7.322276586	7.565697	7.429219183	7.123742011	7.182084517	7.225861422	7.30210633	7.452737202	7.387335312	7.662685458	7.912801034	7.782911702	7.319331557	7.733882762	7.51325834	7.779390222	7.797613473	7.647638775	7.464315194	7.855005385	7.535034448	7.676818257	7.522581974	7.424626085	7.505547439	7.732025922
ENSG00000125454	SLC25A19	7.167609568	6.926061881	7.042051806	7.13450393	7.413164483	7.031887016	7.215386124	7.205948113	7.039316979	7.08739715	6.996149558	7.149282161	6.994916908	7.006472004	6.968251223	7.142548127	7.0267636	6.988565565	7.122874183	7.090121483	7.131100914	7.008958938	6.984326934	7.046648765	6.979134233	7.05526509	6.922994432	7.018018866	7.094001558	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842
ENSG00000099282	TSPAN15	7.362218846	8.078944062	8.267757356	7.456597176	7.255014324	7.34226186	8.511349626	7.510390177	7.060737405	7.498458277	7.874431861	7.664095907	7.117960973	8.346915973	7.676082996	7.624636192	6.910839129	7.965867562	7.241343884	7.905415381	7.812966105	8.636808911	8.355694687	7.747356477	8.653909143	8.343745566	8.8405443	7.910912993	7.708094095	7.212526831	7.343721046	7.185890958	7.092726686	6.968422467	7.284748619	7.07622246	7.329326054	6.889593568	7.078789437	6.895417995	7.26856133	7.011792446	7.241524009	6.904163997	7.377911887	7.085693188	7.069599357	7.185488337
ENSG00000176658	MYO1D	7.47977888	8.379682734	8.23938053	7.657471919	7.745057187	7.939319558	8.108309125	7.855289061	7.475921153	7.820543666	7.956799435	7.999041849	8.065297294	8.004476146	7.883272657	7.898941172	7.614797011	8.051167916	7.737255697	7.90155583	7.74784923	8.2740812	7.893341349	7.689967533	8.301115306	7.875398565	7.890924839	7.490038944	7.734559591	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842
ENSG00000163517	HDAC11	7.581582381	7.770343403	7.757929075	7.506258795	7.553398541	7.564140845	7.48476416	7.659648434	7.429211616	7.55643977	7.736078065	7.696703219	7.847290769	7.484968517	7.676082996	7.572163659	7.784487134	7.763511236	7.440936394	7.753923922	7.662531619	7.627482852	7.401996133	7.621823141	7.802600951	7.783813923	7.780534856	7.95581957	7.78227677	8.413276467	8.664063515	8.3369033	8.69280111	8.253834198	8.403815642	8.076475775	8.292256386	8.450857076	8.503251082	8.369720578	8.407904623	8.32333188	8.349265411	8.212878013	8.002102442	8.005658194	8.174782965	7.90657147
ENSG00000073417	PDE8A	7.812545367	7.792277959	7.784396328	7.578507358	8.041257829	7.985202747	7.94127004	7.859543188	7.802590571	8.196640219	7.79765646	7.733385677	8.073275066	8.011882532	8.057847155	7.752710112	7.98589428	7.860747208	7.69605106	7.644016289	7.937828425	7.617777656	7.488259829	8.037332133	7.731120642	7.810362033	7.797873074	7.814049151	8.030032596	8.697715515	8.595582879	8.02535107	8.104343031	8.174048815	8.355790722	8.284580226	8.285238472	8.195715758	8.584792009	8.243973864	8.168804665	7.958548933	8.194335648	8.336535832	8.035075625	8.128049831	8.077608045	8.403042548
ENSG00000196187	TMEM63A	7.828734299	7.877943491	8.21784256	7.755570535	7.878615907	7.642550748	7.733935854	7.934786294	8.233426934	7.537296812	8.269353823	8.078491783	8.510435187	7.373517623	7.79068008	8.101982244	8.074596914	7.684351316	7.682143068	7.850776024	8.630754068	7.440081826	7.835005253	7.816019028	7.846148975	7.688329299	8.130553577	8.081612745	8.049188548	8.728457996	8.908344356	8.722826895	8.568682989	8.54520868	8.557138697	8.582323188	8.650834697	8.384057492	8.651245761	8.734131896	8.564285083	8.844030436	8.362790075	8.405948903	8.16611014	8.33981056	8.208714998	8.027102459
ENSG00000005513	SOX8	7.950428397	8.73026967	7.385431233	8.240177721	8.466613211	8.976999818	8.397865355	8.349544334	8.265757965	9.304988107	7.47058479	8.143840566	8.620224198	8.259781692	8.223195798	8.245484923	8.279979787	8.322481744	8.452076136	7.288978701	7.821507634	8.877436382	9.226195592	7.963289092	7.671299014	8.040244368	7.314891224	7.423830239	7.488654259	9.018644289	8.577318035	8.950107295	8.914346128	9.146781207	8.655127579	9.066408008	8.594378554	9.101244598	8.930079735	9.636097345	8.686252705	9.203902312	8.402833113	8.814552624	8.142866602	8.749577469	8.641903066	8.188698332
ENSG00000154928	EPHB1	8.112639544	7.379489263	7.563146825	8.190521874	7.934132259	8.144554268	8.523918364	8.108827539	7.837495583	9.471586414	8.004826594	8.236462941	8.132198833	8.037614552	8.095699123	7.79671185	7.758545363	8.147920648	8.310305117	8.069051999	8.441787167	7.302002707	7.989991638	8.861330478	7.481049309	8.071816025	7.287110369	7.464845358	7.667789465	10.2447753	9.875241437	10.51919714	10.62393771	10.12999683	10.26273979	10.20779034	10.1796391	10.54981128	9.254634161	9.972013239	10.26395531	10.26084987	10.03836635	9.689067973	10.25931735	10.26385128	10.12073935	9.888033244
ENSG00000066468	FGFR2	8.11619142	9.415164138	9.296996607	9.043029393	8.021046901	9.498820417	10.11392117	8.194597715	9.82812066	8.729765874	9.087431176	9.003665682	7.942089773	8.916957587	8.415522513	8.406271836	8.52856906	7.802061119	8.41257116	9.258362142	10.24460527	9.025807336	8.795263886	8.651254319	8.526459933	8.789624094	9.872165291	9.284427897	9.14559431	9.86003102	8.989063947	9.794645719	10.81757859	10.0990727	9.314689069	10.0653809	9.130330352	10.17088877	8.86208318	9.51330422	9.190180764	10.17411948	8.579818403	9.078068797	8.869024887	9.436679093	8.877498928	9.189361364
ENSG00000050344	NFE2L3	8.199722772	7.468047085	7.973600789	7.772949388	8.021046901	8.282154408	8.077443346	8.00762164	8.079562546	8.052961841	8.223303823	8.082390548	7.673528133	8.399937172	7.907882663	8.220432286	7.470545886	7.7591867	7.886411518	7.984990451	7.800092861	8.624714704	8.349037641	7.803303595	8.386906963	7.697602612	8.2605519	7.95581957	8.324549886	7.924535347	8.30932673	8.092949668	8.349631868	8.052415469	8.144003949	8.024215788	8.217361019	8.013430653	8.061859942	7.947117621	8.022414444	7.777413519	8.1722926	7.933324018	8.162253696	7.952272283	7.847600895	8.064517002
ENSG00000146592	CREB5	8.260280398	7.869521256	7.775608605	8.288683397	7.636948212	7.909632401	8.939814137	7.995643204	8.182123871	9.611959106	7.583719921	8.054953128	7.668766204	7.970845	8.027092216	8.135962926	8.416136273	8.111214868	7.723605942	7.419843295	7.884562019	7.891783761	8.093999784	7.832862298	7.789370915	7.747920652	7.749866535	7.662743805	7.849922974	9.51741533	9.082972638	9.044624014	9.070944188	8.826085217	8.943158522	8.964716557	8.905667215	9.219224484	9.228586721	9.648081622	8.886063097	9.325319256	8.778047489	9.340295733	8.296830791	8.816164036	8.733293909	8.545267918
ENSG00000197892	KIF13B	8.302948794	8.158233634	8.21061394	7.947779287	7.988327144	7.883874368	8.10063348	8.058802876	8.140926644	7.943723053	8.059596871	7.954120663	7.807338062	7.831118709	8.054025967	8.012672973	7.90583136	8.12229221	8.217372042	8.177496109	8.086717783	7.883169165	8.294988765	7.837053583	8.110473639	8.028288458	7.890924839	7.856673009	7.862384418	8.499239563	8.37127722	8.10855779	8.06965674	8.299588981	8.189608792	8.266486788	8.249788629	8.069334814	8.624331987	8.192943103	8.205733382	8.103593293	7.975303181	8.045380458	7.926112631	7.939772652	8.029383561	8.109400772
ENSG00000054690	PLEKHH1	8.422816363	7.675782992	8.380860786	8.405175489	7.988327144	7.935102158	8.711972801	8.280543403	8.904310063	7.782244445	8.230454706	7.912499769	7.536005962	7.338168981	8.158575046	8.067463322	8.412921428	8.100080751	8.365484512	7.866521857	7.703357608	7.835195615	8.127606372	8.386812404	7.837506213	8.230430739	8.312426528	8.505979793	8.12787428	9.782893156	9.338865174	8.960282778	9.239043909	8.721941375	9.152158361	9.007553343	9.223477107	8.990180958	9.175338181	9.127467847	8.982354593	8.594885551	8.987359746	8.622401435	8.525995879	8.738252492	8.629792118	8.62218721
ENSG00000130005	GAMT	8.453217167	8.266628701	8.472131833	8.509193425	8.173972939	8.31429879	8.700556275	8.38985598	8.475647445	8.611446326	8.358493873	8.53608208	8.424760992	7.936709617	8.106928338	8.624234035	8.552715297	8.401315748	8.334629111	8.363449675	8.699290897	8.355502446	8.225380557	8.327462751	8.144717413	8.644044333	8.232347159	8.442686234	8.454384101	8.711749851	8.537154167	8.561199151	8.66975955	8.58789455	8.649144774	8.460546848	8.733971357	8.40096555	8.758138918	8.581758866	8.674682982	8.662398434	8.573761659	8.673743407	8.554876384	8.5877557	8.523718684	8.609574472
ENSG00000109466	KLHL2	8.558983478	8.113280909	7.840695419	8.602191363	8.255664234	8.417944557	8.706272938	8.139050712	8.373406254	8.429030211	7.90360083	8.090167347	7.807338062	8.158497621	8.110658577	8.464636217	8.466887806	7.938040072	8.535086782	7.97753054	8.21902869	7.955374298	8.651761156	8.210471786	7.614580978	7.992034371	7.682687798	7.898510438	8.018459762	8.514760901	8.55269857	8.548679831	8.911793211	8.453753377	8.69064372	8.499814473	8.542452749	8.815723714	8.738363063	8.671113788	8.573471184	8.487491189	8.490126989	8.828358631	8.580198405	8.618193366	8.641903066	8.787803564
ENSG00000124920	MYRF	8.672919141	8.356216902	8.427012892	7.711520782	8.27018134	8.526125444	9.145410977	8.47772334	8.443230017	8.746095151	8.361846209	8.054953128	8.000423505	7.97836166	8.165852903	8.15832302	8.373939762	8.173246814	7.7281652	7.798832193	8.919148479	8.021301264	7.934111964	8.086618236	7.824479865	8.374522743	8.565725303	8.236453779	8.62307657	7.776811911	7.643951103	7.624395629	7.502432974	8.424498786	7.627672587	7.784181678	7.672216436	7.720338192	7.683533892	7.619161099	7.747509532	7.697038026	7.602944172	7.5692505	7.652620016	7.548176061	7.601228632	7.703179546
ENSG00000054983	GALC	8.793281109	9.559432049	9.018887669	9.292937061	8.885059478	9.377352762	8.430948855	8.759151018	8.945142483	8.504017175	9.059576965	8.860971728	9.311212919	9.011431083	9.105632515	9.127178522	9.179684521	9.31643277	8.638639373	8.674870059	8.257865711	9.388363303	8.963199177	8.989577235	8.781813373	9.196312703	9.37353259	9.07677174	8.882143251	8.918392238	9.045016702	7.276586261	8.255643433	7.408711192	8.27074631	8.131400175	7.892948809	8.845484494	8.124296041	8.251163766	8.038290888	7.599379574	8.871323586	8.449824688	8.211850247	9.1502812	7.959242128	8.985046672
ENSG00000177666	PNPLA2	8.800875978	8.825583514	8.728782264	8.305735715	8.672322752	8.634762856	8.642445839	8.604163379	8.383529698	8.660206435	8.565564767	8.774364308	8.674384306	8.688883032	8.450637779	8.771807173	8.422550645	8.652283531	8.25360766	8.496261688	8.577727567	8.779165101	8.694257987	8.540057513	8.65977636	8.937720591	8.559693263	8.993936934	8.710587783	8.898196627	8.871920973	8.782222494	8.580848083	9.023560025	8.834712304	8.802522017	8.843070898	8.565752659	8.896385084	8.80061431	8.740286184	8.96362337	8.688620169	9.073241626	8.663327894	8.780382638	8.68960887	8.796441757
ENSG00000187764	SEMA4D	8.993003496	8.480450754	9.458551767	8.988702244	9.071615743	8.679540481	9.55792629	9.197992908	9.353535609	8.438558366	9.432528066	9.080597249	8.44485947	8.46655296	9.098864419	8.820373307	8.823979267	9.330318342	9.431505331	9.646502936	8.803082768	8.793118812	9.170435742	9.114098968	9.451764036	9.14012278	9.527115802	9.691915271	9.406495444	9.842192123	9.416643429	9.257397978	9.696720568	9.533674363	9.299928364	9.329019082	9.504885509	9.41072424	9.494206826	9.201485463	9.334390324	9.568817544	9.315950974	9.468978581	9.059597308	9.256665961	9.115612518	9.360361145
ENSG00000144659	SLC25A38	9.053677035	9.017497232	8.694928578	8.587485014	8.695852724	8.613510183	8.773587181	8.654299285	8.674352359	8.634543774	8.510336197	8.95644602	8.611049873	8.570987064	8.634873814	8.793543812	8.719425793	8.663607768	8.867810256	8.698729828	8.826866591	8.916935935	8.868322905	8.552062548	8.720336996	8.937720591	8.642503654	8.715594793	8.825778057	8.815204449	8.82135029	8.839839319	8.66975955	8.891640896	8.765434909	8.768929287	8.864165384	8.766006039	8.810814901	8.679828537	8.942405075	9.087665178	8.714192119	8.803435803	8.838988391	8.7664413	8.826056799	8.796441757
ENSG00000147852	VLDLR	9.108143718	8.416018394	8.246510968	9.237277172	9.064403011	8.788558286	9.07859248	9.108491943	8.56063003	8.36761898	8.348403707	8.660327742	8.662477951	8.249869971	8.965350498	8.831000878	8.605988151	8.352402532	9.139692482	8.150028002	9.24231819	8.037486839	8.625811387	9.171184317	8.45302467	9.2007338	8.595611687	8.757137058	9.49883762	10.20421969	10.423713	9.960859909	9.589543515	9.975013569	10.11492703	9.970071435	10.00563687	9.487935376	10.62031873	10.23555996	10.11399584	9.861443371	10.39481899	10.04265654	10.08884483	9.686341468	9.890543218	10.15212887
ENSG00000076706	MCAM	9.163129349	9.22831099	8.874169084	9.264291765	9.286453891	9.87345729	9.342451854	8.855974974	8.579029952	10.53072541	8.799147166	9.341281124	9.861037999	9.548443925	9.10788303	9.589475499	9.088998801	9.549314941	9.105188756	8.542453139	9.890373765	9.402406361	10.0913392	8.851097774	8.955230969	9.768161553	8.832686655	8.912342683	8.585179396	8.967960697	8.701732681	8.879957631	9.228307867	9.193405717	9.008850112	9.402662859	8.350963122	9.735654529	9.305622767	9.768325148	9.192387271	9.341438247	8.530836102	9.036631865	9.124563546	9.138832877	9.091931087	9.652340082
ENSG00000188706	ZDHHC9	9.330172287	9.54874806	9.234026767	9.708636416	9.45323412	9.37937986	9.108846112	9.513431099	9.152839048	9.596721677	9.388238305	9.584691673	9.804739536	9.400707236	9.407758395	9.503635215	9.569709909	9.622754648	9.448846422	9.528111381	9.492817381	9.577231415	9.642209705	9.43415484	9.548391274	9.461232033	9.226739395	9.111171078	9.25413195	9.938071146	10.23279116	9.942041561	10.04605172	9.829022575	9.926621991	9.927738619	10.02345386	10.10236792	10.00525169	9.788881266	10.01252779	9.921309953	10.24103555	9.999070921	10.17235437	9.86686846	9.938264759	10.2073476
ENSG00000186318	BACE1	9.488106356	9.630729167	9.874934894	9.694172248	9.698999669	9.705579951	9.911845771	9.823865157	9.781393032	9.766624583	9.770251318	9.81373793	9.989868591	9.526641792	9.668995239	9.866121564	9.714161396	9.748484481	9.681809505	9.651199243	9.855257613	9.432127389	9.799844707	9.856132043	9.687285883	9.726116459	9.901260334	9.792024476	9.726147902	10.88756449	11.03488549	10.82508087	11.13764259	10.93309261	10.84694598	10.89162141	10.86785349	11.14655474	11.02378274	10.84951636	10.91039067	10.92775019	10.99779338	10.98180292	10.91418454	10.84311551	10.88351451	11.03887403
ENSG00000141458	NPC1	9.546161485	9.350373141	9.282500048	9.49058093	9.049892886	9.166627062	9.172362967	9.004741764	9.757541426	9.415896055	9.224973568	9.059279841	8.822852785	9.060231357	8.87587188	9.291536457	9.364124805	9.211879847	9.13284345	8.908243468	9.193330612	9.126355444	9.213479372	9.022668592	9.249590933	8.803323249	9.09000279	8.863722808	9.025535229	9.2965839	9.303865565	9.108984143	9.770964001	9.063984802	9.084278057	9.183312129	9.00804938	9.554627241	9.29722484	9.118288865	9.033534055	9.094575208	9.26409768	9.102017308	8.914533947	8.980659729	9.127339863	9.081399343
ENSG00000066629	EML1	9.669313415	9.874882169	10.00855596	9.923425663	9.658087485	10.05524758	10.12554468	9.737757172	9.979450086	9.923995849	10.05889863	9.84453232	9.536865531	9.970506457	9.733321478	9.64949296	9.892474318	9.762416845	9.849397742	10.16218826	10.02400675	9.945311949	9.925896296	9.958236605	9.978061992	9.742409944	9.929866224	9.737131396	9.968424866	9.136280197	9.143033604	9.384472824	9.322697849	9.087359351	9.374569586	9.492499319	9.404280993	9.227990485	9.461909453	9.449457381	9.439219805	9.33943134	9.261992015	9.176619596	9.588593146	9.686341468	9.608347732	9.426865765
ENSG00000108947	EFNB3	9.807490827	10.73115173	10.63398386	10.24279186	10.38318556	10.16388496	9.892761746	10.2402155	10.31269213	9.502376497	10.41790414	10.12262515	10.06381521	10.71463267	10.43130488	10.13226633	10.1490111	10.27500704	10.03228794	10.75858577	9.86410475	10.81266504	10.21249566	10.03887357	10.69614075	9.949831925	11.07748931	10.94019284	10.38161398	11.91812952	11.86854318	12.45182624	12.00118821	12.39098486	12.06851531	12.71462638	11.96051604	11.80549921	11.30689606	11.92457543	11.9172948	12.78925799	11.62233028	11.8272584	12.20966181	12.63936919	12.06941957	11.87453473
ENSG00000173852	DPY19L1	10.07160062	10.31713244	10.04774358	10.66030085	10.2907328	10.91736565	10.16246521	10.2861616	10.01285666	10.39009427	10.39321755	10.18868486	10.20645347	10.46005479	10.49971261	10.12207829	9.882400634	10.18487495	10.08206455	10.27204198	10.28866646	10.31121351	10.05768701	10.23451113	10.40687074	9.94407843	10.20307509	10.08613987	10.24442794	10.05276208	9.95987941	9.280991562	9.361101231	9.431202352	9.70480201	9.732174067	9.534154259	9.646652491	9.803676888	9.310234559	9.786230994	9.725384147	9.889388667	9.807832614	10.01667639	9.839358325	9.779630772	10.45668367
ENSG00000092445	TYRO3	10.20002669	10.27917663	10.12605544	9.95696294	9.931744318	10.09580496	10.1737617	9.990975355	10.3333284	10.51897266	9.821126516	9.985056024	9.780722733	9.773174239	9.890068394	9.915882351	10.13911369	10.03405892	9.695170881	9.996855161	10.06108058	9.912914674	10.25141089	9.741279194	10.35822305	10.03523975	9.678146959	9.998209061	9.967055652	9.554903883	9.474222593	9.650683712	9.780415018	9.815248355	9.430525576	9.668003846	9.811744469	10.12204321	9.776717332	9.741066142	9.714012609	9.725384147	9.490998885	9.767521343	9.622850302	9.57499977	9.604777989	9.798272373
ENSG00000136960	ENPP2	10.76137299	10.57043016	10.32097164	11.25758025	10.1839813	10.53698235	10.34825049	9.95743039	11.1029015	10.35458054	10.15890467	10.09124556	9.154695452	10.13077151	10.35661386	10.05165962	10.16863425	9.211879847	8.906925166	10.26551928	10.51091709	10.17930036	9.831495634	9.922068532	9.104811273	10.22005193	10.17139069	10.65721622	10.02892369	9.698864945	10.06609819	9.547560898	10.01349021	8.904485895	9.75935658	9.520825178	9.732744792	9.855718012	10.61453333	9.637814488	10.03304105	9.429474143	9.180098672	9.106769919	9.519875569	9.269534076	9.690180004	9.610627717
ENSG00000011426	ANLN	11.02290182	10.8006659	11.02361567	11.33959771	11.12117229	10.74732855	10.74647707	10.99001881	11.33614023	11.0376482	11.10134357	10.82849654	11.2256936	10.97721721	11.12503861	11.23954718	11.46015418	10.84821168	10.71181318	11.18259705	11.14936667	10.61750974	10.93521971	11.04482097	10.77236293	10.74161521	10.65872364	11.02247262	11.10228352	8.05167243	8.025502912	8.096862183	8.366575047	7.856545181	8.11694655	7.677678595	7.785297807	8.254395659	7.471938947	8.036096486	7.908050169	7.613605828	8.486960772	7.954496554	8.051381896	7.636127885	7.664265171	7.997563754
