"Ensembl" "Gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "z.std"
"8656" "ENSG00000100504" "PYGL" -0.289957157091588 3.43292051021999 -0.748619395570838 0.483577855753752 0.839421525774533 -0.700559668156453
"8657" "ENSG00000152234" "ATP5F1A" -0.0579567742001638 8.83815873183172 -0.749372729403567 0.483659708838401 0.839421525774533 -0.70042855465875
"8658" "ENSG00000198912" "C1orf174" -0.121678751194536 4.77678076670394 -0.746441756877954 0.483675733405824 0.839421525774533 -0.700402887675886
"8659" "ENSG00000053501" "USE1" 0.0572905835890537 4.1453803558232 0.715803874491809 0.483829432705153 0.839450885687986 0.700156726785039
"8660" "ENSG00000263729" "" 0.734420813975054 -2.59675185376501 0.745828795424587 0.483844766828319 0.839450885687986 0.700132170370756
"8661" "ENSG00000112312" "GMNN" 0.0711539483842587 3.65925172241123 0.741851352862603 0.483861226737403 0.839450885687986 0.700105811567062
"8662" "ENSG00000137200" "CMTR1" -0.0384750789632794 6.81224828324209 -0.761385871283798 0.484015306010448 0.839450885687986 -0.699859093488883
"8663" "ENSG00000229728" "" -0.156580123265714 -0.657539339970914 -0.715443385922306 0.484046423317227 0.839450885687986 -0.699809272346142
"8664" "ENSG00000132130" NA 0.13737070223137 6.32175225959872 0.71542829412501 0.484055508849571 0.839450885687986 0.69979472605484
"8665" "ENSG00000205213" "LGR4" 0.158363937196491 6.45878266905362 0.749252157804038 0.484113884042171 0.839450885687986 0.69970126862862
"8666" "ENSG00000137312" "FLOT1" -0.0670969460665154 7.33350601807098 -0.748631342603814 0.484139583080799 0.839450885687986 -0.699660126958646
"8667" "ENSG00000089639" "GMIP" -0.0638051671793661 6.10610331883416 -0.74490282584257 0.484338941087351 0.83969965717994 -0.699341014327779
"8668" "ENSG00000074695" "LMAN1" -0.0870039702096457 6.81329373093343 -0.745407520511369 0.484493318387731 0.839785974195422 -0.699093951292754
"8669" "ENSG00000175213" "ZNF408" -0.0418098583778766 4.1199739855541 -0.714689322291048 0.48450050647545 0.839785974195422 -0.699082448628525
"8670" "ENSG00000162076" "FLYWCH2" -0.052017139904246 4.60638920518174 -0.743973342546236 0.484628630831187 0.839911165728883 -0.698877434447113
"8671" "ENSG00000143815" "LBR" -0.06150868599493 6.40101579077237 -0.770938891126652 0.484771893722511 0.840062561996824 -0.698648231591111
"8672" "ENSG00000091640" "SPAG7" -0.0540941661995871 5.18431069824313 -0.778554003161864 0.484947986744147 0.840270808212355 -0.698366554870939
"8673" "ENSG00000137441" "FGFBP2" -0.617497934938351 0.0841593348483454 -0.757659495262408 0.48515215632503 0.840511992065014 -0.698040036503289
"8674" "ENSG00000272812" "" 0.127697255223128 0.597920273349555 0.713530105188955 0.4851990562473 0.840511992065014 0.697965042275829
"8675" "ENSG00000198722" "UNC13B" 0.0783576231817373 6.27332952532496 0.807230160667307 0.485256914535316 0.840515319632007 0.697872530737093
"8676" "ENSG00000091490" "SEL1L3" -0.35692815351842 5.3679753710034 -0.741591308018235 0.485381355692454 0.840527985561411 -0.697673577871193
"8677" "ENSG00000242553" "" 0.25158350986065 -1.11604568490115 0.713195862791969 0.485400582705555 0.840527985561411 0.697642840750608
"8678" "ENSG00000177600" "RPLP2" -0.0746620490237206 7.7885692661112 -0.749514333592503 0.485479331310931 0.840527985561411 -0.697516956759343
"8679" "ENSG00000160993" "ALKBH4" -0.0514879684672867 4.05968325499443 -0.753093779872249 0.485487979947257 0.840527985561411 -0.697503132110568
"8680" "ENSG00000104756" "KCTD9" -0.0686284025953449 3.96648901047343 -0.763069067841181 0.485698414745309 0.840738268042491 -0.697166797933955
"8681" "ENSG00000198952" "SMG5" -0.0537349165389331 7.42147824595702 -0.749561775651441 0.485749924586038 0.840738268042491 -0.697084482690926
"8682" "ENSG00000183648" "NDUFB1" -0.0497222072519798 4.90818113193009 -0.712571283950883 0.485777295564016 0.840738268042491 -0.697040744452073
"8683" "ENSG00000256185" "" 0.243888631873229 0.232656881926532 0.74595397878549 0.485911214964378 0.840873190838966 0.696826763326809
"8684" "ENSG00000151665" "PIGF" 0.0798518497596193 3.47433492350335 0.75021223444707 0.486097695381067 0.840909572221907 0.696528851497645
"8685" "ENSG00000229178" "" -0.224684834173845 1.69121056624777 -0.74200181629342 0.486137909059488 0.840909572221907 -0.696464616230017
"8686" "ENSG00000117500" "TMED5" -0.0742122473915061 6.22114663710173 -0.742146212345614 0.486220114349532 0.840909572221907 -0.696333314656114
"8687" "ENSG00000196187" "TMEM63A" 0.136476535594156 4.72738959892008 0.742062272865067 0.486284562289722 0.840909572221907 0.696230384225524
"8688" "ENSG00000114353" "GNAI2" -0.0602237031492368 7.91569302902551 -0.739993590697581 0.48630249434996 0.840909572221907 -0.696201746069859
"8689" "ENSG00000007392" "LUC7L" -0.0472740921871503 7.21461451481431 -0.711685749608007 0.486311698451155 0.840909572221907 -0.696187047005564
"8690" "ENSG00000184381" "PLA2G6" -0.143429162039567 4.75039469229742 -0.746093014285743 0.486449986847575 0.840909572221907 -0.695966216817564
"8691" "ENSG00000060709" "RIMBP2" 0.186051696309948 6.46558978622144 0.747376433572979 0.486494412060067 0.840909572221907 0.695895282218398
"8692" "ENSG00000081870" "HSPB11" 0.0704705954244185 3.94144078849626 0.749113147867269 0.486505983327109 0.840909572221907 0.695876806726487
"8693" "ENSG00000144554" "FANCD2" 0.136018568194888 3.45805516915234 0.711354528146693 0.48651167323442 0.840909572221907 0.695867721910792
"8694" "ENSG00000130881" "LRP3" 0.0504194668671705 6.5482844070754 0.740450106985172 0.486569894772632 0.840909572221907 0.695774765534304
"8695" "ENSG00000166266" "CUL5" -0.0501323135274814 5.96926143064279 -0.737476309718461 0.486663999999846 0.840909572221907 -0.695624530051614
"8696" "ENSG00000159110" "IFNAR2" -0.0657137255532084 3.18401076325354 -0.710995180531838 0.486728683967319 0.840909572221907 -0.695521273616381
"8697" "ENSG00000116032" "GRIN3B" 0.252035934777646 2.10698202514605 0.739944448583265 0.486770958271023 0.840909572221907 0.695453794225453
"8698" "ENSG00000085491" "SLC25A24" 0.0399327153990477 4.64700679285651 0.710479613514116 0.487040135490552 0.840909572221907 0.695024200490485
"8699" "ENSG00000203993" "ARRDC1-AS1" -0.0854158200339171 4.336376711126 -0.744247824240921 0.487120052321849 0.840909572221907 -0.694896681812801
"8700" "ENSG00000092010" "PSME1" 0.0666078072322382 5.32931086456935 0.740467029943949 0.487146005810767 0.840909572221907 0.694855271758348
"8701" "ENSG00000137103" "TMEM8B" 0.0589301250302619 6.5888310490478 0.782914662757903 0.487154017403133 0.840909572221907 0.694842489113566
"8702" "ENSG00000125875" "TBC1D20" 0.0476994672846502 6.39418533257001 0.710092692852009 0.487273949449558 0.840909572221907 0.69465114886922
"8703" "ENSG00000121417" "ZNF211" 0.0292314560290968 5.10654338272797 0.710073132596931 0.487285771355001 0.840909572221907 0.694632289513495
"8704" "ENSG00000127084" "FGD3" 0.108699357280971 3.99624129444033 0.709979912801563 0.487342114229978 0.840909572221907 0.6945424097392
"8705" "ENSG00000223356" "" 0.244766542498842 0.0814611317065724 0.776264574912312 0.487512297854653 0.840909572221907 0.694270961987928
"8706" "ENSG00000164111" "ANXA5" -0.0637728500410637 7.1468883913028 -0.737342225035898 0.487523735225253 0.840909572221907 -0.69425272088917
"8707" "ENSG00000140564" "FURIN" -0.0713963791867612 5.89935058245443 -0.736933986341527 0.487618931754011 0.840909572221907 -0.69410090393366
"8708" "ENSG00000272849" "" 0.110580266612471 3.42312665233241 0.759195586745328 0.487664152973832 0.840909572221907 0.694028791909495
"8709" "ENSG00000142208" "AKT1" -0.0527930563790642 7.46808449050026 -0.736892342018593 0.487713320970455 0.840909572221907 -0.693950390252227
"8710" "ENSG00000218416" "" 0.0829915986373636 2.99774634761666 0.7092788386573 0.487765972541287 0.840909572221907 0.693866438532364
"8711" "ENSG00000271788" "" 0.308788465120621 -0.0430656569345175 0.746690413730042 0.487812792437782 0.840909572221907 0.693791789390847
"8712" "ENSG00000164134" "NAA15" -0.0627976497631105 5.9484662212838 -0.751769512227858 0.487815243189001 0.840909572221907 -0.693787882045835
"8713" "ENSG00000151726" "ACSL1" 0.0899267570096112 5.23825088049991 0.742906226333105 0.48784334920199 0.840909572221907 0.693743072098203
"8714" "ENSG00000273015" "" 0.0734746006053188 5.02025945323229 0.740340304302651 0.487905910249327 0.840909572221907 0.693643334838979
"8715" "ENSG00000101349" "PAK5" 0.077302442682975 5.69218576945838 0.736620081738895 0.487935495052147 0.840909572221907 0.693596171996586
"8716" "ENSG00000153774" "CFDP1" -0.0341566618465011 5.66223937681223 -0.708944924517392 0.487967927963975 0.840909572221907 -0.693544470591835
"8717" "ENSG00000134744" "TUT4" 0.0370705837372948 6.9646351549817 0.780653607352279 0.488008697779359 0.840909572221907 0.693479481933213
"8718" "ENSG00000251414" "" 0.194800834653059 0.452238698286842 0.749624670401729 0.488084677069553 0.840909572221907 0.693358375827974
"8719" "ENSG00000171497" "PPID" -0.0467853117856904 4.8163035448812 -0.738936032825505 0.488106934523775 0.840909572221907 -0.693322900802301
"8720" "ENSG00000104129" "DNAJC17" -0.0771889555897551 3.22383667294921 -0.736375072104511 0.488147332270835 0.840909572221907 -0.693258515114251
"8721" "ENSG00000163877" "SNIP1" 0.0712009310182884 4.39555733917897 0.748722802371259 0.488177406954629 0.840909572221907 0.693210584128903
"8722" "ENSG00000241975" "ELOCP19" 0.178678777131611 -0.488881633499677 0.739575141680809 0.488195831841857 0.840909572221907 0.69318122058359
"8723" "ENSG00000127311" "HELB" -0.149458685682494 2.12549363029155 -0.738058041762396 0.488239934843878 0.840909572221907 -0.693110936529321
"8724" "ENSG00000240356" "RPL23AP7" 0.137697764860619 3.38218129092812 0.741892212124083 0.488474618875839 0.840909572221907 0.692736993584833
"8725" "ENSG00000234456" "MAGI2-AS3" 0.0760281370689324 5.84750226768109 0.738883485087199 0.48848442938535 0.840909572221907 0.69272136373682
"8726" "ENSG00000230535" "BASP1P1" -0.630620704410023 -0.812848070763973 -0.76023785334653 0.488505630188114 0.840909572221907 -0.692687587748502
"8727" "ENSG00000235999" NA -0.113264139891622 2.00589736056601 -0.731739952186561 0.488570603337345 0.840909572221907 -0.692584080913606
"8728" "ENSG00000163938" "GNL3" -0.0695385734296876 5.67042991986245 -0.733814249033846 0.488605592387612 0.840909572221907 -0.692528343948712
"8729" "ENSG00000145604" "SKP2" -0.0885465780400403 4.96097105185437 -0.738545400314871 0.488650648451337 0.840909572221907 -0.692456573570562
"8730" "ENSG00000166289" "PLEKHF1" -0.124974096816906 1.56946403590346 -0.707774330397764 0.488676306126292 0.840909572221907 -0.692415704727007
"8731" "ENSG00000184344" "GDF3" 0.629977828213893 0.132917520911466 0.734877686221162 0.488700599084532 0.840909572221907 0.692377010739176
"8732" "ENSG00000122877" "EGR2" 0.475079986545237 4.25624126705702 0.736176188097332 0.488723258852577 0.840909572221907 0.692340919042136
"8733" "ENSG00000151849" "CENPJ" 0.0916149469721423 5.16093226741688 0.740101104194343 0.488761401067016 0.840909572221907 0.692280169474999
"8734" "ENSG00000168701" "TMEM208" 0.0510701117801022 4.04832988354658 0.762371237234226 0.488813576380712 0.840909572221907 0.69219707335811
"8735" "ENSG00000150967" "ABCB9" 0.0558159368512382 4.36709035415151 0.744133376178502 0.488846677178502 0.840909572221907 0.692144358419146
"8736" "ENSG00000252835" "SCARNA21" 0.298985089692306 -2.18187764296918 0.707407672665754 0.488898311122759 0.840909572221907 0.692062132210227
"8737" "ENSG00000131381" "RBSN" -0.0367835272383568 6.79293810859855 -0.781082889523515 0.488971907707057 0.840939897585697 -0.69194493894457
"8738" "ENSG00000124214" "STAU1" 0.0258050143736456 7.42796816538803 0.706512784786219 0.489440399138709 0.841445076521655 0.691199148151179
"8739" "ENSG00000108352" "RAPGEFL1" 0.0634728768885666 5.46458702742337 0.75411669299103 0.489745027505007 0.841445076521655 0.690714416928179
"8740" "ENSG00000118785" "SPP1" -0.223237307387923 4.64076650227639 -0.705949627635899 0.489781718483856 0.841445076521655 -0.690656044403367
"8741" "ENSG00000210196" "MT-TP" 0.192835453869529 4.26311345741906 0.759779565940167 0.489892785163403 0.841445076521655 0.690479360201881
"8742" "ENSG00000265806" "MIR4292" -0.114382492506885 0.759036396507397 -0.737469537557772 0.489910633289712 0.841445076521655 -0.690450969520849
"8743" "ENSG00000171824" "EXOSC10" 0.0417529437035111 5.94954287681152 0.732952278632906 0.489929600850681 0.841445076521655 0.690420798785984
"8744" "ENSG00000161904" "LEMD2" -0.0670779867246936 6.49977343955659 -0.73625968535818 0.489938253133413 0.841445076521655 -0.69040703624848
"8745" "ENSG00000138617" "PARP16" 0.0758854202753421 4.15766603257884 0.771913938296814 0.489940919308511 0.841445076521655 0.690402795389984
"8746" "ENSG00000121068" "TBX2" 0.205912716374413 4.44388943890356 0.705598980729902 0.489994309751582 0.841445076521655 0.690317874356229
"8747" "ENSG00000170266" "GLB1" -0.028678416496335 5.90493291065952 -0.705564344267278 0.490015312187987 0.841445076521655 -0.690284469955252
"8748" "ENSG00000124126" "PREX1" 0.133739581779834 7.14746007596658 0.736642280449187 0.490015541295512 0.841445076521655 0.690284105563699
"8749" "ENSG00000068697" "LAPTM4A" -0.0881893801417328 7.1559127078247 -0.781787372878901 0.490107207092306 0.841445076521655 -0.690138320053732
"8750" "ENSG00000167770" "OTUB1" -0.0297893817255507 6.44178880156236 -0.70526728902411 0.490195458609055 0.841445076521655 -0.689997978480345
"8751" "ENSG00000252081" "RNU6-277P" 0.179119418717696 -1.24031370304312 0.705229560466637 0.490218341524839 0.841445076521655 0.689961591246269
"8752" "ENSG00000113140" "SPARC" -0.181208670791624 9.83703636058722 -0.737605617431921 0.49022999061868 0.841445076521655 -0.689943067808138
"8753" "ENSG00000157916" "RER1" -0.0297959911183005 6.51068826512504 -0.705160435584076 0.490260268391592 0.841445076521655 -0.689894923672409
"8754" "ENSG00000118162" "KPTN" -0.0550691110323549 4.38618379113246 -0.746957924725741 0.490261340037081 0.841445076521655 -0.689893219697719
"8755" "ENSG00000263675" "MIR5581" -0.149569115504247 -0.789876307501153 -0.705087057659471 0.490304777189942 0.841445076521655 -0.689824153945037
"8756" "ENSG00000184007" "PTP4A2" -0.0270792385104707 7.57275831029667 -0.705006357343427 0.490353730262003 0.841445076521655 -0.689746321738125
"8757" "ENSG00000148950" "IMMP1L" -0.0638595330684954 3.64249784758945 -0.744711827702358 0.490420865771499 0.841445076521655 -0.689639587429947
"8758" "ENSG00000154144" "TBRG1" 0.0607705135620367 5.53178743595967 0.738077968690104 0.49044163318093 0.841445076521655 0.689606572289673
"8759" "ENSG00000144791" "LIMD1" -0.0838713639077843 4.69873573037806 -0.740649176862637 0.490544263076141 0.841494856463062 -0.689443426701308
"8760" "ENSG00000160075" "SSU72" -0.0269121582955268 6.10635556922348 -0.704614337884501 0.490591571293737 0.841494856463062 -0.689368229383372
"8761" "ENSG00000175575" "PAAF1" 0.0899639869995268 5.11278501023182 0.736232106301826 0.490700955795477 0.841494856463062 0.689194375547195
"8762" "ENSG00000139890" "REM2" -0.0831458163313728 3.81130799016774 -0.742372012532605 0.490764535066493 0.841494856463062 -0.689093333325232
"8763" "ENSG00000115946" "PNO1" -0.0715595916877596 3.30986786989558 -0.74110488285348 0.49084062352437 0.841494856463062 -0.688972420348228
"8764" "ENSG00000237950" "" -0.181522986555485 -0.0123404879298228 -0.74367720152513 0.490850144249151 0.841494856463062 -0.688957291572353
"8765" "ENSG00000221716" "SNORA11" 0.216413075292315 -1.29925332498671 0.704167644411206 0.490862665839128 0.841494856463062 0.688937394553264
"8766" "ENSG00000168159" "RNF187" 0.0298073525882445 7.79123473369758 0.704039809121347 0.490940264160302 0.841522509153083 0.688814095585098
"8767" "ENSG00000184162" "NR2C2AP" -0.0757405992389335 2.32942351832053 -0.703956554428315 0.490990805120796 0.841522509153083 -0.68873379473295
"8768" "ENSG00000144810" "COL8A1" -0.289672746158833 4.60683965358177 -0.703854520691852 0.491052750326277 0.841532690055045 -0.688635380563202
"8769" "ENSG00000007402" "CACNA2D2" 0.114835980317842 6.70371219415359 0.733294413596876 0.491175157198529 0.841537652669857 0.688440928773778
"8770" "ENSG00000272655" "POLR2J4" -0.128757401867747 0.936057375067575 -0.733037996055109 0.491201656611919 0.841537652669857 -0.68839883604905
"8771" "ENSG00000272744" "" 0.160839480408735 -0.0501717636382389 0.750270350589106 0.491223662422955 0.841537652669857 0.688363882068431
"8772" "ENSG00000235034" "C19orf81" 0.176967791553658 1.58736615243271 0.729955432026539 0.491282046184577 0.841541726626705 0.688271149508485
"8773" "ENSG00000159873" "CCDC117" -0.0541108811158517 5.23511966393303 -0.703297664426592 0.49139090127398 0.841632244676031 -0.688098267731203
"8774" "ENSG00000244005" "NFS1" 0.0769267185100089 3.68625156894857 0.728296625117604 0.491500109768117 0.841699811673719 0.687924845346359
"8775" "ENSG00000121152" "NCAPH" 0.14547498402962 3.00471465429697 0.70289539379346 0.491635264891227 0.841699811673719 0.687710248524294
"8776" "ENSG00000180776" "ZDHHC20" -0.0866643570637649 4.39975451064975 -0.737180654454307 0.491643029924915 0.841699811673719 -0.687697920308509
"8777" "ENSG00000240682" "ISY1" -0.0709762795264752 3.55295291785528 -0.735967679057883 0.491654415483843 0.841699811673719 -0.687679844126805
"8778" "ENSG00000198087" "CD2AP" -0.0730995224938909 4.37794698997798 -0.732167066841535 0.491725822187551 0.841726156777186 -0.687566481029903
"8779" "ENSG00000237846" "" -0.109507042545994 1.96902973556853 -0.702393171766192 0.491940444852868 0.841902255192642 -0.687225805831713
"8780" "ENSG00000145907" "G3BP1" -0.0402093273001542 7.57232705960738 -0.730330576001583 0.492004754632464 0.841902255192642 -0.687123741057767
"8781" "ENSG00000114698" "PLSCR4" 0.168055074912894 3.11701849064675 0.738588217256136 0.492086980141876 0.841902255192642 0.68699325301065
"8782" "ENSG00000185633" "NDUFA4L2" -0.150167895747079 3.49324014226403 -0.732724593429266 0.492107634187991 0.841902255192642 -0.686960477841274
"8783" "ENSG00000205138" "SDHAF1" -0.0357927033761763 3.4606490511865 -0.702116120391694 0.492108845158856 0.841902255192642 -0.686958556217686
"8784" "ENSG00000272953" "" 0.162081169356828 0.240113020217499 0.701914057100394 0.49223168667196 0.841953531991569 0.686763638901257
"8785" "ENSG00000261005" NA 0.0956162334499591 1.25705328412959 0.701878369370943 0.492253384384164 0.841953531991569 0.686729213024736
"8786" "ENSG00000146670" "CDCA5" 0.125486213875117 3.34076229842982 0.701790324807252 0.492306916816047 0.841953531991569 0.68664428124263
"8787" "ENSG00000164603" "BMT2" -0.0987195991269515 5.35488994060323 -0.73106255604875 0.492465811182163 0.842123905031402 -0.686392216839065
"8788" "ENSG00000034053" "APBA2" 0.0475711913683519 7.60997153050359 0.747731333548173 0.492617632563909 0.842123905031402 0.686151413503385
"8789" "ENSG00000112238" "PRDM13" -0.395818790761771 1.11601471508293 -0.731017815314491 0.492674338710156 0.842123905031402 -0.686061482298667
"8790" "ENSG00000213281" "NRAS" -0.0515608707583916 6.52467430989707 -0.735257857979332 0.492752893858059 0.842123905031402 -0.685936909571339
"8791" "ENSG00000227232" "WASH7P" -0.150797424689063 3.92698834808432 -0.72855284043488 0.492795827966081 0.842123905031402 -0.685868829175764
"8792" "ENSG00000168385" "SEPTIN2" -0.0540154576562889 8.96350310217784 -0.730658691271181 0.492830197369259 0.842123905031402 -0.685814332079774
"8793" "ENSG00000186364" "NUDT17" -0.0960324597090274 2.29225952081742 -0.736771545607195 0.49298238104731 0.842123905031402 -0.685573049814735
"8794" "ENSG00000162728" "KCNJ9" 0.139027142277537 3.84553002026448 0.845623021960633 0.492998090901037 0.842123905031402 0.685548144626111
"8795" "ENSG00000137824" "RMDN3" -0.0674714148256271 5.52681292845114 -0.732248140756722 0.49303186134054 0.842123905031402 -0.685494609019284
"8796" "ENSG00000154639" "CXADR" 0.083128659073257 8.07203997498174 0.727849075537134 0.493067906534435 0.842123905031402 0.685437469457062
"8797" "ENSG00000122971" "ACADS" 0.14560816031455 2.51655776980199 0.731138998144036 0.49307368700649 0.842123905031402 0.68542830634538
"8798" "ENSG00000166228" "PCBD1" 0.0680897199564268 4.20496134954522 0.728432221841316 0.493082235259419 0.842123905031402 0.685414755897285
"8799" "ENSG00000153044" "CENPH" 0.0926577905977732 3.27292593825364 0.700428902869987 0.493135115158479 0.842123905031402 0.68533093497814
"8800" "ENSG00000112146" "FBXO9" 0.0375580340408882 5.91440554361981 0.745373562211554 0.493206264696619 0.842149696969478 0.685218162108864
"8801" "ENSG00000146094" "DOK3" 0.0719235434287117 4.26739495385977 0.699746877609232 0.493550319618042 0.842641416041438 0.684672953839197
"8802" "ENSG00000197892" "KIF13B" 0.116507880226472 4.29302857469233 0.730437282551284 0.493610290934881 0.842648060848389 0.684577940836793
"8803" "ENSG00000119242" "CCDC92" 0.0376963906933846 6.20097458283859 0.699404953549943 0.493758553482136 0.842731063538092 0.684343073902429
"8804" "ENSG00000109332" "UBE2D3" -0.0281594457491034 7.93828544359109 -0.728497322882088 0.493771082349884 0.842731063538092 -0.684323228295186
"8805" "ENSG00000165966" "PDZRN4" 0.187595370467161 4.55238197441468 0.727578856924822 0.493851645754128 0.842772836922376 0.684195623067604
"8806" "ENSG00000119285" "HEATR1" -0.0521854414140684 5.43408167256939 -0.729152691096611 0.493920256501954 0.842794205564202 -0.684086958562358
"8807" "ENSG00000269903" "" 0.256196299304309 -1.51672884898123 0.698736503572279 0.494165791694414 0.843017571314647 0.683698150364991
"8808" "ENSG00000146648" "EGFR" 0.267075788637122 5.88534776520897 0.728055717848351 0.49416773096768 0.843017571314647 0.683695079911766
"8809" "ENSG00000171044" "XKR6" 0.0673063954048587 2.91743040287207 0.740137444063259 0.494219471962646 0.843017571314647 0.683613160724711
"8810" "ENSG00000185008" "ROBO2" 0.157135472913249 7.99068184519285 0.729188054327317 0.494297691529862 0.843055290911204 0.683489327915724
"8811" "ENSG00000166889" "PATL1" 0.034399510675931 5.6778886847767 0.698381395110077 0.494382213242192 0.843103749424263 0.683355529686495
"8812" "ENSG00000260095" "" 0.112568396868939 -0.585826775896698 0.698195406562617 0.49449558637487 0.843201393652836 0.683176078743779
"8813" "ENSG00000201785" "SNORD117" -0.433087571087449 -2.7369850990827 -0.69787549111157 0.494690632849302 0.843377725831462 -0.68286740386063
"8814" "ENSG00000241468" "ATP5MF" -0.114948726474732 4.03931569610172 -0.734034469475507 0.494768613308183 0.843377725831462 -0.682744012457955
"8815" "ENSG00000132305" "IMMT" -0.0207673454800497 6.44440196128588 -0.697643378250336 0.494832175787271 0.843377725831462 -0.682643442854388
"8816" "ENSG00000183186" "C2CD4C" 0.150576650119888 5.010698295066 0.725505607651311 0.494976330979356 0.843377725831462 0.682415383711064
"8817" "ENSG00000267595" "" 0.129223564358436 0.0334149852722793 0.726628770733743 0.495007991739705 0.843377725831462 0.682365299905569
"8818" "ENSG00000166135" "HIF1AN" -0.0313348852528699 6.46427042501186 -0.744839006430234 0.495013262360714 0.843377725831462 -0.682356962534864
"8819" "ENSG00000197183" "NOL4L" -0.0359177429814776 7.2130907023627 -0.697337182230162 0.495018930892532 0.843377725831462 -0.682347995778949
"8820" "ENSG00000204922" "UQCC3" -0.130657515098189 2.17128379608607 -0.724659810767297 0.495147701699615 0.843377725831462 -0.682144314707217
"8821" "ENSG00000154240" "CEP112" 0.0585021903732692 2.93483291151527 0.697082208664146 0.495174475719534 0.843377725831462 0.682101968902488
"8822" "ENSG00000270301" "" -0.212697800364952 -0.489541774079061 -0.722389598949804 0.49518738077266 0.843377725831462 -0.682081558700166
"8823" "ENSG00000198826" "ARHGAP11A" 0.121737078393385 3.6186420705802 0.697013487853557 0.495216403235125 0.843377725831462 0.682035658777901
"8824" "ENSG00000135932" "CAB39" 0.0420938061742451 6.89528541440434 0.728431239887221 0.495302018939388 0.843387716708792 0.681900263263651
"8825" "ENSG00000257103" "LSM14A" -0.0498167780696509 6.9521202536063 -0.723802152330083 0.495357677591766 0.843387716708792 -0.681812249529329
"8826" "ENSG00000153561" "RMND5A" -0.078466899286183 6.2491415286665 -0.725328452884927 0.495421961643136 0.843387716708792 -0.681710602914243
"8827" "ENSG00000179304" "FAM156B" 0.150475923632989 1.94247749445929 0.748181471612139 0.495446813278866 0.843387716708792 0.68167130913541
"8828" "ENSG00000198797" "BRINP2" 0.303465200097181 4.04660671612473 0.725901238197009 0.495502912492028 0.843387716708792 0.681582612602873
"8829" "ENSG00000187735" "TCEA1" -0.0662491480532584 6.88216965133336 -0.726257698576516 0.495560806900806 0.843390721994735 -0.681491083370252
"8830" "ENSG00000140740" "UQCRC2" -0.0309281749035634 7.18720527647235 -0.725398299631287 0.495706064133378 0.843490461953873 -0.681261461398752
"8831" "ENSG00000253978" "" -0.358971888539096 -1.21418028363951 -0.724161428791726 0.495731683050356 0.843490461953873 -0.681220966857883
"8832" "ENSG00000164896" "FASTK" -0.0421657384071556 6.23528085297174 -0.695960755639282 0.495858948059399 0.843519397485511 -0.681019821977342
"8833" "ENSG00000222383" "RNA5SP203" -0.328639715044246 -2.47795681636833 -0.725912376969656 0.49591285898978 0.843519397485511 -0.680934622986522
"8834" "ENSG00000139292" "LGR5" 0.519954966070379 3.25024976056907 0.738341537663844 0.49601924571719 0.843519397485511 0.680766507539824
"8835" "ENSG00000213918" "DNASE1" -0.0579192678847118 5.74548118699199 -0.722828628431406 0.496028212295115 0.843519397485511 -0.680752339167916
"8836" "ENSG00000264919" NA -0.172541176904012 2.69130580488583 -0.725291414916077 0.496103990255226 0.843519397485511 -0.680632605485823
"8837" "ENSG00000132463" "GRSF1" -0.0630178266784143 6.98373465561086 -0.727638965899607 0.496116694136816 0.843519397485511 -0.680612533552694
"8838" "ENSG00000177732" "SOX12" 0.039018649637685 7.53452377413648 0.719334113790285 0.496158849327825 0.843519397485511 0.68054593097833
"8839" "ENSG00000185658" "BRWD1" 0.0395894114096755 7.58950097746326 0.724533880391005 0.496197787460031 0.843519397485511 0.680484413838308
"8840" "ENSG00000142065" "ZFP14" -0.0402373818705651 5.4191518374404 -0.7246650368992 0.496297722497847 0.843593843693738 -0.680326541374935
"8841" "ENSG00000260686" "" 0.116343380507346 2.17824749391569 0.721472178449747 0.496422121661522 0.843668784354199 0.680130045374619
"8842" "ENSG00000229874" NA 0.126264916541966 0.469698447839972 0.694813621081572 0.496559664212648 0.843668784354199 0.679912819163126
"8843" "ENSG00000220563" "PKMP3" 0.143949462555878 2.16234299144821 0.733990071817368 0.496611066496322 0.843668784354199 0.67983164580593
"8844" "ENSG00000166987" "MBD6" -0.0823696651159373 6.14101436125191 -0.730942738091823 0.496622088151373 0.843668784354199 -0.679814241233614
"8845" "ENSG00000271533" "" 0.0957888165585438 4.00035218510211 0.735485990310423 0.496622547425322 0.843668784354199 0.679813515987055
"8846" "ENSG00000207383" "" -0.179907636502038 -1.18448634992433 -0.694570864968317 0.496708023221865 0.843718602411456 -0.679678546066772
"8847" "ENSG00000270028" NA 0.08132635964264 2.64840878867275 0.729764078984537 0.496781107375074 0.843747362882091 0.679563152897179
"8848" "ENSG00000198276" "UCKL1" -0.0758704914489986 5.84028125822304 -0.720101796540238 0.496893362570054 0.843783106754352 -0.679385929869008
"8849" "ENSG00000269996" NA 0.123786022472531 4.62416762486278 0.722637450015406 0.496976668484649 0.843783106754352 0.679254424345482
"8850" "ENSG00000175216" "CKAP5" 0.0344076749742138 8.38136693710283 0.694054022498519 0.497023974332844 0.843783106754352 0.679179753240139
"8851" "ENSG00000129680" "MAP7D3" -0.119000602931877 3.31421539766955 -0.725573185697228 0.497026772120509 0.843783106754352 -0.679175337120474
