"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000169155" "turquoise" "M1"
"ENSG00000169169" "grey" "M0"
"ENSG00000169174" "midnightblue" "M4"
"ENSG00000169180" "grey" "M0"
"ENSG00000169181" "grey" "M0"
"ENSG00000169184" "cyan" "M3"
"ENSG00000169188" "pink" "M16"
"ENSG00000169189" "green" "M13"
"ENSG00000169193" "yellow" "M12"
"ENSG00000169213" "turquoise" "M1"
"ENSG00000169217" "grey" "M0"
"ENSG00000169220" "grey" "M0"
"ENSG00000169221" "grey" "M0"
"ENSG00000169223" "grey" "M0"
"ENSG00000169228" "grey" "M0"
"ENSG00000169230" "purple" "M18"
"ENSG00000169231" "lightcyan" "M5"
"ENSG00000169239" "grey" "M0"
"ENSG00000169241" "grey" "M0"
"ENSG00000169242" "grey60" "M6"
"ENSG00000169246" "grey" "M0"
"ENSG00000169249" "grey" "M0"
"ENSG00000169251" "royalblue" "M9"
"ENSG00000169255" "blue" "M10"
"ENSG00000169258" "turquoise" "M1"
"ENSG00000169282" "tan" "M2"
"ENSG00000169288" "royalblue" "M9"
"ENSG00000169299" "grey" "M0"
"ENSG00000169302" "grey" "M0"
"ENSG00000169306" "red" "M14"
"ENSG00000169330" "turquoise" "M1"
"ENSG00000169359" "grey" "M0"
"ENSG00000169371" "grey" "M0"
"ENSG00000169372" "grey" "M0"
"ENSG00000169375" "grey" "M0"
"ENSG00000169379" "grey" "M0"
"ENSG00000169398" "grey" "M0"
"ENSG00000169410" "grey60" "M6"
"ENSG00000169427" "grey" "M0"
"ENSG00000169432" "turquoise" "M1"
"ENSG00000169436" "grey" "M0"
"ENSG00000169439" "midnightblue" "M4"
"ENSG00000169446" "grey" "M0"
"ENSG00000169490" "grey" "M0"
"ENSG00000169499" "grey" "M0"
"ENSG00000169504" "pink" "M16"
"ENSG00000169515" "grey" "M0"
"ENSG00000169519" "grey" "M0"
"ENSG00000169554" "grey" "M0"
"ENSG00000169564" "grey" "M0"
"ENSG00000169567" "grey" "M0"
"ENSG00000169570" "grey" "M0"
"ENSG00000169592" "lightcyan" "M5"
"ENSG00000169598" "grey" "M0"
"ENSG00000169599" "grey" "M0"
"ENSG00000169604" "grey" "M0"
"ENSG00000169607" "brown" "M11"
"ENSG00000169609" "grey" "M0"
"ENSG00000169612" "grey" "M0"
"ENSG00000169618" "red" "M14"
"ENSG00000169635" "grey" "M0"
"ENSG00000169641" "grey" "M0"
"ENSG00000169660" "lightcyan" "M5"
"ENSG00000169679" "brown" "M11"
"ENSG00000169683" "grey" "M0"
"ENSG00000169684" "green" "M13"
"ENSG00000169689" "grey" "M0"
"ENSG00000169692" "magenta" "M17"
"ENSG00000169696" "lightcyan" "M5"
"ENSG00000169710" "tan" "M2"
"ENSG00000169714" "grey" "M0"
"ENSG00000169718" "black" "M15"
"ENSG00000169727" "grey" "M0"
"ENSG00000169733" "lightyellow" "M8"
"ENSG00000169738" "grey60" "M6"
"ENSG00000169740" "grey" "M0"
"ENSG00000169744" "turquoise" "M1"
"ENSG00000169750" "green" "M13"
"ENSG00000169752" "tan" "M2"
"ENSG00000169756" "pink" "M16"
"ENSG00000169760" "tan" "M2"
"ENSG00000169762" "grey" "M0"
"ENSG00000169764" "grey" "M0"
"ENSG00000169783" "turquoise" "M1"
"ENSG00000169813" "salmon" "M20"
"ENSG00000169814" "grey" "M0"
"ENSG00000169826" "grey" "M0"
"ENSG00000169836" "turquoise" "M1"
"ENSG00000169851" "tan" "M2"
"ENSG00000169855" "midnightblue" "M4"
"ENSG00000169857" "salmon" "M20"
"ENSG00000169860" "grey" "M0"
"ENSG00000169862" "grey" "M0"
"ENSG00000169871" "grey" "M0"
"ENSG00000169884" "grey" "M0"
"ENSG00000169891" "grey" "M0"
"ENSG00000169895" "grey" "M0"
"ENSG00000169902" "grey60" "M6"
"ENSG00000169905" "grey" "M0"
"ENSG00000169908" "green" "M13"
"ENSG00000169914" "grey" "M0"
"ENSG00000169919" "grey" "M0"
"ENSG00000169925" "grey" "M0"
"ENSG00000169926" "lightyellow" "M8"
"ENSG00000169933" "red" "M14"
"ENSG00000169946" "midnightblue" "M4"
"ENSG00000169951" "grey" "M0"
"ENSG00000169955" "grey" "M0"
"ENSG00000169957" "grey" "M0"
"ENSG00000169962" "grey" "M0"
"ENSG00000169964" "lightgreen" "M7"
"ENSG00000169967" "grey" "M0"
"ENSG00000169972" "grey" "M0"
"ENSG00000169976" "grey" "M0"
"ENSG00000169981" "grey" "M0"
"ENSG00000169989" "grey" "M0"
"ENSG00000169991" "grey60" "M6"
"ENSG00000169992" "grey" "M0"
"ENSG00000170004" "grey" "M0"
"ENSG00000170017" "red" "M14"
"ENSG00000170027" "grey" "M0"
"ENSG00000170035" "grey" "M0"
"ENSG00000170037" "grey" "M0"
"ENSG00000170043" "grey" "M0"
"ENSG00000170049" "grey" "M0"
"ENSG00000170085" "grey" "M0"
"ENSG00000170088" "grey" "M0"
"ENSG00000170089" "grey" "M0"
"ENSG00000170091" "tan" "M2"
"ENSG00000170100" "grey" "M0"
"ENSG00000170113" "grey" "M0"
"ENSG00000170122" "grey" "M0"
"ENSG00000170142" "grey" "M0"
"ENSG00000170144" "grey" "M0"
"ENSG00000170145" "grey" "M0"
"ENSG00000170153" "grey" "M0"
"ENSG00000170161" "grey" "M0"
"ENSG00000170166" "grey" "M0"
"ENSG00000170175" "cyan" "M3"
"ENSG00000170185" "grey" "M0"
"ENSG00000170191" "grey" "M0"
"ENSG00000170214" "turquoise" "M1"
"ENSG00000170222" "grey" "M0"
"ENSG00000170234" "grey" "M0"
"ENSG00000170242" "grey" "M0"
"ENSG00000170248" "grey" "M0"
"ENSG00000170260" "grey" "M0"
"ENSG00000170264" "grey" "M0"
"ENSG00000170265" "grey" "M0"
"ENSG00000170266" "grey" "M0"
"ENSG00000170270" "salmon" "M20"
"ENSG00000170271" "turquoise" "M1"
"ENSG00000170275" "grey" "M0"
"ENSG00000170291" "grey" "M0"
"ENSG00000170296" "grey" "M0"
"ENSG00000170310" "grey" "M0"
"ENSG00000170312" "brown" "M11"
"ENSG00000170315" "grey" "M0"
"ENSG00000170322" "grey" "M0"
"ENSG00000170325" "grey" "M0"
"ENSG00000170340" "midnightblue" "M4"
"ENSG00000170345" "magenta" "M17"
"ENSG00000170348" "grey" "M0"
"ENSG00000170364" "grey" "M0"
"ENSG00000170365" "grey" "M0"
"ENSG00000170381" "grey" "M0"
"ENSG00000170382" "lightgreen" "M7"
"ENSG00000170385" "grey" "M0"
"ENSG00000170390" "grey" "M0"
"ENSG00000170396" "tan" "M2"
"ENSG00000170417" "grey" "M0"
"ENSG00000170419" "red" "M14"
"ENSG00000170425" "grey" "M0"
"ENSG00000170445" "grey" "M0"
"ENSG00000170448" "grey" "M0"
"ENSG00000170456" "green" "M13"
"ENSG00000170464" "grey" "M0"
"ENSG00000170469" "lightcyan" "M5"
"ENSG00000170471" "grey" "M0"
"ENSG00000170473" "grey" "M0"
"ENSG00000170500" "grey" "M0"
"ENSG00000170502" "grey" "M0"
"ENSG00000170515" "grey" "M0"
"ENSG00000170522" "tan" "M2"
"ENSG00000170525" "grey" "M0"
"ENSG00000170537" "green" "M13"
"ENSG00000170540" "grey" "M0"
"ENSG00000170549" "grey" "M0"
"ENSG00000170558" "grey60" "M6"
"ENSG00000170561" "grey" "M0"
"ENSG00000170571" "grey" "M0"
"ENSG00000170579" "red" "M14"
"ENSG00000170581" "grey" "M0"
"ENSG00000170584" "grey" "M0"
"ENSG00000170604" "lightyellow" "M8"
"ENSG00000170606" "grey" "M0"
"ENSG00000170616" "grey" "M0"
"ENSG00000170619" "grey" "M0"
"ENSG00000170624" "midnightblue" "M4"
"ENSG00000170629" "tan" "M2"
"ENSG00000170631" "grey" "M0"
"ENSG00000170632" "grey" "M0"
"ENSG00000170633" "grey" "M0"
"ENSG00000170634" "grey" "M0"
"ENSG00000170638" "lightcyan" "M5"
"ENSG00000170647" "grey" "M0"
"ENSG00000170653" "magenta" "M17"
"ENSG00000170677" "grey" "M0"
"ENSG00000170681" "grey" "M0"
"ENSG00000170684" "grey" "M0"
"ENSG00000170689" "yellow" "M12"
"ENSG00000170727" "grey" "M0"
"ENSG00000170734" "grey" "M0"
"ENSG00000170743" "grey" "M0"
"ENSG00000170759" "royalblue" "M9"
"ENSG00000170775" "grey" "M0"
"ENSG00000170776" "grey" "M0"
"ENSG00000170779" "grey" "M0"
"ENSG00000170791" "royalblue" "M9"
"ENSG00000170801" "turquoise" "M1"
"ENSG00000170802" "grey" "M0"
"ENSG00000170832" "grey" "M0"
"ENSG00000170835" "grey" "M0"
"ENSG00000170836" "purple" "M18"
"ENSG00000170837" "blue" "M10"
"ENSG00000170846" "grey" "M0"
"ENSG00000170852" "grey" "M0"
"ENSG00000170854" "grey" "M0"
"ENSG00000170855" "royalblue" "M9"
"ENSG00000170860" "grey" "M0"
"ENSG00000170871" "grey" "M0"
"ENSG00000170873" "tan" "M2"
"ENSG00000170876" "lightyellow" "M8"
"ENSG00000170881" "grey" "M0"
"ENSG00000170889" "grey" "M0"
"ENSG00000170891" "yellow" "M12"
"ENSG00000170892" "grey" "M0"
"ENSG00000170899" "grey" "M0"
"ENSG00000170903" "grey" "M0"
"ENSG00000170906" "grey" "M0"
"ENSG00000170915" "grey" "M0"
"ENSG00000170919" "grey" "M0"
"ENSG00000170921" "grey" "M0"
"ENSG00000170946" "grey" "M0"
"ENSG00000170949" "grey" "M0"
"ENSG00000170954" "grey" "M0"
"ENSG00000170961" "grey" "M0"
"ENSG00000170962" "green" "M13"
"ENSG00000170989" "grey" "M0"
"ENSG00000171004" "grey" "M0"
"ENSG00000171016" "tan" "M2"
"ENSG00000171033" "tan" "M2"
"ENSG00000171044" "grey" "M0"
"ENSG00000171045" "lightcyan" "M5"
"ENSG00000171055" "grey" "M0"
"ENSG00000171067" "grey" "M0"
"ENSG00000171094" "grey60" "M6"
"ENSG00000171097" "lightcyan" "M5"
"ENSG00000171100" "grey" "M0"
"ENSG00000171103" "royalblue" "M9"
"ENSG00000171105" "cyan" "M3"
"ENSG00000171109" "grey" "M0"
"ENSG00000171119" "pink" "M16"
"ENSG00000171130" "grey" "M0"
"ENSG00000171132" "turquoise" "M1"
"ENSG00000171135" "royalblue" "M9"
"ENSG00000171148" "grey" "M0"
"ENSG00000171150" "midnightblue" "M4"
"ENSG00000171155" "royalblue" "M9"
"ENSG00000171159" "grey" "M0"
"ENSG00000171160" "grey" "M0"
"ENSG00000171161" "grey" "M0"
"ENSG00000171163" "grey" "M0"
"ENSG00000171169" "grey" "M0"
"ENSG00000171189" "grey" "M0"
"ENSG00000171202" "royalblue" "M9"
"ENSG00000171204" "grey" "M0"
"ENSG00000171206" "grey" "M0"
"ENSG00000171208" "grey" "M0"
"ENSG00000171222" "grey" "M0"
"ENSG00000171223" "cyan" "M3"
"ENSG00000171224" "grey" "M0"
"ENSG00000171241" "brown" "M11"
"ENSG00000171243" "salmon" "M20"
"ENSG00000171246" "yellow" "M12"
"ENSG00000171262" "grey" "M0"
"ENSG00000171282" "grey" "M0"
"ENSG00000171291" "red" "M14"
"ENSG00000171295" "grey" "M0"
"ENSG00000171298" "lightcyan" "M5"
"ENSG00000171302" "grey" "M0"
"ENSG00000171303" "turquoise" "M1"
"ENSG00000171307" "grey" "M0"
"ENSG00000171310" "grey" "M0"
"ENSG00000171311" "grey" "M0"
"ENSG00000171314" "tan" "M2"
"ENSG00000171316" "black" "M15"
"ENSG00000171365" "yellow" "M12"
"ENSG00000171368" "turquoise" "M1"
"ENSG00000171385" "lightyellow" "M8"
"ENSG00000171408" "grey" "M0"
"ENSG00000171421" "grey" "M0"
"ENSG00000171425" "lightyellow" "M8"
"ENSG00000171435" "tan" "M2"
"ENSG00000171443" "magenta" "M17"
"ENSG00000171444" "red" "M14"
"ENSG00000171448" "grey" "M0"
"ENSG00000171450" "turquoise" "M1"
"ENSG00000171451" "midnightblue" "M4"
"ENSG00000171453" "royalblue" "M9"
"ENSG00000171456" "grey" "M0"
"ENSG00000171462" "yellow" "M12"
"ENSG00000171466" "grey" "M0"
"ENSG00000171467" "grey" "M0"
"ENSG00000171469" "yellow" "M12"
"ENSG00000171471" "grey" "M0"
"ENSG00000171475" "grey" "M0"
"ENSG00000171476" "cyan" "M3"
"ENSG00000171490" "grey" "M0"
"ENSG00000171492" "grey" "M0"
"ENSG00000171497" "grey" "M0"
"ENSG00000171503" "grey" "M0"
"ENSG00000171522" "grey60" "M6"
"ENSG00000171530" "grey" "M0"
"ENSG00000171532" "grey" "M0"
"ENSG00000171533" "brown" "M11"
"ENSG00000171540" "grey" "M0"
"ENSG00000171551" "green" "M13"
"ENSG00000171552" "grey" "M0"
"ENSG00000171566" "grey" "M0"
"ENSG00000171574" "grey" "M0"
"ENSG00000171587" "tan" "M2"
"ENSG00000171603" "grey" "M0"
"ENSG00000171604" "lightyellow" "M8"
"ENSG00000171606" "cyan" "M3"
"ENSG00000171608" "turquoise" "M1"
"ENSG00000171612" "grey" "M0"
"ENSG00000171617" "lightyellow" "M8"
"ENSG00000171621" "grey" "M0"
"ENSG00000171634" "grey" "M0"
"ENSG00000171649" "grey" "M0"
"ENSG00000171680" "lightcyan" "M5"
"ENSG00000171681" "grey" "M0"
"ENSG00000171700" "grey" "M0"
"ENSG00000171703" "grey" "M0"
"ENSG00000171714" "grey" "M0"
"ENSG00000171720" "grey" "M0"
"ENSG00000171722" "grey" "M0"
"ENSG00000171723" "tan" "M2"
"ENSG00000171724" "grey" "M0"
"ENSG00000171729" "grey" "M0"
"ENSG00000171735" "turquoise" "M1"
"ENSG00000171763" "grey" "M0"
"ENSG00000171766" "grey" "M0"
"ENSG00000171786" "lightyellow" "M8"
"ENSG00000171791" "grey" "M0"
"ENSG00000171792" "grey" "M0"
"ENSG00000171793" "grey" "M0"
"ENSG00000171798" "turquoise" "M1"
"ENSG00000171806" "grey" "M0"
"ENSG00000171812" "grey" "M0"
"ENSG00000171813" "cyan" "M3"
"ENSG00000171817" "turquoise" "M1"
"ENSG00000171823" "grey" "M0"
"ENSG00000171824" "grey" "M0"
"ENSG00000171827" "grey" "M0"
"ENSG00000171843" "grey" "M0"
"ENSG00000171847" "grey" "M0"
"ENSG00000171848" "brown" "M11"
"ENSG00000171853" "grey" "M0"
"ENSG00000171858" "greenyellow" "M19"
"ENSG00000171861" "grey" "M0"
"ENSG00000171862" "grey" "M0"
"ENSG00000171863" "grey" "M0"
"ENSG00000171865" "grey" "M0"
"ENSG00000171867" "turquoise" "M1"
"ENSG00000171873" "grey" "M0"
"ENSG00000171877" "yellow" "M12"
"ENSG00000171885" "grey" "M0"
"ENSG00000171914" "tan" "M2"
"ENSG00000171928" "grey" "M0"
"ENSG00000171940" "cyan" "M3"
"ENSG00000171943" "grey" "M0"
"ENSG00000171951" "grey" "M0"
"ENSG00000171953" "grey" "M0"
"ENSG00000171956" "midnightblue" "M4"
"ENSG00000171960" "grey" "M0"
"ENSG00000171962" "grey" "M0"
"ENSG00000171970" "grey" "M0"
"ENSG00000171984" "grey" "M0"
"ENSG00000171988" "grey" "M0"
"ENSG00000171992" "grey" "M0"
"ENSG00000172006" "grey" "M0"
"ENSG00000172007" "grey" "M0"
"ENSG00000172009" "black" "M15"
"ENSG00000172020" "grey60" "M6"
"ENSG00000172037" "grey" "M0"
"ENSG00000172046" "grey" "M0"
"ENSG00000172053" "purple" "M18"
"ENSG00000172057" "grey" "M0"
"ENSG00000172059" "grey" "M0"
"ENSG00000172062" "grey" "M0"
"ENSG00000172071" "grey60" "M6"
"ENSG00000172081" "grey" "M0"
"ENSG00000172086" "grey" "M0"
"ENSG00000172113" "grey" "M0"
"ENSG00000172115" "red" "M14"
"ENSG00000172137" "magenta" "M17"
"ENSG00000172159" "lightgreen" "M7"
"ENSG00000172164" "black" "M15"
"ENSG00000172171" "grey" "M0"
"ENSG00000172172" "royalblue" "M9"
"ENSG00000172175" "lightyellow" "M8"
"ENSG00000172197" "grey60" "M6"
"ENSG00000172201" "grey" "M0"
"ENSG00000172209" "tan" "M2"
"ENSG00000172216" "lightcyan" "M5"
"ENSG00000172232" "lightcyan" "M5"
"ENSG00000172239" "grey" "M0"
"ENSG00000172244" "grey" "M0"
"ENSG00000172247" "turquoise" "M1"
"ENSG00000172250" "grey" "M0"
"ENSG00000172260" "red" "M14"
"ENSG00000172262" "royalblue" "M9"
"ENSG00000172264" "blue" "M10"
"ENSG00000172269" "grey" "M0"
"ENSG00000172270" "grey" "M0"
"ENSG00000172273" "grey" "M0"
"ENSG00000172292" "blue" "M10"
"ENSG00000172301" "grey" "M0"
"ENSG00000172315" "grey" "M0"
"ENSG00000172318" "grey" "M0"
"ENSG00000172331" "grey" "M0"
"ENSG00000172336" "grey" "M0"
"ENSG00000172340" "lightgreen" "M7"
"ENSG00000172346" "grey60" "M6"
"ENSG00000172348" "turquoise" "M1"
"ENSG00000172350" "turquoise" "M1"
"ENSG00000172354" "grey" "M0"
"ENSG00000172361" "grey" "M0"
"ENSG00000172366" "cyan" "M3"
"ENSG00000172375" "magenta" "M17"
"ENSG00000172379" "grey" "M0"
"ENSG00000172380" "grey" "M0"
"ENSG00000172382" "lightcyan" "M5"
"ENSG00000172403" "grey" "M0"
"ENSG00000172409" "grey" "M0"
"ENSG00000172425" "grey" "M0"
"ENSG00000172428" "grey" "M0"
"ENSG00000172432" "lightcyan" "M5"
"ENSG00000172458" "grey" "M0"
"ENSG00000172461" "red" "M14"
"ENSG00000172465" "lightgreen" "M7"
"ENSG00000172466" "grey" "M0"
"ENSG00000172469" "red" "M14"
"ENSG00000172493" "red" "M14"
"ENSG00000172500" "grey" "M0"
"ENSG00000172530" "lightyellow" "M8"
"ENSG00000172531" "grey" "M0"
"ENSG00000172534" "grey" "M0"
"ENSG00000172572" "grey" "M0"
"ENSG00000172586" "grey" "M0"
"ENSG00000172590" "grey" "M0"
"ENSG00000172594" "salmon" "M20"
"ENSG00000172602" "cyan" "M3"
"ENSG00000172613" "lightcyan" "M5"
"ENSG00000172638" "grey" "M0"
"ENSG00000172660" "greenyellow" "M19"
"ENSG00000172661" "grey" "M0"
"ENSG00000172663" "lightcyan" "M5"
"ENSG00000172667" "grey" "M0"
"ENSG00000172671" "grey" "M0"
"ENSG00000172687" "grey" "M0"
"ENSG00000172725" "grey" "M0"
"ENSG00000172728" "grey" "M0"
"ENSG00000172731" "grey" "M0"
"ENSG00000172732" "grey" "M0"
"ENSG00000172733" "grey" "M0"
"ENSG00000172748" "grey" "M0"
"ENSG00000172757" "grey" "M0"
"ENSG00000172765" "grey60" "M6"
"ENSG00000172766" "grey" "M0"
"ENSG00000172775" "grey" "M0"
"ENSG00000172785" "cyan" "M3"
"ENSG00000172789" "turquoise" "M1"
"ENSG00000172795" "grey" "M0"
"ENSG00000172803" "grey" "M0"
"ENSG00000172809" "grey" "M0"
"ENSG00000172817" "grey" "M0"
"ENSG00000172819" "grey" "M0"
"ENSG00000172824" "grey" "M0"
"ENSG00000172828" "cyan" "M3"
"ENSG00000172830" "grey" "M0"
"ENSG00000172831" "grey" "M0"
"ENSG00000172840" "grey" "M0"
"ENSG00000172845" "grey" "M0"
"ENSG00000172869" "grey" "M0"
"ENSG00000172878" "grey" "M0"
"ENSG00000172888" "grey" "M0"
"ENSG00000172889" "turquoise" "M1"
"ENSG00000172890" "grey" "M0"
"ENSG00000172893" "tan" "M2"
"ENSG00000172915" "tan" "M2"
"ENSG00000172922" "black" "M15"
"ENSG00000172932" "grey" "M0"
"ENSG00000172936" "grey" "M0"
"ENSG00000172939" "grey" "M0"
"ENSG00000172943" "grey" "M0"
"ENSG00000172954" "salmon" "M20"
"ENSG00000172977" "black" "M15"
"ENSG00000172985" "grey" "M0"
"ENSG00000172986" "midnightblue" "M4"
"ENSG00000172992" "grey60" "M6"
"ENSG00000172995" "grey" "M0"
"ENSG00000173011" "grey" "M0"
"ENSG00000173020" "grey" "M0"
"ENSG00000173039" "lightyellow" "M8"
"ENSG00000173041" "grey" "M0"
"ENSG00000173064" "grey" "M0"
"ENSG00000173065" "grey" "M0"
"ENSG00000173068" "midnightblue" "M4"
"ENSG00000173085" "grey" "M0"
"ENSG00000173113" "grey" "M0"
"ENSG00000173114" "grey" "M0"
"ENSG00000173120" "grey" "M0"
"ENSG00000173137" "cyan" "M3"
"ENSG00000173141" "grey" "M0"
"ENSG00000173145" "royalblue" "M9"
"ENSG00000173153" "lightyellow" "M8"
"ENSG00000173163" "grey" "M0"
"ENSG00000173166" "turquoise" "M1"
"ENSG00000173171" "black" "M15"
"ENSG00000173175" "turquoise" "M1"
"ENSG00000173193" "grey" "M0"
"ENSG00000173207" "brown" "M11"
"ENSG00000173208" "turquoise" "M1"
"ENSG00000173209" "cyan" "M3"
"ENSG00000173210" "tan" "M2"
"ENSG00000173214" "grey" "M0"
"ENSG00000173218" "grey" "M0"
"ENSG00000173221" "grey" "M0"
"ENSG00000173226" "black" "M15"
"ENSG00000173227" "grey" "M0"
"ENSG00000173230" "grey" "M0"
"ENSG00000173258" "grey" "M0"
"ENSG00000173261" "grey" "M0"
"ENSG00000173264" "grey" "M0"
"ENSG00000173267" "turquoise" "M1"
"ENSG00000173272" "grey" "M0"
"ENSG00000173273" "grey" "M0"
"ENSG00000173275" "grey" "M0"
"ENSG00000173276" "grey" "M0"
"ENSG00000173281" "turquoise" "M1"
"ENSG00000173320" "tan" "M2"
"ENSG00000173327" "lightyellow" "M8"
"ENSG00000173334" "grey" "M0"
"ENSG00000173376" "grey" "M0"
"ENSG00000173402" "grey" "M0"
"ENSG00000173404" "lightcyan" "M5"
"ENSG00000173406" "turquoise" "M1"
"ENSG00000173409" "grey" "M0"
"ENSG00000173418" "grey" "M0"
"ENSG00000173436" "grey" "M0"
"ENSG00000173442" "grey" "M0"
"ENSG00000173451" "salmon" "M20"
"ENSG00000173452" "tan" "M2"
"ENSG00000173456" "grey" "M0"
"ENSG00000173457" "green" "M13"
"ENSG00000173465" "grey" "M0"
"ENSG00000173473" "purple" "M18"
"ENSG00000173480" "red" "M14"
"ENSG00000173482" "lightgreen" "M7"
"ENSG00000173486" "greenyellow" "M19"
"ENSG00000173511" "turquoise" "M1"
"ENSG00000173517" "grey" "M0"
"ENSG00000173530" "grey" "M0"
"ENSG00000173531" "grey" "M0"
"ENSG00000173542" "grey" "M0"
"ENSG00000173545" "grey60" "M6"
"ENSG00000173548" "magenta" "M17"
"ENSG00000173566" "grey" "M0"
"ENSG00000173575" "grey" "M0"
"ENSG00000173581" "grey" "M0"
"ENSG00000173588" "lightgreen" "M7"
"ENSG00000173598" "grey" "M0"
"ENSG00000173599" "grey" "M0"
"ENSG00000173611" "tan" "M2"
"ENSG00000173614" "grey" "M0"
"ENSG00000173621" "grey" "M0"
"ENSG00000173638" "grey60" "M6"
"ENSG00000173653" "grey" "M0"
"ENSG00000173660" "grey" "M0"
"ENSG00000173674" "yellow" "M12"
"ENSG00000173681" "grey" "M0"
"ENSG00000173692" "grey" "M0"
"ENSG00000173706" "purple" "M18"
"ENSG00000173715" "green" "M13"
"ENSG00000173726" "grey" "M0"
"ENSG00000173744" "grey" "M0"
"ENSG00000173757" "grey" "M0"
"ENSG00000173786" "grey" "M0"
"ENSG00000173801" "grey60" "M6"
"ENSG00000173805" "grey" "M0"
"ENSG00000173812" "grey" "M0"
"ENSG00000173818" "grey" "M0"
"ENSG00000173821" "lightcyan" "M5"
"ENSG00000173825" "grey" "M0"
"ENSG00000173846" "grey" "M0"
"ENSG00000173848" "grey" "M0"
"ENSG00000173852" "blue" "M10"
"ENSG00000173875" "grey" "M0"
"ENSG00000173889" "grey" "M0"
"ENSG00000173894" "lightyellow" "M8"
"ENSG00000173898" "grey" "M0"
"ENSG00000173905" "grey" "M0"
"ENSG00000173914" "grey" "M0"
"ENSG00000173915" "cyan" "M3"
"ENSG00000173917" "grey" "M0"
"ENSG00000173926" "grey60" "M6"
"ENSG00000173933" "grey" "M0"
"ENSG00000173947" "lightgreen" "M7"
"ENSG00000173950" "grey" "M0"
"ENSG00000173960" "purple" "M18"
"ENSG00000173991" "grey" "M0"
"ENSG00000173992" "grey60" "M6"
"ENSG00000174007" "grey" "M0"
"ENSG00000174010" "turquoise" "M1"
"ENSG00000174013" "grey" "M0"
"ENSG00000174021" "salmon" "M20"
"ENSG00000174028" "grey" "M0"
"ENSG00000174032" "grey" "M0"
"ENSG00000174080" "grey" "M0"
"ENSG00000174093" "turquoise" "M1"
"ENSG00000174099" "pink" "M16"
"ENSG00000174100" "grey" "M0"
"ENSG00000174106" "grey" "M0"
"ENSG00000174109" "royalblue" "M9"
"ENSG00000174111" "grey" "M0"
"ENSG00000174132" "grey" "M0"
"ENSG00000174136" "grey" "M0"
"ENSG00000174145" "grey" "M0"
"ENSG00000174151" "grey" "M0"
"ENSG00000174165" "grey" "M0"
"ENSG00000174173" "royalblue" "M9"
"ENSG00000174177" "grey" "M0"
"ENSG00000174194" "grey" "M0"
"ENSG00000174197" "grey" "M0"
"ENSG00000174227" "grey" "M0"
"ENSG00000174231" "grey" "M0"
"ENSG00000174233" "grey" "M0"
"ENSG00000174238" "grey" "M0"
"ENSG00000174243" "grey" "M0"
"ENSG00000174276" "grey" "M0"
"ENSG00000174282" "grey" "M0"
"ENSG00000174292" "grey" "M0"
"ENSG00000174306" "turquoise" "M1"
"ENSG00000174307" "grey" "M0"
"ENSG00000174327" "grey" "M0"
"ENSG00000174348" "magenta" "M17"
"ENSG00000174365" "grey" "M0"
"ENSG00000174373" "grey" "M0"
"ENSG00000174374" "grey" "M0"
"ENSG00000174405" "grey" "M0"
"ENSG00000174428" "royalblue" "M9"
"ENSG00000174437" "grey" "M0"
"ENSG00000174442" "red" "M14"
"ENSG00000174444" "grey" "M0"
"ENSG00000174446" "royalblue" "M9"
"ENSG00000174456" "grey" "M0"
"ENSG00000174460" "turquoise" "M1"
"ENSG00000174469" "tan" "M2"
"ENSG00000174473" "red" "M14"
"ENSG00000174482" "tan" "M2"
"ENSG00000174485" "grey" "M0"
"ENSG00000174498" "black" "M15"
"ENSG00000174501" "tan" "M2"
"ENSG00000174516" "grey60" "M6"
"ENSG00000174521" "turquoise" "M1"
"ENSG00000174529" "grey" "M0"
"ENSG00000174547" "grey" "M0"
"ENSG00000174574" "grey" "M0"
"ENSG00000174576" "grey60" "M6"
"ENSG00000174579" "grey" "M0"
"ENSG00000174586" "grey" "M0"
"ENSG00000174599" "tan" "M2"
"ENSG00000174606" "grey" "M0"
"ENSG00000174607" "grey" "M0"
"ENSG00000174628" "green" "M13"
"ENSG00000174652" "grey" "M0"
"ENSG00000174669" "green" "M13"
"ENSG00000174672" "grey" "M0"
"ENSG00000174684" "grey" "M0"
"ENSG00000174695" "red" "M14"
"ENSG00000174705" "grey" "M0"
"ENSG00000174718" "grey" "M0"
"ENSG00000174720" "grey" "M0"
"ENSG00000174721" "grey" "M0"
"ENSG00000174738" "grey" "M0"
"ENSG00000174740" "red" "M14"
"ENSG00000174744" "grey" "M0"
"ENSG00000174748" "grey" "M0"
"ENSG00000174775" "grey" "M0"
"ENSG00000174776" "grey" "M0"
"ENSG00000174780" "grey" "M0"
"ENSG00000174796" "grey" "M0"
"ENSG00000174799" "grey" "M0"
"ENSG00000174804" "grey" "M0"
"ENSG00000174807" "midnightblue" "M4"
"ENSG00000174839" "grey" "M0"
"ENSG00000174840" "lightgreen" "M7"
"ENSG00000174842" "yellow" "M12"
"ENSG00000174851" "black" "M15"
"ENSG00000174871" "grey" "M0"
"ENSG00000174886" "cyan" "M3"
"ENSG00000174891" "turquoise" "M1"
"ENSG00000174903" "grey" "M0"
"ENSG00000174915" "grey" "M0"
"ENSG00000174917" "grey" "M0"
"ENSG00000174928" "grey" "M0"
